Conformation_ID,PSA
1,179.56
2,179.24
3,182.14
4,177.94
5,168.54
6,179.87
7,183.28
8,180.80
9,179.45
10,179.94
11,204.96
12,176.28
13,172.69
14,179.41
15,179.57
16,180.38
17,179.35
18,182.36
19,174.29
20,171.70
21,170.20
22,214.56
23,166.23
24,171.60
25,169.21
26,180.91
27,185.06
28,149.70
29,206.60
30,216.49
31,214.50
32,218.75
33,207.97
34,202.19
35,199.00
36,213.87
37,209.23
38,218.42
39,219.48
40,214.71
41,206.04
42,200.52
43,203.55
44,214.60
45,206.81
46,210.85
47,202.77
48,215.43
49,205.63
50,206.33
51,198.67
52,197.91
53,202.73
54,211.50
55,180.12
56,182.73
57,186.50
58,183.81
59,209.08
60,190.96
61,193.26
62,185.22
63,176.41
64,175.09
65,165.33
66,174.07
67,173.36
68,172.74
69,173.22
70,207.03
71,172.02
72,179.08
73,176.68
74,166.05
75,171.63
76,164.77
77,160.99
78,165.10
79,168.52
80,169.67
81,211.01
82,172.38
83,173.48
84,172.79
85,182.34
86,182.62
87,177.40
88,177.45
89,187.39
90,173.60
91,182.57
92,211.24
93,178.41
94,183.99
95,179.49
96,183.68
97,176.30
98,187.43
99,182.34
100,183.51
101,187.76
102,188.91
103,210.20
104,180.67
105,184.40
106,192.43
107,169.61
108,175.42
109,174.18
110,185.28
111,178.41
112,179.33
113,178.91
114,211.58
115,184.85
116,175.39
117,167.65
118,170.44
119,175.91
120,165.75
121,183.20
122,184.01
123,189.15
124,174.52
125,206.65
126,170.61
127,187.21
128,202.25
129,229.85
130,231.72
131,231.81
132,232.72
133,229.27
134,223.65
135,223.94
136,159.17
137,226.91
138,229.82
139,228.28
140,221.11
141,220.86
142,225.20
143,223.00
144,219.34
145,224.22
146,227.18
147,155.21
148,219.52
149,222.91
150,227.68
151,222.05
152,218.33
153,220.87
154,152.87
155,148.13
156,152.73
157,150.33
158,154.65
159,174.45
160,155.16
161,165.45
162,154.96
163,162.84
164,177.75
165,182.09
166,177.54
167,187.65
168,181.93
169,173.03
170,176.61
171,177.30
172,173.02
173,156.63
174,168.86
175,170.62
176,168.88
177,168.23
178,175.23
179,168.68
180,166.61
181,164.72
182,167.24
183,166.29
184,160.13
185,165.48
186,174.71
187,166.38
188,176.05
189,172.18
190,169.23
191,172.39
192,171.57
193,173.27
194,167.09
195,173.02
196,176.29
197,170.33
198,176.55
199,183.21
200,175.29
201,176.82
202,177.51
203,181.90
204,182.39
205,183.45
206,147.81
207,179.92
208,172.38
209,173.15
210,173.71
211,174.69
212,171.75
213,163.05
214,164.77
215,172.36
216,165.03
217,154.18
218,174.56
219,171.63
220,166.37
221,170.77
222,171.73
223,168.52
224,167.73
225,169.91
226,165.74
227,172.98
228,147.31
229,170.75
230,176.97
231,168.12
232,172.82
233,170.51
234,172.56
235,194.30
236,174.91
237,169.06
238,170.68
239,147.59
240,173.95
241,171.29
242,170.69
243,169.15
244,165.93
245,176.83
246,173.02
247,175.49
248,173.60
249,170.01
250,160.89
251,218.99
252,218.46
253,212.43
254,219.25
255,211.89
256,209.90
257,208.82
258,207.77
259,203.52
260,205.87
261,223.89
262,212.91
263,217.34
264,214.71
265,218.57
266,212.28
267,209.02
268,215.76
269,207.08
270,209.11
271,210.01
272,220.28
273,204.57
274,213.42
275,203.29
276,204.27
277,206.00
278,201.17
279,227.47
280,224.21
281,218.21
282,223.28
283,224.98
284,227.52
285,227.65
286,226.99
287,221.68
288,223.08
289,231.28
290,222.28
291,223.16
292,226.94
293,228.18
294,218.87
295,219.34
296,217.44
297,225.38
298,213.84
299,217.44
300,218.77
301,226.86
302,233.61
303,221.70
304,222.15
305,219.36
306,216.39
307,215.57
308,221.70
309,215.47
310,216.30
311,219.13
312,227.12
313,227.11
314,218.40
315,212.30
316,216.36
317,219.42
318,214.40
319,219.71
320,223.14
321,188.53
322,208.69
323,218.16
324,221.27
325,215.61
326,221.64
327,217.30
328,225.57
329,216.15
330,219.11
331,222.35
332,218.79
333,223.44
334,221.03
335,219.16
336,224.08
337,220.96
338,225.58
339,222.55
340,227.97
341,225.39
342,222.04
343,227.49
344,229.81
345,223.24
346,225.67
347,221.57
348,222.47
349,226.55
350,226.41
351,222.90
352,214.61
353,227.42
354,221.91
355,228.57
356,226.46
357,220.25
358,220.74
359,227.81
360,229.30
361,225.35
362,209.57
363,221.02
364,231.35
365,219.02
366,218.80
367,217.88
368,211.93
369,215.73
370,220.84
371,225.35
372,222.05
373,222.89
374,217.78
375,218.34
376,212.68
377,214.09
378,215.43
379,214.14
380,214.93
381,209.61
382,216.36
383,220.56
384,212.68
385,211.35
386,206.58
387,214.68
388,211.69
389,219.45
390,215.90
391,220.15
392,216.61
393,220.66
394,220.45
395,214.59
396,221.74
397,212.92
398,214.19
399,220.79
400,183.47
401,218.04
402,223.49
403,218.34
404,240.86
405,209.43
406,209.72
407,213.38
408,215.10
409,213.34
410,217.99
411,219.89
412,209.05
413,220.13
414,223.03
415,224.59
416,214.47
417,215.69
418,214.86
419,208.28
420,208.16
421,209.89
422,219.13
423,205.80
424,214.29
425,208.17
426,202.24
427,211.33
428,218.32
429,215.17
430,221.26
431,218.94
432,210.52
433,218.55
434,218.84
435,218.08
436,228.87
437,214.42
438,210.59
439,218.10
440,219.74
441,216.10
442,231.73
443,215.02
444,216.04
445,211.98
446,210.76
447,211.61
448,220.54
449,211.49
450,222.63
451,227.33
452,227.90
453,222.77
454,226.40
455,235.11
456,213.56
457,227.18
458,224.74
459,225.59
460,220.77
461,223.15
462,220.08
463,218.58
464,221.66
465,228.47
466,227.85
467,216.95
468,221.54
469,230.94
470,224.50
471,226.28
472,222.92
473,223.90
474,223.81
475,225.51
476,222.05
477,224.02
478,214.78
479,223.09
480,233.77
481,221.38
482,207.25
483,210.03
484,218.52
485,217.31
486,214.63
487,220.49
488,220.26
489,210.42
490,221.70
491,214.36
492,215.08
493,210.14
494,216.03
495,221.44
496,207.98
497,214.58
498,211.31
499,210.29
500,199.74
501,226.37
502,226.98
503,227.09
504,223.68
505,222.14
506,225.64
507,220.26
508,228.41
509,221.94
510,219.77
511,226.08
512,220.87
513,223.30
514,218.95
515,227.20
516,223.63
517,226.61
518,190.44
519,217.60
520,213.96
521,210.52
522,226.30
523,214.76
524,217.30
525,208.87
526,221.65
527,219.65
528,217.29
529,222.11
530,223.54
531,225.14
532,220.67
533,222.67
534,222.47
535,226.07
536,225.06
537,220.65
538,226.71
539,223.93
540,226.40
541,222.59
542,223.78
543,222.36
544,218.79
545,210.46
546,216.15
547,215.97
548,220.46
549,204.79
550,223.46
551,217.60
552,223.50
553,229.58
554,225.90
555,220.40
556,218.84
557,219.80
558,218.83
559,215.02
560,222.26
561,215.31
562,215.93
563,210.67
564,217.17
565,220.65
566,216.19
567,207.66
568,210.23
569,201.35
570,226.13
571,216.44
572,197.68
573,212.04
574,206.77
575,206.56
576,209.65
577,201.40
578,206.25
579,213.95
580,238.02
581,222.45
582,209.88
583,208.73
584,243.69
585,246.04
586,205.96
587,207.71
588,208.79
589,208.75
590,207.22
591,206.46
592,223.95
593,201.40
594,206.63
595,211.41
596,210.02
597,204.77
598,196.14
599,209.03
600,213.19
601,210.96
602,212.19
603,225.69
604,218.15
605,208.66
606,225.39
607,212.52
608,214.46
609,224.49
610,222.12
611,225.05
612,228.86
613,219.41
614,230.53
615,226.91
616,222.19
617,222.58
618,216.86
619,220.80
620,222.10
621,221.48
622,228.10
623,226.55
624,224.59
625,231.62
626,158.40
627,150.81
628,158.08
629,180.63
630,167.40
631,158.72
632,181.82
633,176.76
634,181.10
635,179.69
636,213.54
637,187.38
638,183.00
639,165.22
640,161.19
641,166.83
642,144.40
643,152.96
644,186.27
645,179.87
646,153.79
647,219.82
648,152.80
649,176.37
650,148.17
651,174.02
652,179.66
653,169.26
654,220.28
655,212.04
656,219.97
657,224.35
658,214.16
659,225.89
660,225.26
661,229.64
662,209.39
663,221.51
664,231.80
