Conformation_ID,PSA
1,249.30
2,247.97
3,227.74
4,227.94
5,225.66
6,228.45
7,233.80
8,240.86
9,226.11
10,235.25
11,230.02
12,235.48
13,223.00
14,233.51
15,245.02
16,230.23
17,224.49
18,240.99
19,235.27
20,253.76
21,230.42
22,240.74
23,232.86
24,227.90
25,226.52
26,228.43
27,236.02
28,232.71
29,220.15
30,243.99
31,245.45
32,243.85
33,244.10
34,238.27
35,226.83
36,230.37
37,196.69
38,224.60
39,218.78
40,231.79
41,235.17
42,234.96
43,232.70
44,231.15
45,223.86
46,217.90
47,238.83
48,194.08
49,230.69
50,239.01
51,238.06
52,240.25
53,236.27
54,233.38
55,219.48
56,235.11
57,231.09
58,249.93
59,232.47
60,233.32
61,239.62
62,249.81
63,248.77
64,243.08
65,235.60
66,222.41
67,231.83
68,243.27
69,233.42
70,208.24
71,234.57
72,239.81
73,230.12
74,255.46
75,242.42
76,251.66
77,240.73
78,244.17
79,234.23
80,246.22
81,199.61
82,256.32
83,240.00
84,240.21
85,238.30
86,223.92
87,232.13
88,215.50
89,220.66
90,239.01
91,219.26
92,225.17
93,215.58
94,216.16
95,229.31
96,226.97
97,234.14
98,235.27
99,219.05
100,236.95
101,235.17
102,242.37
103,212.46
104,228.16
105,227.36
106,223.92
107,250.20
108,236.80
109,245.22
110,244.71
111,219.85
112,245.95
113,236.39
114,243.68
115,232.81
116,238.26
117,242.63
118,233.38
119,214.44
120,215.88
121,230.88
122,228.37
123,236.41
124,240.50
125,224.18
126,159.93
127,146.60
128,159.08
129,146.53
130,165.06
131,164.91
132,143.86
133,163.07
134,164.50
135,138.47
136,240.74
137,137.52
138,154.71
139,164.88
140,168.21
141,145.67
142,163.74
143,166.51
144,164.48
145,166.38
146,138.58
147,243.01
148,163.96
149,179.69
150,164.61
151,164.90
152,178.44
153,162.43
154,223.46
155,226.82
156,223.87
157,222.75
158,219.37
159,229.67
160,221.50
161,240.95
162,234.31
163,234.97
164,205.35
165,204.56
166,225.06
167,216.43
168,207.41
169,200.63
170,189.91
171,195.84
172,198.75
173,229.45
174,206.06
175,207.92
176,205.58
177,189.24
178,194.95
179,212.88
180,208.23
181,197.32
182,189.32
183,184.96
184,234.06
185,183.93
186,191.25
187,199.81
188,182.66
189,213.34
190,170.25
191,216.27
192,219.59
193,186.60
194,185.46
195,238.62
196,189.33
197,183.40
198,183.37
199,154.26
200,167.77
201,149.31
202,164.97
203,161.20
204,158.68
205,172.75
206,240.44
207,156.03
208,165.86
209,157.28
210,165.07
211,150.44
212,146.37
213,167.57
214,162.49
215,160.14
216,173.94
217,220.26
218,190.94
219,166.69
220,168.10
221,170.58
222,165.11
223,160.96
224,156.63
225,157.70
226,156.87
227,160.84
228,220.57
229,158.25
230,176.69
231,181.38
232,161.14
233,147.08
234,150.68
235,158.85
236,162.00
237,166.30
238,182.36
239,233.08
240,166.42
241,183.49
242,180.59
243,163.02
244,154.13
245,161.47
246,174.39
247,153.51
248,164.18
249,163.97
250,241.92
251,161.90
252,154.88
253,175.47
254,172.11
255,171.51
256,148.97
257,159.14
258,194.47
259,175.30
260,158.98
261,157.20
262,147.74
263,162.86
264,149.50
265,166.88
266,168.83
