Conformation_ID,Num_IMHB,IMHB_Pairs
1,3,"[(76, 16), (80, 8), (84, 33)]"
2,3,"[(76, 16), (80, 8), (84, 33)]"
3,3,"[(76, 16), (80, 8), (84, 33)]"
4,3,"[(76, 16), (80, 8), (84, 33)]"
5,4,"[(76, 16), (80, 8), (84, 33), (97, 36)]"
6,3,"[(76, 16), (80, 8), (84, 33)]"
7,3,"[(76, 16), (80, 8), (84, 33)]"
8,3,"[(76, 16), (80, 8), (84, 33)]"
9,3,"[(76, 16), (80, 8), (84, 33)]"
10,3,"[(76, 16), (80, 8), (84, 33)]"
11,2,"[(76, 16), (80, 8)]"
12,3,"[(76, 16), (80, 8), (84, 33)]"
13,3,"[(76, 16), (80, 8), (84, 33)]"
14,3,"[(80, 8), (84, 33), (97, 36)]"
15,2,"[(80, 8), (84, 33)]"
16,3,"[(76, 16), (80, 8), (84, 33)]"
17,1,"[(84, 33)]"
18,3,"[(76, 16), (80, 8), (84, 33)]"
19,3,"[(76, 16), (80, 8), (84, 33)]"
20,3,"[(76, 16), (80, 8), (84, 33)]"
21,3,"[(76, 16), (80, 8), (84, 33)]"
22,2,"[(76, 16), (80, 8)]"
23,3,"[(76, 16), (80, 8), (84, 33)]"
24,3,"[(76, 16), (80, 8), (84, 33)]"
25,3,"[(76, 16), (80, 8), (84, 33)]"
26,4,"[(76, 16), (80, 8), (84, 33), (97, 3)]"
27,4,"[(76, 16), (80, 8), (84, 33), (97, 36)]"
28,3,"[(76, 16), (80, 8), (84, 33)]"
29,2,"[(76, 16), (80, 8)]"
30,2,"[(76, 16), (80, 8)]"
31,2,"[(76, 16), (80, 8)]"
32,2,"[(76, 16), (80, 8)]"
33,2,"[(76, 16), (80, 8)]"
34,2,"[(76, 16), (80, 8)]"
35,2,"[(76, 16), (80, 8)]"
36,2,"[(76, 16), (80, 8)]"
37,3,"[(76, 16), (80, 8), (84, 56)]"
38,2,"[(76, 16), (80, 8)]"
39,2,"[(76, 16), (80, 8)]"
40,2,"[(76, 16), (80, 8)]"
41,2,"[(76, 16), (80, 8)]"
42,2,"[(76, 16), (80, 8)]"
43,2,"[(76, 16), (80, 8)]"
44,2,"[(76, 16), (80, 8)]"
45,1,"[(76, 16)]"
46,2,"[(76, 16), (80, 8)]"
47,2,"[(76, 16), (80, 8)]"
48,3,"[(76, 16), (80, 8), (84, 56)]"
49,2,"[(76, 16), (80, 8)]"
50,2,"[(76, 16), (80, 8)]"
51,2,"[(76, 16), (80, 8)]"
52,2,"[(76, 16), (80, 8)]"
53,2,"[(76, 16), (80, 8)]"
54,2,"[(76, 16), (80, 8)]"
55,2,"[(76, 16), (80, 8)]"
56,2,"[(76, 16), (80, 8)]"
57,2,"[(76, 16), (80, 8)]"
58,2,"[(76, 16), (80, 8)]"
59,3,"[(76, 16), (80, 8), (84, 56)]"
60,2,"[(76, 16), (80, 8)]"
61,2,"[(76, 16), (80, 8)]"
62,0,[]
63,1,"[(80, 12)]"
64,2,"[(76, 16), (80, 8)]"
65,2,"[(76, 16), (80, 8)]"
66,2,"[(76, 16), (80, 8)]"
67,2,"[(76, 16), (80, 8)]"
68,2,"[(76, 16), (80, 8)]"
69,2,"[(76, 16), (80, 8)]"
70,2,"[(76, 16), (80, 8)]"
71,2,"[(76, 16), (80, 8)]"
72,2,"[(76, 16), (80, 8)]"
73,1,"[(80, 8)]"
74,2,"[(76, 16), (80, 8)]"
75,2,"[(76, 16), (80, 8)]"
76,2,"[(76, 16), (80, 8)]"
77,2,"[(76, 16), (80, 8)]"
78,2,"[(76, 16), (80, 8)]"
79,2,"[(76, 16), (80, 8)]"
80,1,"[(76, 16)]"
81,2,"[(76, 16), (80, 8)]"
82,1,"[(80, 8)]"
83,2,"[(76, 16), (80, 8)]"
84,3,"[(76, 16), (80, 8), (84, 16)]"
85,2,"[(76, 16), (80, 8)]"
86,2,"[(76, 16), (80, 8)]"
87,2,"[(76, 16), (80, 8)]"
88,2,"[(76, 16), (80, 8)]"
89,2,"[(76, 16), (80, 8)]"
90,2,"[(76, 16), (80, 8)]"
91,2,"[(76, 16), (80, 8)]"
92,2,"[(76, 16), (80, 8)]"
93,2,"[(76, 16), (80, 8)]"
94,2,"[(76, 16), (80, 8)]"
95,3,"[(76, 16), (80, 8), (84, 3)]"
96,3,"[(76, 16), (80, 8), (84, 3)]"
97,3,"[(76, 16), (80, 8), (84, 3)]"
98,2,"[(76, 16), (84, 3)]"
99,3,"[(76, 16), (80, 8), (84, 3)]"
100,2,"[(76, 16), (80, 8)]"
101,3,"[(76, 16), (80, 8), (84, 3)]"
102,3,"[(76, 16), (80, 8), (84, 3)]"
103,2,"[(76, 16), (80, 8)]"
104,3,"[(76, 16), (80, 8), (84, 3)]"
105,3,"[(76, 16), (80, 8), (84, 3)]"
106,2,"[(76, 16), (80, 8)]"
107,2,"[(76, 16), (80, 8)]"
108,3,"[(76, 16), (80, 8), (84, 3)]"
109,3,"[(76, 16), (80, 8), (84, 3)]"
110,3,"[(76, 16), (80, 8), (84, 3)]"
111,3,"[(76, 16), (80, 8), (84, 33)]"
112,3,"[(76, 16), (80, 8), (84, 33)]"
113,3,"[(76, 16), (80, 8), (84, 33)]"
114,2,"[(76, 16), (80, 8)]"
115,3,"[(76, 16), (80, 8), (84, 33)]"
116,4,"[(76, 16), (80, 8), (84, 33), (97, 36)]"
117,4,"[(76, 16), (80, 8), (84, 33), (97, 36)]"
118,3,"[(76, 16), (80, 8), (84, 33)]"
119,3,"[(76, 16), (80, 8), (84, 33)]"
120,3,"[(76, 16), (80, 8), (84, 33)]"
121,3,"[(76, 16), (80, 8), (84, 33)]"
122,3,"[(76, 16), (80, 8), (84, 33)]"
123,3,"[(76, 16), (80, 8), (84, 33)]"
124,3,"[(76, 16), (80, 8), (84, 33)]"
125,2,"[(76, 16), (80, 8)]"
126,3,"[(76, 16), (80, 8), (84, 33)]"
