Conformation_ID,Num_IMHB,IMHB_Pairs
1,2,"[(82, 16), (86, 8)]"
2,2,"[(82, 16), (86, 8)]"
3,2,"[(82, 16), (86, 8)]"
4,2,"[(82, 16), (86, 8)]"
5,2,"[(82, 16), (86, 8)]"
6,2,"[(82, 16), (86, 8)]"
7,2,"[(82, 16), (86, 8)]"
8,2,"[(82, 16), (86, 8)]"
9,2,"[(82, 16), (86, 8)]"
10,2,"[(82, 16), (86, 8)]"
11,2,"[(82, 16), (86, 8)]"
12,2,"[(82, 16), (86, 8)]"
13,2,"[(82, 16), (86, 8)]"
14,2,"[(82, 16), (86, 8)]"
15,2,"[(82, 16), (86, 8)]"
16,2,"[(82, 16), (86, 8)]"
17,1,"[(82, 16)]"
18,1,"[(82, 16)]"
19,2,"[(82, 16), (86, 8)]"
20,2,"[(82, 16), (86, 8)]"
21,2,"[(82, 16), (86, 8)]"
22,2,"[(82, 16), (86, 8)]"
23,2,"[(82, 16), (86, 8)]"
24,2,"[(82, 16), (86, 32)]"
25,2,"[(82, 16), (86, 8)]"
26,2,"[(82, 16), (86, 8)]"
27,2,"[(82, 16), (86, 32)]"
28,2,"[(82, 16), (86, 8)]"
29,2,"[(82, 16), (86, 8)]"
30,2,"[(82, 16), (86, 8)]"
31,1,"[(82, 16)]"
32,2,"[(82, 16), (86, 8)]"
33,1,"[(82, 16)]"
34,3,"[(82, 16), (86, 8), (114, 69)]"
35,1,"[(82, 16)]"
36,2,"[(82, 16), (86, 8)]"
37,2,"[(82, 16), (86, 8)]"
38,2,"[(82, 16), (86, 8)]"
39,1,"[(86, 8)]"
40,1,"[(82, 16)]"
41,1,"[(82, 16)]"
42,2,"[(82, 16), (86, 8)]"
43,2,"[(82, 16), (86, 8)]"
44,1,"[(86, 8)]"
45,2,"[(82, 16), (86, 8)]"
46,2,"[(82, 16), (86, 8)]"
47,2,"[(82, 16), (86, 8)]"
48,1,"[(82, 16)]"
49,2,"[(82, 16), (86, 8)]"
50,2,"[(82, 16), (86, 8)]"
51,2,"[(82, 16), (86, 8)]"
52,2,"[(82, 16), (86, 8)]"
53,2,"[(82, 16), (86, 8)]"
54,2,"[(82, 16), (86, 8)]"
55,2,"[(82, 16), (86, 8)]"
56,2,"[(82, 16), (86, 8)]"
57,2,"[(82, 16), (86, 8)]"
58,2,"[(82, 16), (86, 8)]"
59,2,"[(82, 16), (86, 8)]"
60,1,"[(82, 16)]"
61,2,"[(82, 16), (86, 8)]"
62,2,"[(82, 16), (86, 8)]"
63,2,"[(82, 16), (86, 8)]"
64,1,"[(82, 16)]"
65,2,"[(82, 16), (86, 8)]"
66,1,"[(82, 16)]"
67,2,"[(82, 16), (86, 8)]"
68,2,"[(82, 16), (86, 8)]"
69,1,"[(82, 16)]"
70,2,"[(82, 16), (86, 8)]"
71,2,"[(82, 16), (86, 8)]"
72,2,"[(82, 16), (86, 8)]"
73,2,"[(82, 16), (86, 8)]"
74,2,"[(82, 16), (86, 8)]"
75,2,"[(82, 16), (86, 8)]"
76,2,"[(82, 16), (86, 8)]"
77,2,"[(82, 16), (86, 8)]"
78,2,"[(82, 16), (86, 8)]"
79,2,"[(82, 16), (86, 8)]"
80,1,"[(82, 16)]"
81,2,"[(82, 16), (86, 8)]"
82,1,"[(82, 16)]"
83,1,"[(82, 16)]"
84,2,"[(82, 16), (86, 8)]"
85,2,"[(82, 16), (86, 8)]"
86,2,"[(82, 16), (86, 8)]"
87,1,"[(82, 16)]"
88,2,"[(82, 16), (86, 8)]"
89,1,"[(82, 16)]"
90,2,"[(82, 16), (86, 8)]"
91,2,"[(82, 16), (86, 8)]"
92,2,"[(82, 16), (86, 8)]"
93,2,"[(82, 16), (86, 8)]"
94,1,"[(82, 16)]"
95,2,"[(82, 16), (86, 8)]"
96,2,"[(82, 16), (86, 8)]"
97,2,"[(82, 16), (86, 8)]"
98,1,"[(82, 16)]"
99,2,"[(82, 16), (86, 8)]"
100,2,"[(82, 16), (86, 8)]"
101,2,"[(82, 16), (86, 8)]"
102,2,"[(82, 16), (86, 8)]"
103,1,"[(82, 16)]"
104,2,"[(82, 16), (86, 8)]"
105,2,"[(82, 16), (86, 8)]"
106,2,"[(82, 16), (86, 8)]"
107,2,"[(82, 16), (86, 8)]"
108,2,"[(82, 16), (86, 8)]"
109,2,"[(82, 16), (86, 8)]"
110,2,"[(82, 16), (86, 8)]"
111,2,"[(82, 16), (86, 8)]"
112,2,"[(82, 16), (86, 8)]"
113,2,"[(82, 16), (86, 8)]"
114,2,"[(82, 16), (86, 8)]"
115,1,"[(82, 16)]"
116,2,"[(82, 16), (86, 8)]"
117,2,"[(82, 16), (86, 8)]"
118,2,"[(82, 16), (86, 8)]"
119,2,"[(82, 16), (86, 8)]"
120,2,"[(82, 16), (86, 8)]"
121,2,"[(82, 16), (86, 8)]"
122,2,"[(82, 16), (86, 8)]"
123,2,"[(82, 16), (86, 8)]"
124,1,"[(82, 16)]"
125,2,"[(82, 16), (86, 8)]"
126,2,"[(82, 16), (86, 8)]"
127,2,"[(82, 16), (86, 8)]"
128,2,"[(82, 16), (86, 8)]"
129,2,"[(82, 16), (86, 8)]"
130,2,"[(82, 16), (86, 8)]"
131,2,"[(82, 16), (86, 8)]"
132,2,"[(82, 16), (86, 8)]"
133,2,"[(82, 16), (86, 8)]"
134,1,"[(82, 16)]"
135,2,"[(82, 16), (86, 8)]"
136,2,"[(82, 16), (86, 8)]"
137,2,"[(82, 16), (86, 8)]"
138,2,"[(82, 16), (86, 8)]"
139,2,"[(82, 16), (86, 8)]"
140,2,"[(82, 16), (86, 8)]"
141,2,"[(82, 16), (86, 8)]"
142,2,"[(82, 16), (86, 8)]"
143,2,"[(82, 16), (86, 8)]"
144,2,"[(82, 16), (86, 8)]"
145,2,"[(82, 16), (86, 8)]"
146,2,"[(82, 16), (86, 8)]"
147,2,"[(82, 16), (86, 8)]"
148,2,"[(82, 16), (86, 8)]"
149,1,"[(82, 16)]"
150,2,"[(82, 16), (86, 8)]"
151,2,"[(82, 16), (86, 8)]"
152,2,"[(82, 16), (86, 8)]"
153,2,"[(82, 16), (86, 8)]"
154,2,"[(82, 16), (86, 8)]"
155,2,"[(82, 16), (86, 8)]"
156,2,"[(82, 16), (86, 8)]"
157,2,"[(82, 16), (86, 8)]"
158,2,"[(82, 16), (86, 8)]"
159,2,"[(82, 16), (86, 8)]"
160,2,"[(82, 16), (86, 8)]"
161,2,"[(82, 16), (86, 8)]"
162,2,"[(82, 16), (86, 32)]"
163,2,"[(82, 16), (86, 8)]"
164,2,"[(82, 16), (86, 8)]"
165,2,"[(82, 16), (86, 8)]"
166,1,"[(82, 16)]"
167,1,"[(82, 16)]"
168,2,"[(82, 16), (86, 8)]"
169,2,"[(82, 16), (86, 32)]"
170,2,"[(82, 16), (86, 8)]"
171,2,"[(82, 16), (86, 8)]"
172,2,"[(82, 16), (86, 8)]"
173,1,"[(82, 16)]"
174,2,"[(82, 16), (86, 8)]"
175,2,"[(82, 16), (86, 8)]"
176,2,"[(82, 16), (86, 8)]"
177,2,"[(82, 16), (86, 8)]"
178,2,"[(82, 16), (86, 8)]"
179,2,"[(82, 16), (86, 8)]"
180,2,"[(82, 16), (86, 8)]"
181,2,"[(82, 16), (86, 8)]"
182,2,"[(82, 16), (86, 8)]"
183,2,"[(82, 16), (86, 8)]"
184,2,"[(82, 16), (86, 8)]"
185,2,"[(82, 16), (86, 8)]"
186,2,"[(82, 16), (86, 8)]"
187,2,"[(82, 16), (86, 8)]"
188,2,"[(82, 16), (86, 8)]"
189,2,"[(82, 16), (86, 8)]"
190,2,"[(82, 16), (86, 8)]"
191,2,"[(82, 16), (86, 8)]"
192,2,"[(82, 16), (86, 8)]"
193,2,"[(82, 16), (86, 8)]"
194,2,"[(82, 16), (86, 8)]"
195,2,"[(82, 16), (86, 8)]"
196,2,"[(82, 16), (86, 8)]"
197,2,"[(82, 16), (86, 8)]"
198,2,"[(82, 16), (86, 8)]"
199,2,"[(82, 16), (86, 8)]"
200,2,"[(82, 16), (86, 8)]"
201,2,"[(82, 16), (86, 8)]"
202,2,"[(82, 16), (86, 8)]"
203,2,"[(82, 16), (86, 8)]"
204,2,"[(82, 16), (86, 8)]"
205,2,"[(82, 16), (86, 8)]"
206,2,"[(82, 16), (86, 8)]"
207,2,"[(82, 16), (86, 32)]"
208,2,"[(82, 16), (86, 32)]"
209,2,"[(82, 16), (86, 8)]"
210,2,"[(82, 16), (86, 8)]"
211,2,"[(82, 16), (86, 8)]"
212,2,"[(82, 16), (86, 8)]"
213,2,"[(82, 16), (86, 32)]"
214,2,"[(82, 16), (86, 8)]"
215,2,"[(82, 16), (86, 8)]"
216,2,"[(82, 16), (86, 8)]"
217,2,"[(82, 16), (86, 8)]"
218,2,"[(82, 16), (86, 8)]"
219,2,"[(82, 16), (86, 8)]"
220,2,"[(82, 16), (86, 8)]"
221,2,"[(82, 16), (86, 8)]"
222,2,"[(82, 16), (86, 8)]"
223,2,"[(82, 16), (86, 8)]"
224,2,"[(82, 16), (86, 8)]"
225,2,"[(82, 16), (86, 8)]"
226,1,"[(82, 16)]"
227,1,"[(82, 16)]"
228,2,"[(82, 16), (86, 8)]"
229,2,"[(82, 16), (86, 8)]"
