Conformation_ID,PSA
1,210.80
2,203.58
3,205.27
4,202.15
5,198.80
6,202.26
7,203.54
8,207.86
9,201.03
10,205.72
11,122.21
12,209.80
13,208.67
14,208.15
15,213.12
16,204.55
17,211.99
18,201.80
19,185.63
20,200.06
21,189.90
22,124.90
23,199.47
24,212.93
25,205.20
26,202.63
27,205.42
28,182.81
29,124.41
30,120.03
31,124.26
32,125.67
33,125.79
34,122.70
35,125.32
36,152.35
37,127.25
38,162.53
39,161.13
40,147.04
41,143.88
42,169.17
43,177.14
44,188.65
45,193.81
46,189.56
47,195.42
48,125.23
49,199.63
50,192.86
51,194.49
52,187.95
53,189.31
54,189.16
55,179.67
56,185.52
57,188.99
58,185.79
59,123.34
60,180.64
61,185.25
62,192.55
63,191.16
64,194.09
65,187.51
66,187.78
67,184.35
68,187.15
69,197.06
70,125.28
71,188.86
72,193.23
73,179.51
74,192.95
75,185.88
76,185.31
77,186.61
78,184.14
79,193.78
80,196.45
81,125.51
82,176.03
83,185.00
84,178.53
85,193.45
86,187.80
87,199.19
88,186.62
89,198.37
90,182.46
91,189.76
92,124.36
93,195.82
94,198.98
95,199.38
96,199.65
97,196.40
98,207.81
99,198.51
100,195.84
101,207.24
102,200.54
103,122.13
104,195.65
105,199.16
106,198.99
107,201.69
108,197.37
109,203.71
110,205.04
111,199.97
112,195.81
113,200.94
114,124.23
115,198.61
116,204.35
117,190.02
118,203.29
119,198.26
120,201.28
121,189.61
122,206.56
123,206.76
124,206.02
125,121.32
126,170.69
127,188.39
128,158.99
129,152.85
130,152.69
131,161.44
132,143.15
133,145.31
134,143.79
135,156.70
136,205.00
137,159.46
138,147.79
139,153.96
140,144.14
141,145.69
142,142.89
143,139.79
144,163.57
145,175.71
146,146.70
147,203.15
148,176.42
149,156.76
150,156.43
151,164.31
152,159.89
153,150.25
154,205.14
155,202.51
156,205.19
157,192.47
158,198.49
159,194.91
160,190.35
161,190.87
162,181.14
163,195.08
164,193.12
165,193.69
166,195.77
167,187.77
168,182.11
169,187.53
170,188.62
171,190.14
172,189.25
173,208.83
174,189.09
175,190.34
176,184.82
177,192.11
178,185.96
179,200.67
180,187.24
181,200.26
182,206.00
183,197.26
184,194.33
185,207.75
186,205.81
187,207.72
188,228.43
189,232.16
190,200.56
191,205.06
192,200.28
193,205.23
194,206.63
195,208.00
196,205.62
197,206.61
198,192.26
199,193.89
200,204.14
201,186.64
202,199.16
203,201.03
204,202.17
205,196.79
206,203.27
207,188.44
208,178.34
209,197.56
210,202.15
211,204.94
212,204.43
213,203.18
214,178.49
215,192.39
216,191.44
217,204.26
218,202.63
219,201.57
220,182.43
221,196.87
222,187.32
223,184.83
224,187.48
225,203.20
226,184.15
227,196.90
228,200.59
229,179.40
230,192.81
231,199.00
232,194.21
233,196.02
234,181.05
235,171.45
236,169.94
237,189.21
238,181.84
239,193.49
240,186.56
241,179.08
242,177.12
243,186.30
244,182.39
245,175.58
246,180.57
247,171.59
248,170.12
249,171.81
250,191.81
251,126.03
252,135.78
253,127.69
254,134.35
255,132.92
256,129.31
257,132.33
258,128.91
259,133.02
260,133.51
261,131.55
262,131.72
263,131.97
264,132.32
265,133.32
266,133.71
267,134.05
268,132.56
269,127.98
270,114.72
271,130.46
272,126.29
273,135.72
274,138.94
275,140.88
276,130.75
277,118.80
278,129.99
279,113.87
280,136.23
281,126.70
282,139.67
283,132.02
284,124.95
285,121.82
286,124.02
287,165.05
288,124.38
289,127.68
290,127.95
291,134.01
292,119.85
293,123.36
294,132.04
295,124.35
296,132.18
297,131.25
298,140.94
299,140.78
300,127.53
301,130.04
302,125.77
303,127.94
304,126.60
305,123.41
306,127.45
307,124.61
308,128.41
309,163.90
310,122.20
311,128.32
312,128.99
313,131.71
314,131.18
315,124.35
