Conformation_ID,PSA
1,207.78
2,210.18
3,231.33
4,224.59
5,231.10
6,228.85
7,257.37
8,246.58
9,219.65
10,227.17
11,137.32
12,222.07
13,223.02
14,229.51
15,222.00
16,221.58
17,229.54
18,222.03
19,228.69
20,235.58
21,218.34
22,142.80
23,208.79
24,210.05
25,232.08
26,223.30
27,229.25
28,234.10
29,132.89
30,140.48
31,133.62
32,126.92
33,138.67
34,125.07
35,149.21
36,152.60
37,157.65
38,141.91
39,146.79
40,150.69
41,151.19
42,146.23
43,146.00
44,146.20
45,142.79
46,153.66
47,118.80
48,148.11
49,130.61
50,145.29
51,144.13
52,141.87
53,129.43
54,131.37
55,127.76
56,139.30
57,129.73
58,125.98
59,145.62
60,138.14
61,139.94
62,129.89
63,148.22
64,148.37
65,132.09
66,143.11
67,148.86
68,148.87
69,141.80
70,151.54
71,145.87
72,146.51
73,143.58
74,162.17
75,161.49
76,155.33
77,169.54
78,150.71
79,149.48
80,159.53
81,136.65
82,151.48
83,154.60
84,162.80
85,162.10
86,153.40
87,160.00
88,162.40
89,165.98
90,151.98
91,186.06
92,131.40
93,150.58
94,144.83
95,166.01
96,160.77
97,169.75
98,161.16
99,182.93
100,178.25
101,180.75
102,168.32
103,130.85
104,166.15
105,171.82
106,172.97
107,167.88
108,169.29
109,163.94
110,166.57
111,187.75
112,212.37
113,201.12
114,136.85
115,225.93
116,203.06
117,235.71
118,228.04
119,225.75
120,231.06
121,214.45
122,218.46
123,214.09
124,206.95
125,114.29
126,241.75
127,218.73
128,234.95
129,240.64
130,231.38
131,228.19
132,243.66
133,238.23
134,236.66
135,239.20
136,233.04
137,222.57
138,227.02
139,222.78
140,231.00
141,210.20
142,222.04
143,231.08
144,225.81
145,222.22
146,220.79
147,245.68
148,243.24
149,228.59
150,216.25
151,211.82
152,213.85
153,234.44
154,227.47
155,226.26
156,219.87
157,216.66
158,238.22
159,224.98
160,224.77
161,216.77
162,230.88
163,226.51
164,221.19
165,237.58
166,231.80
167,225.16
168,220.56
169,225.00
170,215.30
171,216.18
172,223.98
173,235.53
174,224.53
175,228.45
176,219.38
177,226.95
178,232.17
179,225.35
180,212.88
181,226.83
182,217.17
183,223.47
184,233.27
185,225.88
186,220.07
187,219.82
188,220.00
189,241.40
190,242.58
191,229.04
192,233.87
193,222.40
194,229.58
195,228.72
196,229.49
197,231.63
198,214.64
199,226.16
200,231.94
201,231.43
202,223.36
203,227.56
204,229.85
205,224.97
206,239.80
207,222.18
208,236.74
209,212.87
210,218.51
211,213.67
212,211.86
213,223.33
214,218.07
215,232.07
216,201.96
217,236.45
218,220.32
219,233.00
220,227.87
221,229.03
222,219.74
223,225.73
224,216.74
225,218.54
226,224.61
227,225.62
228,229.17
229,213.43
230,216.82
231,225.85
232,217.46
233,219.58
234,217.97
235,234.62
236,234.18
237,221.93
238,227.00
239,212.97
240,225.22
241,212.71
242,214.59
243,238.47
244,219.94
245,228.17
246,228.23
247,237.20
248,223.41
249,214.95
250,229.29
251,217.93
252,225.26
253,227.15
254,215.70
255,225.82
256,215.84
257,229.13
258,211.35
259,201.54
260,212.21
261,207.80
262,217.75
263,226.27
264,184.38
265,212.95
266,199.78
267,198.08
268,207.88
269,210.63
270,223.83
271,203.55
272,212.93
273,222.48
274,247.56
275,197.97
276,204.36
277,214.34
278,219.54
279,219.99
280,220.80
281,218.50
282,203.52
283,202.10
284,212.21
285,220.52
286,223.15
287,217.43
