Molecule_Name,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
,0.12181132597176318,0.8466581057902272,5.5762529071049564e-05,0.532137249118782,0.8804291377859825,15788.902556126675,26122.97839908321,29670.73359790742,5.964173832053068,0.6222778448214875
,0.1247301030630085,0.8464850165917299,6.0732128472157494e-05,0.5324125436968018,0.9194216254163783,15138.965956674563,26143.43492052581,28434.653044718456,5.885942670758275,0.6158406407193577
,0.08776860194555686,0.8064089418380572,5.5634288063066025e-05,0.5913582827048462,0.9006812448370594,16189.319144626481,24657.498756171764,27376.498508784323,5.822545996370326,0.6356386446153689
,0.16536207268954237,0.8807100750857679,6.815400814047229e-05,0.47365574380811754,0.8874521580287084,13021.276110417159,24396.95862562731,27491.01278858808,5.679365274660732,0.44947288547398745
,0.1452963060385034,0.8610113089603716,6.78622130141532e-05,0.5085858097139043,0.9506976043405984,14009.23374164534,26187.40968082025,27545.46720351081,5.801975309678763,0.5456679142394874
,0.17767199456530205,0.8789586279393583,7.731523692812691e-05,0.4768980293217416,0.9962258759777615,12885.246370050756,26916.898504381952,27018.871074758965,5.762395354505404,0.5945199803425781
,0.16220040208500947,0.8744264107339867,7.027422160216984e-05,0.4851581723632788,0.9435689395644693,13426.95682786951,26113.667948613267,27675.42132180269,5.779403218755936,0.5443681233965121
,0.20222642035405083,0.8973888531560247,7.572655381941882e-05,0.4412405763654502,0.9601925060178021,12679.733298144312,27592.62303451174,28736.553203217947,5.855973420873754,0.5135622381444201
,0.15395303140195452,0.8685573242544817,6.915639831332331e-05,0.4955887150489759,0.9427549960941558,13632.216527860004,25932.471521687654,27507.116513968278,5.773198764990601,0.5608811467098626
,0.21158376817854063,0.9022900301284174,7.874425663834688e-05,0.431129564668047,0.9598889978324973,12189.955671828015,27140.34316450294,28274.460094644182,5.796090377148827,0.5256359839317423
,0.6305776562717857,0.9896377856848846,7.804168045846435e-05,0.1435863960990683,0.9195604535183934,11782.940194474739,75460.67122915696,82061.6751627712,9.172374411262371,0.16258597499699637
,0.16485005803493827,0.881043083909375,6.53118628940148e-05,0.47303602853848037,0.8721538465216201,13353.681978676872,24620.672423014094,28229.735523391704,5.7357329711603064,0.47071907026899107
,0.20100565399126508,0.8962912688610347,7.839434772894077e-05,0.44346585140625694,0.9650703382371418,12310.458166882197,26790.017741599582,27759.65303268559,5.764081587108153,0.544538049904739
,0.1799322973287369,0.888135428685428,7.226942382173051e-05,0.45958183201009045,0.9169044779698345,12687.308539107693,25312.24953347884,27606.20123649521,5.7097553170777395,0.5200523576428636
