Conformation_ID,PSA
1,167.78
2,167.24
3,184.17
4,169.53
5,176.97
6,167.77
7,168.46
8,174.87
9,173.99
10,190.87
11,225.12
12,217.93
13,209.02
14,212.45
15,214.51
16,224.01
17,210.36
18,214.84
19,211.90
20,234.89
21,207.30
22,240.95
23,217.74
24,196.94
25,198.14
26,248.28
27,198.93
28,213.77
29,248.27
30,211.76
31,216.97
32,211.15
33,218.85
34,222.59
35,237.31
36,230.14
37,259.18
38,227.69
39,218.63
40,217.99
41,241.20
42,217.73
43,239.17
44,235.13
45,234.11
46,226.96
47,232.57
48,261.46
49,224.54
50,227.11
51,242.73
52,227.62
53,226.95
54,223.98
55,216.50
56,216.25
57,220.99
58,221.37
59,262.28
60,220.44
61,228.98
62,221.73
63,217.01
64,221.06
65,221.45
66,208.23
67,243.79
68,262.02
69,259.17
70,260.07
71,258.84
72,258.25
73,257.54
74,257.70
75,256.62
76,257.97
77,258.08
78,211.15
79,233.82
80,234.28
81,249.66
82,209.06
83,199.34
84,205.94
85,216.85
86,222.05
87,205.37
88,203.47
89,210.75
90,190.95
91,202.25
92,250.67
93,210.46
94,217.75
95,220.99
96,210.08
97,193.20
98,190.90
99,190.89
100,198.83
101,186.51
102,188.00
103,247.70
104,186.68
105,187.36
106,200.31
107,185.52
108,182.67
109,182.08
110,171.99
111,186.94
112,178.16
113,172.19
114,247.91
115,181.66
116,175.73
117,205.62
118,181.15
119,184.85
120,178.44
121,191.67
122,191.59
123,175.71
124,174.07
125,249.81
126,193.80
127,192.19
128,192.82
129,192.15
130,202.52
131,200.20
132,191.28
133,181.35
134,186.24
135,182.68
136,205.53
137,188.67
138,172.52
139,175.80
140,172.82
141,165.38
142,170.42
143,164.71
144,168.72
145,169.97
146,165.06
147,214.51
148,167.83
149,166.49
150,176.97
151,167.15
152,175.49
153,176.99
154,185.18
155,184.91
156,170.65
157,173.73
158,205.15
159,206.79
160,195.43
161,225.85
162,209.53
163,195.37
164,212.99
165,183.51
166,193.78
167,194.04
168,206.97
169,193.71
170,169.51
171,166.97
172,170.27
173,205.95
174,184.75
175,181.02
176,169.84
177,181.35
178,197.28
179,174.29
180,172.50
181,174.27
182,181.51
183,195.60
184,181.08
185,179.88
186,175.43
187,183.10
188,177.60
189,170.57
190,171.89
191,179.71
192,173.94
193,176.73
194,176.24
195,177.87
196,175.48
197,174.65
198,172.08
199,174.72
200,174.88
201,167.74
202,174.18
203,170.74
204,180.33
205,178.68
206,214.86
207,169.19
208,169.86
209,168.73
210,171.53
211,172.85
212,175.52
213,166.56
214,209.47
215,208.94
216,179.17
217,218.04
218,214.90
219,219.08
220,209.72
221,219.49
222,226.17
223,228.98
224,219.46
225,215.69
226,214.99
227,221.68
228,217.71
229,212.93
230,234.10
231,233.85
232,218.75
233,224.92
