Molecule_Name,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
,0.13310949599721708,0.8563397495191409,5.9081955811340515e-05,0.5164128516928048,0.8894307155717827,15054.185382960197,25928.198404871564,29151.453790533047,5.651903097064723,0.5163720248867846
,0.11725678890249563,0.8432571689663134,5.4144200496131025e-05,0.5375103226794052,0.8529087379149257,15752.540994226554,24995.76155368538,29306.490181811936,5.648717190015151,0.5101900749496728
,0.08994773509877763,0.8116622526940142,5.315726069888983e-05,0.5841270303210409,0.860129060576274,16180.838690098972,23826.340606429098,27700.890132075987,5.553299814032871,0.5455825389888825
,0.08612069704894913,0.8062654391997831,5.4536187329755055e-05,0.5915539210857965,0.8654304295101454,15868.92065404735,23215.883333656024,26825.822783694788,5.4790924232913305,0.55926063074028
,0.07423264343753523,0.7879647914006004,5.476195277290831e-05,0.6157202997408875,0.8715713917945219,15915.637548734447,22529.08402644058,25848.810824382756,5.411461203748255,0.5846015936213801
,0.0966612519610786,0.8198351625400924,5.6121654850590536e-05,0.5725996037920916,0.8732068360524724,15559.17833102322,23727.541535187873,27172.87652310826,5.501862788725475,0.5558348022116585
,0.09680083535390946,0.8203080722659106,5.4767059555569046e-05,0.5719219060111139,0.8657288471686687,15807.473583464209,23928.067343158767,27639.21685342304,5.539614125272064,0.545513729307102
,0.12962662957108956,0.8528347259714059,5.9250494283135584e-05,0.5221809362445904,0.8965917896771165,15132.224642593617,25982.236103204217,28978.891400021657,5.650271553853024,0.52361412656523
,0.09516902669809871,0.8185801433583817,5.1999880463372615e-05,0.574392330118858,0.8363236762516598,16083.184591948146,23417.353189567806,28000.34706003139,5.54479684196663,0.537451704107429
,0.07800680651543479,0.792525362666471,4.4883512793796524e-05,0.6098389537659746,0.8100056778116803,18046.842312298548,23970.336183450105,29592.800198893186,5.71107255792624,0.5238831995140962
,0.38240623046312505,0.9601296074720583,5.2144117086414356e-05,0.2795552483062181,0.8307535272542845,15931.874460114876,47344.705505278434,56990.07461546021,7.401223529070673,0.2094111029024475
,0.07238637320445725,0.7581320032984434,3.569044976113386e-05,0.6521011160661273,0.720655480807428,20191.829624747585,22314.564916537478,30964.261718423437,5.784793560867135,0.4721826944567181
,0.09548120276313662,0.8098484321258808,3.908586517206748e-05,0.5866391710270059,0.7484871318921863,19149.816144458506,24433.061531052444,32643.26197470531,5.892273113154888,0.43206004414980753
,0.13159490579279284,0.8490122103239593,3.889644588446067e-05,0.5283732267259812,0.7309296414657367,18791.68198649602,25995.63468050392,35565.166885795945,6.049654295913251,0.36206719260624143
,0.13866896100396353,0.8562081963136704,4.022864424404354e-05,0.5166309365158955,0.7351007820861511,18273.068752372736,26000.2763705381,35369.67583785125,6.022887734282341,0.34988896841536526
,0.10428417207096534,0.779028385714919,3.0923868066984256e-05,0.6269886555994515,0.6410083654541017,20728.595920329633,21192.095375865178,33060.55976485162,5.843960162302024,0.3757090621502521
,0.10993641050490219,0.8260851678233155,3.9563081742844204e-05,0.5635452914383409,0.7343206529598322,18560.75463819623,24185.35949534899,32935.69287186036,5.8711969894604215,0.3940741661193862
,0.09325498276304443,0.7817362145523399,3.5210970898832844e-05,0.6236092453270541,0.6797518557122952,19305.115376265505,21043.126124395738,30957.070506773627,5.69891064817912,0.39556640044684416
,0.11977149441565914,0.833068442039923,3.79937572335984e-05,0.553169929476626,0.7130512545385779,18767.589900480198,24191.93960138864,33927.3501692995,5.91775558019342,0.38063409956519173
,0.10545817446263367,0.8184193741032606,3.8620027064968566e-05,0.5746213780328984,0.7256946500971218,18790.630282995957,23730.860684306845,32700.88966637811,5.85334931295097,0.39922258127333166
,0.11330661164113429,0.8176664614876977,3.6036956546589175e-05,0.5756922422251209,0.6875210542362112,19078.221917751926,22784.18620884594,33139.61960649715,5.844769762250178,0.3702017818522757
,0.48855886756317907,0.9765929931505344,5.839903619783777e-05,0.21509561996767987,0.8481036984862423,14522.563276783043,57261.22934716603,67516.77825408622,7.965395670541128,0.13716952535590748
,0.08611796094106774,0.7586722299168934,3.2739374135171994e-05,0.651472522484969,0.6683774643747044,20415.095951900454,20944.843560324276,31336.848826761496,5.754247237398044,0.43179173367704954
,0.11580058566226198,0.8234803739156503,3.551793146640852e-05,0.5673447574233332,0.6952692878672354,19575.16271815531,23988.957798338786,34503.11730570728,5.9630069052470525,0.3912757440894097
,0.1000083634077452,0.7848243569644663,3.35898751566534e-05,0.6197182655976117,0.6623813232546909,19719.67207873019,21077.226879962764,31820.38221790019,5.75109971850905,0.3946297878138103
,0.10629226325581739,0.8083139899159477,3.6875699031876385e-05,0.5887516400878736,0.6892498924540532,18691.168182554215,21881.698126128853,31747.1186658002,5.739315101720479,0.38309989133582667
,0.09551191300481565,0.7981220242566937,3.9220276441551806e-05,0.6024958376589813,0.7071010112795856,18028.965510565587,21159.149902810386,29923.800935484905,5.610575012967839,0.4190327212686463
,0.09297972614134749,0.7779573120013319,3.550077700343552e-05,0.6283171338612868,0.6741083615667864,18988.552321025283,20372.42214769441,30221.28682745324,5.629634179294427,0.4069658511563932
,0.5023727717881087,0.9782524891377703,6.147227763954407e-05,0.2074176161654466,0.8637253773858853,14050.648691602495,58509.50400466787,67740.86478939667,7.993947944470874,0.15666353333070773
,0.4836341180963661,0.9760007335835111,5.652588324938173e-05,0.21776723363363937,0.8592076691442432,15200.251986396708,59973.08622475705,69800.4549755582,8.125978270701676,0.14457642872061982
,0.5395166222717039,0.9820519338006185,6.695620865812981e-05,0.18861070838758262,0.918317757249372,13715.199466239043,66777.28598623736,72716.97128699187,8.353600307859073,0.1640986333768141
,0.5608853064634846,0.9840719583535215,7.134519270830855e-05,0.1777705846934886,0.9248762473357007,12963.399666141677,67443.89380620146,72922.07362929656,8.356868667863978,0.17784873803306664
,0.47401573816079146,0.974514740013426,6.14133016398338e-05,0.22432347513482556,0.9084413734805822,14792.257527664826,59904.11274269761,65941.63860369142,8.003542585973019,0.19527940799297508
,0.38005604000073845,0.9596697999800046,5.4449569493671926e-05,0.2811296409244994,0.8545687233238463,15694.682827991199,47708.185530287534,55827.20760564051,7.3692589215793625,0.2409220589602685
