Conformation_ID,PSA
1,193.93
2,189.70
3,190.30
4,205.42
5,198.21
6,204.93
7,198.12
8,201.21
9,216.76
10,204.79
11,224.72
12,206.03
13,207.98
14,192.56
15,191.13
16,200.93
17,199.98
18,199.97
19,205.10
20,182.70
21,189.13
22,202.99
23,195.53
24,193.80
25,192.74
26,194.96
27,204.74
28,194.56
29,196.50
30,214.31
31,206.05
32,200.72
33,211.38
34,197.94
35,209.77
36,209.54
37,222.43
38,208.29
39,206.42
40,212.27
41,207.79
42,222.32
43,214.56
44,199.87
45,213.43
46,209.74
47,208.65
48,224.60
49,218.33
50,214.59
51,218.48
52,211.11
53,211.46
54,197.78
55,221.26
56,211.05
57,219.01
58,209.06
59,224.16
60,186.68
61,200.87
62,187.32
63,195.06
64,199.35
65,192.71
66,189.40
67,195.75
68,181.29
69,179.20
70,211.71
71,180.70
72,183.61
73,189.05
74,186.97
75,182.05
76,183.51
77,169.39
78,171.61
79,186.41
80,182.07
81,201.03
82,190.21
83,186.79
84,181.14
85,185.85
86,192.29
87,188.51
88,177.21
89,183.00
90,182.77
91,200.78
92,209.62
93,185.15
94,186.50
95,192.16
96,188.20
97,201.81
98,187.68
99,193.46
100,192.79
101,188.71
102,190.20
103,214.36
104,206.82
105,212.01
106,207.71
107,207.57
108,205.91
109,214.90
110,217.30
111,209.31
112,221.45
113,232.37
114,216.06
115,219.52
116,234.64
117,225.76
118,235.43
119,227.14
120,223.28
121,234.59
122,208.71
123,206.74
124,198.48
125,214.72
126,185.70
127,173.28
128,199.18
129,197.89
130,191.37
131,196.10
132,179.04
133,198.44
134,204.48
135,201.89
136,194.68
137,196.15
138,202.08
139,196.18
140,191.31
141,200.83
142,208.82
143,189.16
144,188.56
145,187.03
146,187.40
147,196.95
148,197.04
149,197.06
150,178.21
151,187.34
152,189.86
153,195.83
154,198.26
155,199.96
156,184.38
157,188.90
158,187.53
159,193.58
160,193.77
161,201.87
162,194.46
163,200.91
164,196.23
165,193.51
166,207.85
167,195.04
168,189.96
169,184.67
170,177.65
171,179.41
172,176.03
173,199.90
174,187.03
175,180.32
176,178.24
177,175.34
178,175.59
179,178.19
180,169.45
181,182.72
182,194.25
183,187.00
184,199.58
185,194.04
186,179.08
187,196.75
188,180.02
189,174.26
190,184.77
191,180.36
192,191.10
