Conformation_ID,Num_IMHB,IMHB_Pairs
1,2,"[(82, 70), (115, 49)]"
2,2,"[(82, 70), (115, 49)]"
3,2,"[(82, 70), (115, 49)]"
4,2,"[(82, 70), (115, 49)]"
5,2,"[(82, 70), (115, 49)]"
6,2,"[(82, 70), (115, 49)]"
7,2,"[(82, 70), (115, 49)]"
8,2,"[(82, 70), (115, 49)]"
9,2,"[(82, 70), (115, 49)]"
10,2,"[(82, 70), (115, 49)]"
11,2,"[(82, 70), (115, 49)]"
12,2,"[(82, 70), (115, 49)]"
13,2,"[(82, 70), (115, 49)]"
14,2,"[(82, 70), (115, 49)]"
15,2,"[(82, 70), (115, 49)]"
16,2,"[(82, 70), (115, 49)]"
17,2,"[(82, 70), (115, 49)]"
18,2,"[(82, 70), (115, 49)]"
19,2,"[(82, 70), (115, 49)]"
20,2,"[(82, 70), (115, 49)]"
21,2,"[(82, 70), (115, 49)]"
22,2,"[(82, 70), (115, 49)]"
23,2,"[(82, 70), (115, 49)]"
24,2,"[(82, 70), (115, 49)]"
25,2,"[(82, 70), (115, 49)]"
26,2,"[(82, 70), (115, 49)]"
27,2,"[(82, 70), (115, 49)]"
28,2,"[(82, 70), (115, 49)]"
29,2,"[(82, 70), (115, 49)]"
30,2,"[(82, 70), (115, 49)]"
31,2,"[(82, 70), (115, 49)]"
32,2,"[(82, 70), (115, 49)]"
33,2,"[(82, 70), (115, 49)]"
34,2,"[(82, 70), (115, 49)]"
35,2,"[(82, 70), (115, 49)]"
36,2,"[(82, 70), (115, 49)]"
37,2,"[(82, 70), (115, 49)]"
38,2,"[(82, 70), (115, 49)]"
39,2,"[(82, 70), (115, 49)]"
40,2,"[(82, 70), (115, 49)]"
41,2,"[(82, 70), (115, 49)]"
42,2,"[(82, 70), (115, 49)]"
43,2,"[(82, 70), (115, 49)]"
44,2,"[(82, 70), (115, 49)]"
45,2,"[(82, 70), (115, 49)]"
46,2,"[(82, 70), (115, 49)]"
47,2,"[(82, 70), (115, 49)]"
48,2,"[(82, 70), (115, 49)]"
49,2,"[(82, 70), (115, 49)]"
50,2,"[(82, 70), (115, 49)]"
51,2,"[(82, 70), (115, 49)]"
52,2,"[(82, 70), (115, 49)]"
53,2,"[(82, 70), (115, 49)]"
54,3,"[(82, 70), (82, 20), (115, 49)]"
55,2,"[(82, 70), (115, 49)]"
56,2,"[(82, 70), (115, 49)]"
57,2,"[(82, 70), (115, 49)]"
58,2,"[(82, 70), (115, 49)]"
59,2,"[(82, 70), (115, 49)]"
60,2,"[(82, 70), (115, 49)]"
61,2,"[(82, 70), (115, 49)]"
62,2,"[(82, 70), (115, 49)]"
63,2,"[(82, 70), (115, 49)]"
64,2,"[(82, 70), (115, 49)]"
65,2,"[(82, 70), (115, 49)]"
66,2,"[(82, 70), (115, 49)]"
67,2,"[(82, 70), (115, 49)]"
68,2,"[(82, 70), (115, 49)]"
69,2,"[(82, 70), (115, 49)]"
70,2,"[(82, 70), (115, 49)]"
71,2,"[(82, 70), (115, 49)]"
72,2,"[(82, 70), (115, 49)]"
73,2,"[(82, 70), (115, 49)]"
74,2,"[(82, 70), (115, 49)]"
75,2,"[(82, 70), (115, 49)]"
76,2,"[(82, 70), (115, 49)]"
77,2,"[(82, 70), (115, 49)]"
78,2,"[(82, 70), (115, 49)]"
79,2,"[(82, 70), (115, 49)]"
80,2,"[(82, 70), (115, 49)]"
81,2,"[(82, 70), (115, 49)]"
82,2,"[(82, 70), (115, 49)]"
83,2,"[(82, 70), (115, 49)]"
84,2,"[(82, 70), (115, 49)]"
85,2,"[(82, 70), (115, 49)]"
86,2,"[(82, 70), (115, 49)]"
87,2,"[(82, 70), (115, 49)]"
88,2,"[(82, 70), (115, 49)]"
89,2,"[(82, 70), (115, 49)]"
90,2,"[(82, 70), (115, 49)]"
91,2,"[(82, 70), (115, 49)]"
92,2,"[(82, 70), (115, 49)]"
93,2,"[(82, 70), (115, 49)]"
94,2,"[(82, 70), (115, 49)]"
95,2,"[(82, 70), (115, 49)]"
96,2,"[(82, 70), (115, 49)]"
97,2,"[(82, 70), (115, 49)]"
98,2,"[(82, 70), (115, 49)]"
99,2,"[(82, 70), (115, 49)]"
100,2,"[(82, 70), (115, 49)]"
101,2,"[(82, 70), (115, 49)]"
102,2,"[(82, 70), (115, 49)]"
103,2,"[(82, 70), (115, 49)]"
104,2,"[(82, 70), (115, 49)]"
105,2,"[(82, 70), (115, 49)]"
106,2,"[(82, 70), (115, 49)]"
107,2,"[(82, 70), (115, 49)]"
108,2,"[(82, 70), (115, 49)]"
109,2,"[(82, 70), (115, 49)]"
110,2,"[(82, 70), (115, 49)]"
111,2,"[(82, 70), (115, 49)]"
112,2,"[(82, 70), (115, 49)]"
113,2,"[(82, 70), (115, 49)]"
114,2,"[(82, 70), (115, 49)]"
115,2,"[(82, 70), (115, 49)]"
116,2,"[(82, 70), (115, 49)]"
117,2,"[(82, 70), (115, 49)]"
118,2,"[(82, 70), (115, 49)]"
119,2,"[(82, 70), (115, 49)]"
120,2,"[(82, 70), (115, 49)]"
121,2,"[(82, 70), (115, 49)]"
122,2,"[(82, 70), (115, 49)]"
123,2,"[(82, 70), (115, 49)]"
124,2,"[(82, 70), (115, 49)]"
125,2,"[(82, 70), (115, 49)]"
126,2,"[(82, 70), (115, 49)]"
127,2,"[(82, 70), (115, 49)]"
128,2,"[(82, 70), (115, 49)]"
129,2,"[(82, 70), (115, 49)]"
130,2,"[(82, 70), (115, 49)]"
131,2,"[(82, 70), (115, 49)]"
132,2,"[(82, 70), (115, 49)]"
133,2,"[(82, 70), (115, 49)]"
134,2,"[(82, 70), (115, 49)]"
135,2,"[(82, 70), (115, 49)]"
136,2,"[(82, 70), (115, 49)]"
137,2,"[(82, 70), (115, 49)]"
138,2,"[(82, 70), (115, 49)]"
139,2,"[(82, 70), (115, 49)]"
140,2,"[(82, 70), (115, 49)]"
141,2,"[(82, 70), (115, 49)]"
142,2,"[(82, 70), (115, 49)]"
143,2,"[(82, 70), (115, 49)]"
144,2,"[(82, 70), (115, 49)]"
145,2,"[(82, 70), (115, 49)]"
146,2,"[(82, 70), (115, 49)]"
147,2,"[(82, 70), (115, 49)]"
148,2,"[(82, 70), (115, 49)]"
149,2,"[(82, 70), (115, 49)]"
150,2,"[(82, 70), (115, 49)]"
151,2,"[(82, 70), (115, 49)]"
152,2,"[(82, 70), (115, 49)]"
153,2,"[(82, 70), (115, 49)]"
154,2,"[(82, 70), (115, 49)]"
155,2,"[(82, 70), (115, 49)]"
156,2,"[(82, 70), (115, 49)]"
157,2,"[(82, 70), (115, 49)]"
158,2,"[(82, 70), (115, 49)]"
159,2,"[(82, 70), (115, 49)]"
160,2,"[(82, 70), (115, 49)]"
161,2,"[(82, 70), (115, 49)]"
162,2,"[(82, 70), (115, 49)]"
163,2,"[(82, 70), (115, 49)]"
164,2,"[(82, 70), (115, 49)]"
165,2,"[(82, 70), (115, 49)]"
166,2,"[(82, 70), (115, 49)]"
167,2,"[(82, 70), (115, 49)]"
168,2,"[(82, 70), (115, 49)]"
169,2,"[(82, 70), (115, 49)]"
170,2,"[(82, 70), (115, 49)]"
171,2,"[(82, 70), (115, 49)]"
172,2,"[(82, 70), (115, 49)]"
173,2,"[(82, 70), (115, 49)]"
174,2,"[(82, 70), (115, 49)]"
175,2,"[(82, 70), (115, 49)]"
176,2,"[(82, 70), (115, 49)]"
177,2,"[(82, 70), (115, 49)]"
178,2,"[(82, 70), (115, 49)]"
179,2,"[(82, 70), (115, 49)]"
180,2,"[(82, 70), (115, 49)]"
181,2,"[(82, 70), (115, 49)]"
182,2,"[(82, 70), (115, 49)]"
183,2,"[(82, 70), (115, 49)]"
184,2,"[(82, 70), (115, 49)]"
185,2,"[(82, 70), (115, 49)]"
186,2,"[(82, 70), (115, 49)]"
187,2,"[(82, 70), (115, 49)]"
188,2,"[(82, 70), (115, 49)]"
189,2,"[(82, 70), (115, 49)]"
190,2,"[(82, 70), (115, 49)]"
