Conformation_ID,Num_IMHB,IMHB_Pairs
48,3,"[(72, 16), (76, 8), (80, 52)]"
49,2,"[(72, 16), (76, 8)]"
50,2,"[(72, 16), (76, 8)]"
51,2,"[(72, 16), (76, 8)]"
52,3,"[(72, 16), (76, 8), (80, 3)]"
53,3,"[(72, 16), (76, 8), (80, 3)]"
54,3,"[(72, 16), (76, 8), (80, 3)]"
55,3,"[(72, 16), (76, 8), (80, 3)]"
56,3,"[(72, 16), (76, 8), (80, 3)]"
57,3,"[(72, 16), (76, 8), (80, 3)]"
58,3,"[(72, 16), (76, 8), (80, 3)]"
59,3,"[(72, 16), (76, 8), (80, 52)]"
60,3,"[(72, 16), (76, 8), (80, 3)]"
61,3,"[(72, 16), (76, 8), (80, 3)]"
62,3,"[(72, 16), (76, 8), (80, 3)]"
63,3,"[(72, 16), (76, 8), (80, 3)]"
64,3,"[(72, 16), (76, 8), (80, 3)]"
65,3,"[(72, 16), (76, 8), (80, 3)]"
66,3,"[(72, 16), (76, 8), (80, 3)]"
67,2,"[(72, 16), (76, 8)]"
68,3,"[(72, 16), (76, 8), (80, 3)]"
69,3,"[(72, 16), (76, 8), (80, 3)]"
70,3,"[(72, 16), (76, 8), (80, 52)]"
71,3,"[(72, 16), (76, 8), (80, 3)]"
72,2,"[(72, 16), (76, 8)]"
73,2,"[(72, 16), (76, 8)]"
74,2,"[(72, 16), (76, 8)]"
75,2,"[(72, 16), (76, 8)]"
76,2,"[(72, 16), (76, 8)]"
77,2,"[(72, 16), (76, 8)]"
78,2,"[(72, 16), (76, 8)]"
79,2,"[(72, 16), (76, 8)]"
80,2,"[(72, 16), (76, 8)]"
81,3,"[(72, 16), (76, 8), (80, 52)]"
82,3,"[(72, 16), (76, 8), (80, 3)]"
83,2,"[(72, 16), (76, 8)]"
84,3,"[(72, 16), (76, 8), (89, 52)]"
85,2,"[(72, 16), (76, 8)]"
86,2,"[(72, 16), (76, 8)]"
87,2,"[(72, 16), (76, 8)]"
88,2,"[(72, 16), (76, 8)]"
89,2,"[(72, 16), (76, 8)]"
90,3,"[(72, 16), (76, 8), (80, 3)]"
91,3,"[(72, 16), (76, 8), (80, 3)]"
92,3,"[(72, 16), (76, 8), (80, 52)]"
93,2,"[(72, 16), (76, 8)]"
94,3,"[(72, 16), (76, 8), (89, 32)]"
95,2,"[(72, 16), (76, 8)]"
96,3,"[(72, 16), (76, 8), (80, 3)]"
97,3,"[(72, 16), (76, 8), (80, 3)]"
98,3,"[(72, 16), (76, 8), (89, 32)]"
99,3,"[(72, 16), (76, 8), (80, 3)]"
100,3,"[(72, 16), (76, 8), (80, 3)]"
101,2,"[(72, 16), (76, 8)]"
102,2,"[(72, 16), (76, 8)]"
103,3,"[(72, 16), (76, 8), (80, 52)]"
104,3,"[(72, 16), (76, 8), (80, 3)]"
105,2,"[(72, 16), (76, 8)]"
106,3,"[(72, 16), (76, 8), (80, 3)]"
107,3,"[(72, 16), (76, 8), (80, 3)]"
108,3,"[(72, 16), (76, 8), (80, 3)]"
109,2,"[(72, 16), (76, 8)]"
110,2,"[(72, 16), (76, 8)]"
111,3,"[(72, 16), (76, 8), (80, 3)]"
112,3,"[(72, 16), (76, 8), (89, 32)]"
113,3,"[(72, 16), (76, 8), (89, 32)]"
114,3,"[(72, 16), (76, 8), (80, 52)]"
115,3,"[(72, 16), (76, 8), (89, 32)]"
116,2,"[(72, 16), (76, 8)]"
117,4,"[(72, 16), (76, 8), (80, 3), (89, 32)]"
118,3,"[(72, 16), (76, 8), (80, 3)]"
119,2,"[(72, 16), (76, 8)]"
120,2,"[(72, 16), (76, 8)]"
121,3,"[(72, 16), (76, 8), (89, 32)]"
122,3,"[(72, 16), (76, 8), (89, 32)]"
123,3,"[(72, 16), (76, 8), (89, 32)]"
124,3,"[(72, 16), (76, 8), (89, 32)]"
125,3,"[(72, 16), (76, 8), (80, 52)]"
126,4,"[(72, 16), (76, 8), (80, 3), (89, 52)]"
127,2,"[(72, 16), (76, 8)]"
128,4,"[(72, 16), (76, 8), (80, 3), (89, 52)]"
129,4,"[(72, 16), (76, 8), (80, 3), (89, 52)]"
130,4,"[(72, 16), (76, 8), (80, 3), (89, 52)]"
131,3,"[(72, 16), (76, 8), (80, 16)]"
132,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
133,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
134,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
135,3,"[(72, 16), (76, 8), (80, 16)]"
136,2,"[(72, 16), (76, 8)]"
137,3,"[(72, 16), (76, 8), (80, 16)]"
138,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
139,3,"[(72, 16), (76, 8), (80, 16)]"
140,3,"[(72, 29), (76, 8), (80, 16)]"
141,3,"[(72, 29), (76, 8), (80, 16)]"
142,4,"[(72, 29), (76, 8), (80, 16), (89, 32)]"
143,3,"[(72, 29), (76, 8), (80, 16)]"
144,3,"[(76, 8), (80, 16), (89, 32)]"
145,4,"[(72, 16), (76, 8), (80, 16), (89, 32)]"
146,3,"[(72, 29), (76, 8), (80, 16)]"
147,2,"[(72, 16), (76, 8)]"
148,4,"[(72, 16), (76, 8), (80, 16), (89, 32)]"
149,3,"[(72, 16), (76, 8), (80, 16)]"
150,3,"[(72, 16), (76, 8), (80, 16)]"
151,3,"[(72, 16), (76, 8), (80, 16)]"
152,4,"[(72, 16), (76, 8), (80, 16), (89, 32)]"
153,4,"[(72, 16), (76, 8), (80, 16), (89, 32)]"
154,2,"[(72, 16), (76, 8)]"
155,2,"[(72, 16), (76, 8)]"
156,2,"[(72, 16), (76, 8)]"
157,3,"[(72, 16), (76, 8), (89, 52)]"
158,3,"[(72, 16), (76, 8), (89, 52)]"
159,3,"[(72, 16), (76, 8), (89, 52)]"
160,3,"[(72, 16), (76, 8), (89, 52)]"
161,3,"[(72, 16), (76, 8), (89, 52)]"
162,2,"[(72, 16), (76, 8)]"
163,3,"[(72, 16), (76, 8), (89, 52)]"
164,3,"[(72, 16), (76, 8), (89, 52)]"
165,3,"[(72, 16), (76, 8), (89, 52)]"
166,2,"[(72, 16), (76, 8)]"
167,3,"[(72, 16), (76, 8), (80, 3)]"
168,3,"[(72, 16), (76, 8), (80, 3)]"
169,3,"[(72, 16), (76, 8), (80, 3)]"
170,3,"[(72, 16), (76, 8), (80, 3)]"
171,3,"[(72, 16), (76, 8), (80, 3)]"
172,2,"[(72, 16), (76, 8)]"
173,2,"[(72, 16), (76, 8)]"
174,2,"[(72, 16), (76, 8)]"
175,3,"[(72, 16), (76, 8), (80, 3)]"
176,3,"[(72, 16), (76, 8), (80, 3)]"
177,2,"[(72, 16), (76, 8)]"
178,3,"[(72, 16), (76, 8), (80, 3)]"
179,2,"[(72, 16), (76, 8)]"
180,3,"[(72, 16), (76, 8), (80, 3)]"
181,2,"[(72, 16), (76, 8)]"
182,2,"[(72, 16), (76, 8)]"
183,2,"[(72, 16), (76, 8)]"
184,3,"[(72, 16), (76, 8), (89, 52)]"
185,2,"[(72, 16), (76, 8)]"
186,2,"[(72, 16), (76, 8)]"
187,1,"[(76, 4)]"
188,1,"[(76, 8)]"
189,1,"[(76, 8)]"
190,2,"[(72, 16), (76, 8)]"
191,2,"[(72, 16), (76, 8)]"
192,2,"[(72, 16), (76, 8)]"
193,2,"[(72, 16), (76, 8)]"
194,2,"[(72, 16), (76, 8)]"
195,2,"[(72, 16), (76, 8)]"
196,2,"[(72, 16), (76, 8)]"
197,2,"[(72, 16), (76, 8)]"
198,2,"[(72, 16), (76, 8)]"
199,2,"[(72, 16), (76, 8)]"
200,2,"[(72, 16), (76, 8)]"
201,3,"[(72, 16), (76, 8), (80, 3)]"
202,2,"[(72, 16), (76, 8)]"
203,2,"[(72, 16), (76, 8)]"
204,2,"[(72, 16), (76, 8)]"
205,2,"[(72, 16), (76, 8)]"
206,2,"[(72, 16), (76, 8)]"
207,2,"[(72, 16), (76, 8)]"
208,3,"[(72, 16), (76, 8), (80, 3)]"
209,2,"[(72, 16), (76, 8)]"
210,2,"[(72, 16), (76, 8)]"
211,2,"[(72, 16), (76, 8)]"
212,2,"[(72, 16), (76, 8)]"
213,2,"[(72, 16), (76, 8)]"
214,3,"[(72, 16), (76, 8), (80, 3)]"
215,3,"[(72, 16), (76, 8), (89, 52)]"
216,2,"[(72, 16), (76, 8)]"
217,2,"[(72, 16), (76, 8)]"
218,2,"[(72, 16), (76, 8)]"
219,2,"[(72, 16), (76, 8)]"
220,3,"[(72, 16), (76, 8), (80, 3)]"
221,2,"[(72, 16), (76, 8)]"
222,3,"[(72, 16), (76, 8), (80, 3)]"
223,3,"[(72, 16), (76, 8), (80, 3)]"
224,3,"[(72, 16), (76, 8), (80, 3)]"
225,2,"[(72, 16), (76, 8)]"
226,3,"[(72, 16), (76, 8), (80, 3)]"
227,2,"[(72, 16), (76, 8)]"
228,2,"[(72, 16), (76, 8)]"
229,2,"[(72, 16), (76, 8)]"
230,2,"[(72, 16), (76, 8)]"
231,1,"[(76, 8)]"
232,2,"[(72, 16), (76, 8)]"
233,2,"[(72, 16), (76, 8)]"
234,3,"[(72, 16), (76, 8), (80, 3)]"
235,4,"[(72, 16), (76, 8), (80, 3), (89, 52)]"
236,4,"[(72, 16), (76, 8), (80, 3), (89, 52)]"
237,2,"[(72, 16), (76, 8)]"
238,2,"[(72, 16), (76, 8)]"
239,3,"[(72, 16), (76, 8), (89, 52)]"
240,2,"[(72, 16), (76, 8)]"
241,3,"[(72, 16), (76, 8), (80, 3)]"
242,3,"[(72, 16), (76, 8), (80, 3)]"
243,3,"[(72, 16), (76, 8), (80, 3)]"
244,3,"[(72, 16), (76, 8), (80, 3)]"
245,3,"[(72, 16), (76, 8), (89, 52)]"
246,3,"[(72, 16), (76, 8), (89, 52)]"
247,3,"[(72, 16), (76, 8), (89, 52)]"
248,4,"[(72, 16), (76, 8), (80, 3), (89, 52)]"
249,4,"[(72, 16), (76, 8), (80, 3), (89, 52)]"
250,3,"[(72, 16), (76, 8), (89, 52)]"
251,3,"[(72, 16), (80, 3), (89, 12)]"
252,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
253,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
254,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
255,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
256,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
257,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
258,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
259,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
260,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
261,2,"[(72, 16), (89, 12)]"
262,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
263,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
264,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
265,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
266,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
267,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
268,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
269,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
270,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
271,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
272,3,"[(72, 16), (80, 3), (89, 12)]"
273,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
274,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
275,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
276,3,"[(72, 16), (76, 8), (89, 12)]"
277,3,"[(72, 16), (80, 3), (89, 12)]"
278,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
279,3,"[(72, 16), (80, 3), (89, 12)]"
280,3,"[(72, 16), (76, 8), (89, 12)]"
281,3,"[(72, 16), (80, 3), (89, 12)]"
282,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
283,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
284,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
285,3,"[(72, 16), (80, 3), (89, 12)]"
286,3,"[(72, 16), (80, 3), (89, 12)]"
287,4,"[(72, 16), (76, 8), (80, 16), (89, 32)]"
288,3,"[(72, 16), (80, 3), (89, 12)]"
289,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
290,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
291,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
292,3,"[(72, 16), (80, 3), (89, 12)]"
293,3,"[(72, 16), (80, 3), (89, 12)]"
294,3,"[(72, 16), (80, 3), (89, 12)]"
295,3,"[(72, 16), (80, 3), (89, 12)]"
296,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
297,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
298,3,"[(72, 29), (76, 8), (80, 16)]"
299,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
300,2,"[(72, 16), (89, 12)]"
301,3,"[(72, 16), (80, 3), (89, 12)]"
302,3,"[(72, 16), (80, 3), (89, 12)]"
303,3,"[(72, 16), (80, 3), (89, 12)]"
304,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
305,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
306,2,"[(72, 16), (89, 12)]"
307,3,"[(72, 16), (80, 3), (89, 12)]"
308,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
309,3,"[(76, 8), (80, 16), (89, 32)]"
310,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
311,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
312,3,"[(72, 16), (80, 3), (89, 12)]"
313,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
314,3,"[(72, 16), (80, 3), (89, 12)]"
315,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
316,2,"[(72, 16), (89, 12)]"
317,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
318,3,"[(72, 16), (80, 3), (89, 12)]"
319,3,"[(72, 16), (80, 3), (89, 12)]"
320,4,"[(72, 16), (76, 8), (80, 16), (89, 32)]"
321,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
322,3,"[(72, 16), (80, 3), (89, 12)]"
323,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
324,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
325,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
326,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
327,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
328,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
329,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
330,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
331,3,"[(72, 16), (76, 8), (89, 32)]"
332,3,"[(72, 16), (80, 3), (89, 12)]"
333,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
334,3,"[(72, 16), (80, 3), (89, 12)]"
335,3,"[(72, 16), (80, 3), (89, 12)]"
336,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
337,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
338,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
339,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
340,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
341,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
342,2,"[(72, 29), (76, 8)]"
343,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
344,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
345,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
346,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
347,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
348,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
349,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
350,4,"[(72, 16), (76, 8), (80, 3), (89, 3)]"
351,3,"[(72, 16), (76, 8), (80, 3)]"
352,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
353,3,"[(72, 16), (76, 8), (89, 12)]"
354,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
355,3,"[(72, 16), (80, 3), (89, 12)]"
356,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
357,3,"[(72, 16), (76, 8), (89, 12)]"
358,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
359,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
360,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
361,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
362,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
363,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
364,3,"[(72, 16), (76, 8), (89, 12)]"
365,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
366,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
367,3,"[(72, 16), (76, 8), (89, 12)]"
368,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
369,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
370,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
371,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
372,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
373,3,"[(72, 16), (80, 3), (89, 12)]"
374,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
375,3,"[(72, 16), (76, 8), (89, 12)]"
376,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
377,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
378,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
379,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
380,3,"[(72, 16), (76, 8), (80, 16)]"
381,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
382,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
383,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
384,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
385,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
386,3,"[(72, 16), (80, 3), (89, 12)]"
387,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
388,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
389,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
390,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
391,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
392,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
393,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
394,3,"[(72, 16), (76, 8), (89, 12)]"
395,3,"[(72, 16), (76, 8), (89, 12)]"
396,3,"[(72, 16), (76, 8), (89, 12)]"
397,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
398,4,"[(72, 16), (76, 8), (80, 4), (89, 12)]"
399,3,"[(72, 16), (76, 8), (89, 12)]"
400,3,"[(72, 16), (76, 8), (80, 3)]"
401,2,"[(72, 16), (76, 8)]"
402,2,"[(72, 16), (76, 8)]"
403,3,"[(72, 16), (76, 8), (80, 3)]"
404,3,"[(72, 16), (80, 3), (89, 12)]"
405,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
406,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
407,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
408,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
409,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
410,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
411,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
412,3,"[(72, 16), (80, 3), (89, 12)]"
413,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
414,3,"[(72, 16), (76, 8), (89, 12)]"
415,3,"[(72, 16), (76, 8), (89, 12)]"
416,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
417,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
418,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
419,3,"[(72, 16), (80, 3), (89, 12)]"
420,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
421,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
422,3,"[(72, 16), (80, 3), (89, 12)]"
423,3,"[(72, 16), (80, 3), (89, 12)]"
424,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
425,3,"[(72, 16), (80, 3), (89, 12)]"
426,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
427,3,"[(72, 16), (80, 3), (89, 12)]"
428,3,"[(72, 16), (76, 8), (89, 12)]"
429,3,"[(72, 16), (80, 3), (89, 12)]"
430,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
431,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
432,3,"[(72, 16), (80, 3), (89, 12)]"
433,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
434,3,"[(72, 16), (80, 3), (89, 12)]"
435,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
436,3,"[(72, 16), (76, 8), (89, 12)]"
437,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
438,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
439,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
440,3,"[(72, 16), (76, 8), (80, 16)]"
441,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
442,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
443,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
444,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
445,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
446,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
447,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
448,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
449,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
450,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
451,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
452,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
453,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
454,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
455,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
456,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
457,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
458,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
459,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
460,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
461,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
462,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
463,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
464,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
465,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
466,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
467,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
468,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
469,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
470,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
471,3,"[(72, 16), (76, 8), (89, 12)]"
472,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
473,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
474,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
475,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
476,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
477,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
478,3,"[(72, 16), (80, 3), (89, 12)]"
479,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
480,3,"[(72, 16), (80, 16), (89, 3)]"
481,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
482,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
483,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
484,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
485,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
486,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
487,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
488,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
489,4,"[(72, 16), (76, 8), (80, 3), (89, 12)]"
490,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
491,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
492,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
493,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
494,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
495,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
496,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
497,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
498,3,"[(72, 16), (76, 8), (89, 12)]"
499,4,"[(72, 16), (76, 8), (80, 16), (89, 12)]"
