Conformation_ID,PSA
1,198.46
2,204.71
3,218.67
4,202.32
5,204.67
6,200.33
7,203.31
8,208.07
9,201.40
10,197.23
11,185.86
12,200.39
13,198.20
14,203.14
15,184.55
16,185.72
17,176.82
18,176.43
19,193.38
20,184.30
21,193.78
22,200.60
23,183.83
24,198.24
25,188.65
26,189.83
27,182.72
28,166.63
29,215.36
30,246.27
31,239.55
32,237.20
33,240.00
34,183.68
35,259.94
36,234.05
37,175.37
38,219.50
39,236.11
40,238.95
41,211.43
42,226.62
43,231.65
44,221.45
45,210.63
46,215.67
47,196.52
48,173.67
49,216.74
50,214.68
51,202.89
52,212.75
53,211.10
54,215.55
55,216.58
56,206.09
57,223.12
58,200.38
59,184.96
60,204.42
61,209.88
62,218.39
63,209.25
64,220.53
65,222.26
66,224.92
67,209.12
68,218.92
69,196.46
70,180.90
71,222.86
72,234.68
73,217.80
74,218.85
75,221.88
76,237.27
77,219.78
78,230.33
79,213.96
80,231.27
81,170.72
82,220.17
83,218.23
84,214.63
85,236.28
86,234.93
87,231.35
88,221.67
89,246.94
90,221.44
91,224.19
92,195.87
93,204.95
94,208.42
95,201.42
96,198.21
97,184.38
98,192.71
99,183.37
100,176.77
101,177.55
102,174.35
103,202.76
104,177.93
105,197.63
106,177.78
107,192.77
108,210.24
109,209.38
110,203.60
111,209.81
112,207.96
113,210.60
114,199.48
115,202.82
116,203.55
117,196.23
118,200.01
119,211.01
120,205.26
121,210.84
122,217.99
123,233.54
124,224.46
125,193.07
126,178.07
127,190.00
128,204.35
129,199.52
130,198.28
131,196.90
132,194.87
133,188.97
134,205.44
135,212.56
136,172.81
137,204.88
138,195.38
139,193.53
140,207.31
141,194.63
142,194.95
143,204.32
144,201.75
145,182.69
146,188.03
147,185.57
148,171.22
149,163.58
150,170.22
151,160.69
152,199.07
153,184.75
154,175.39
155,175.60
156,163.42
157,165.80
158,173.61
159,164.43
160,173.16
161,171.03
162,177.76
163,166.62
164,176.68
165,175.45
166,181.53
167,197.41
168,175.09
169,167.81
170,169.33
171,164.89
172,167.57
173,172.36
174,174.13
175,183.32
176,163.51
177,181.02
178,166.66
179,197.14
180,186.13
181,177.15
182,171.99
183,170.66
184,205.81
185,163.05
186,175.72
187,158.63
188,157.74
