Conformation_ID,PSA
1,152.66
2,142.42
3,155.22
4,152.25
5,142.48
6,140.20
7,159.89
8,153.32
9,167.59
10,165.30
11,213.12
12,174.01
13,162.21
14,164.96
15,163.42
16,162.98
17,136.08
18,166.80
19,142.03
20,160.07
21,141.71
22,207.41
23,147.32
24,133.68
25,153.44
26,139.98
27,144.74
28,145.76
29,213.01
30,199.62
31,215.60
32,168.99
33,166.25
34,195.23
35,179.23
36,186.15
37,184.32
38,161.36
39,202.59
40,203.08
41,203.44
42,209.66
43,202.55
44,183.67
45,193.35
46,181.39
47,195.41
48,196.74
49,192.92
50,193.38
51,205.47
52,188.75
53,179.19
54,178.99
55,181.52
56,168.68
57,182.55
58,179.79
59,197.01
60,182.02
61,178.79
62,189.83
63,181.06
64,183.26
65,180.14
66,180.27
67,173.23
68,169.12
69,168.03
70,200.40
71,168.84
72,159.04
73,159.81
74,156.82
75,159.43
76,160.84
77,159.26
78,161.49
79,170.63
80,145.71
81,200.73
82,171.01
83,160.38
84,163.00
85,150.55
86,150.90
87,155.60
88,163.07
89,167.85
90,170.67
91,169.11
92,200.15
93,167.82
94,162.84
95,161.53
96,163.05
97,182.21
98,168.34
99,168.15
100,176.85
101,168.63
102,193.42
103,212.62
104,183.68
105,179.57
106,165.46
107,168.35
108,168.16
109,147.63
110,143.90
111,158.47
112,172.16
113,167.36
114,208.86
115,173.33
116,187.65
117,151.40
118,144.09
119,170.06
120,147.46
121,148.65
122,133.00
123,148.85
124,165.24
125,210.48
126,170.54
127,184.98
128,162.90
129,178.49
130,188.82
131,185.66
132,173.03
133,181.08
134,161.72
135,167.37
136,141.22
137,176.59
138,178.88
139,183.77
140,174.44
141,192.24
142,182.32
143,180.26
144,180.37
145,177.28
146,181.69
147,142.18
148,192.72
149,176.74
150,161.63
151,168.94
152,186.39
153,186.97
154,164.79
155,147.66
156,157.15
157,152.66
158,150.33
159,127.22
160,151.17
161,153.85
162,144.31
163,154.30
164,162.16
165,155.62
166,156.02
167,157.33
168,162.33
169,139.32
170,174.50
171,154.64
172,165.90
173,144.95
174,145.78
175,152.21
176,147.67
177,141.56
178,152.31
179,133.66
180,142.39
181,146.30
182,156.48
183,147.90
184,149.07
185,159.66
186,153.06
187,163.65
188,158.13
189,154.35
190,142.65
191,156.02
192,161.92
193,137.72
194,157.80
195,154.98
196,164.48
197,161.19
