Conformation_ID,Num_IMHB,IMHB_Pairs
86,4,"[(79, 16), (83, 31), (83, 8), (104, 8)]"
87,4,"[(79, 16), (83, 31), (83, 8), (104, 8)]"
88,4,"[(79, 16), (83, 31), (83, 8), (104, 8)]"
89,2,"[(79, 16), (83, 8)]"
90,3,"[(79, 16), (83, 8), (87, 31)]"
91,3,"[(79, 16), (83, 8), (104, 8)]"
92,4,"[(79, 16), (83, 8), (83, 59), (104, 8)]"
93,4,"[(79, 16), (83, 8), (87, 31), (104, 8)]"
94,3,"[(79, 16), (83, 8), (87, 31)]"
95,4,"[(79, 16), (83, 8), (87, 31), (104, 8)]"
96,4,"[(79, 16), (83, 8), (87, 31), (104, 8)]"
97,2,"[(79, 16), (83, 8)]"
98,3,"[(79, 16), (83, 8), (104, 8)]"
99,3,"[(79, 16), (83, 8), (104, 8)]"
100,3,"[(79, 16), (83, 8), (104, 8)]"
101,3,"[(79, 16), (83, 8), (104, 8)]"
102,4,"[(79, 16), (83, 8), (87, 31), (104, 8)]"
103,4,"[(79, 16), (83, 59), (83, 8), (104, 8)]"
104,4,"[(79, 16), (83, 8), (87, 31), (104, 8)]"
105,4,"[(79, 16), (83, 8), (87, 31), (104, 8)]"
106,4,"[(79, 16), (83, 8), (87, 31), (104, 8)]"
107,4,"[(79, 16), (83, 8), (87, 31), (104, 8)]"
108,4,"[(79, 16), (83, 8), (87, 31), (104, 8)]"
109,4,"[(79, 16), (83, 8), (87, 31), (104, 8)]"
110,4,"[(79, 16), (83, 8), (87, 31), (104, 8)]"
111,3,"[(79, 16), (83, 8), (87, 31)]"
112,3,"[(79, 16), (83, 8), (87, 28)]"
113,3,"[(79, 16), (83, 8), (87, 28)]"
114,3,"[(79, 16), (83, 8), (104, 8)]"
115,2,"[(79, 16), (83, 8)]"
116,2,"[(79, 16), (83, 8)]"
117,2,"[(79, 16), (83, 8)]"
118,2,"[(79, 16), (83, 8)]"
119,2,"[(79, 16), (83, 8)]"
120,2,"[(79, 16), (83, 8)]"
121,2,"[(79, 16), (83, 8)]"
122,2,"[(79, 16), (83, 8)]"
123,2,"[(79, 16), (83, 8)]"
124,2,"[(79, 16), (83, 8)]"
125,3,"[(79, 16), (83, 8), (104, 8)]"
126,2,"[(79, 16), (83, 8)]"
127,2,"[(79, 16), (83, 8)]"
128,2,"[(79, 16), (83, 8)]"
129,2,"[(79, 16), (83, 8)]"
130,2,"[(79, 16), (83, 8)]"
131,2,"[(79, 16), (83, 8)]"
132,2,"[(79, 16), (83, 8)]"
133,2,"[(79, 16), (83, 8)]"
134,1,"[(83, 12)]"
135,2,"[(79, 16), (83, 8)]"
136,2,"[(79, 16), (83, 8)]"
137,2,"[(79, 16), (83, 8)]"
138,2,"[(79, 16), (83, 8)]"
139,2,"[(79, 16), (83, 8)]"
140,2,"[(79, 16), (83, 8)]"
141,3,"[(79, 16), (83, 8), (87, 3)]"
142,3,"[(79, 16), (83, 8), (87, 3)]"
143,2,"[(79, 16), (83, 8)]"
144,2,"[(79, 16), (83, 8)]"
145,3,"[(79, 16), (83, 8), (87, 3)]"
146,2,"[(79, 16), (83, 8)]"
147,2,"[(79, 16), (83, 8)]"
148,2,"[(79, 16), (83, 8)]"
149,2,"[(79, 16), (83, 8)]"
150,3,"[(79, 16), (83, 8), (87, 3)]"
151,3,"[(79, 16), (83, 8), (87, 3)]"
152,3,"[(79, 16), (83, 8), (87, 3)]"
153,3,"[(79, 16), (83, 8), (87, 3)]"
154,2,"[(79, 16), (83, 8)]"
155,2,"[(79, 16), (83, 8)]"
156,2,"[(79, 16), (83, 8)]"
157,2,"[(79, 16), (83, 8)]"
158,2,"[(79, 16), (83, 8)]"
159,2,"[(79, 16), (83, 8)]"
160,2,"[(79, 16), (83, 8)]"
161,2,"[(79, 16), (83, 8)]"
162,2,"[(79, 16), (83, 8)]"
163,2,"[(79, 16), (83, 8)]"
164,2,"[(79, 16), (83, 8)]"
165,2,"[(79, 16), (83, 8)]"
166,1,"[(83, 8)]"
167,2,"[(79, 16), (83, 8)]"
168,2,"[(79, 16), (83, 8)]"
169,2,"[(79, 16), (83, 8)]"
170,2,"[(79, 16), (83, 8)]"
171,2,"[(79, 16), (83, 8)]"
172,2,"[(79, 16), (83, 8)]"
173,2,"[(79, 16), (83, 8)]"
174,2,"[(79, 16), (83, 8)]"
175,2,"[(79, 16), (83, 8)]"
176,2,"[(79, 16), (83, 8)]"
177,2,"[(79, 16), (83, 8)]"
178,2,"[(79, 16), (83, 8)]"
179,2,"[(79, 16), (83, 8)]"
180,2,"[(79, 16), (83, 8)]"
181,2,"[(79, 16), (83, 8)]"
182,2,"[(79, 16), (83, 8)]"
183,2,"[(79, 16), (83, 8)]"
184,2,"[(79, 16), (83, 8)]"
185,2,"[(79, 16), (83, 8)]"
186,2,"[(79, 16), (83, 8)]"
187,2,"[(79, 16), (83, 8)]"
188,2,"[(79, 16), (83, 8)]"
189,2,"[(79, 16), (83, 8)]"
190,2,"[(79, 16), (83, 8)]"
191,2,"[(79, 16), (83, 8)]"
192,2,"[(79, 16), (83, 8)]"
193,2,"[(79, 16), (83, 8)]"
194,2,"[(79, 16), (83, 8)]"
195,2,"[(79, 16), (83, 8)]"
196,2,"[(79, 16), (83, 8)]"
197,2,"[(79, 16), (83, 8)]"
198,2,"[(79, 16), (83, 8)]"
199,2,"[(79, 16), (83, 8)]"
200,2,"[(79, 16), (83, 8)]"
201,2,"[(79, 16), (83, 8)]"
202,2,"[(79, 16), (83, 8)]"
203,2,"[(79, 16), (83, 8)]"
204,2,"[(79, 16), (83, 8)]"
205,2,"[(79, 16), (83, 8)]"
206,2,"[(79, 16), (83, 8)]"
207,2,"[(79, 16), (83, 8)]"
208,2,"[(79, 16), (83, 8)]"
209,2,"[(79, 16), (83, 8)]"
210,2,"[(79, 16), (83, 8)]"
211,2,"[(79, 16), (83, 8)]"
212,2,"[(79, 16), (83, 8)]"
213,2,"[(79, 16), (83, 8)]"
214,2,"[(79, 16), (83, 8)]"
215,2,"[(79, 16), (83, 8)]"
216,2,"[(79, 16), (83, 8)]"
217,2,"[(79, 16), (83, 8)]"
218,2,"[(79, 16), (83, 8)]"
219,2,"[(79, 16), (83, 8)]"
220,2,"[(79, 16), (83, 8)]"
221,1,"[(83, 4)]"
222,2,"[(79, 16), (83, 8)]"
223,2,"[(79, 16), (83, 8)]"
224,2,"[(79, 16), (83, 8)]"
225,2,"[(79, 16), (83, 8)]"
226,2,"[(79, 16), (83, 8)]"
227,1,"[(83, 8)]"
228,2,"[(79, 16), (83, 8)]"
229,2,"[(79, 16), (83, 8)]"
230,2,"[(79, 16), (83, 8)]"
231,2,"[(79, 16), (83, 8)]"
232,2,"[(79, 16), (83, 8)]"
233,2,"[(79, 16), (83, 8)]"
234,2,"[(79, 16), (83, 8)]"
235,2,"[(79, 16), (83, 8)]"
236,2,"[(79, 16), (83, 8)]"
237,2,"[(79, 16), (83, 8)]"
238,2,"[(79, 16), (83, 8)]"
239,2,"[(79, 16), (83, 8)]"
240,2,"[(79, 16), (83, 8)]"
241,2,"[(79, 16), (83, 8)]"
242,2,"[(79, 16), (83, 8)]"
243,2,"[(79, 16), (83, 8)]"
244,2,"[(79, 16), (83, 8)]"
245,2,"[(79, 16), (83, 8)]"
246,2,"[(79, 16), (83, 8)]"
247,2,"[(79, 16), (83, 8)]"
248,2,"[(79, 16), (83, 8)]"
249,2,"[(79, 16), (83, 8)]"
250,2,"[(79, 16), (83, 8)]"
251,2,"[(79, 16), (83, 8)]"
252,2,"[(79, 16), (83, 8)]"
253,2,"[(79, 16), (83, 8)]"
254,2,"[(79, 16), (83, 8)]"
255,2,"[(79, 16), (83, 8)]"
256,1,"[(79, 16)]"
257,2,"[(79, 16), (83, 8)]"
258,2,"[(79, 16), (83, 8)]"
259,2,"[(79, 16), (83, 8)]"
260,2,"[(79, 16), (83, 8)]"
261,3,"[(79, 16), (83, 8), (87, 3)]"
262,2,"[(79, 16), (83, 8)]"
263,2,"[(79, 16), (83, 8)]"
264,3,"[(79, 16), (83, 8), (87, 3)]"
265,2,"[(79, 16), (83, 8)]"
266,2,"[(79, 16), (83, 8)]"
267,3,"[(79, 16), (83, 8), (87, 3)]"
268,3,"[(79, 16), (83, 8), (87, 3)]"
269,2,"[(79, 16), (83, 8)]"
270,2,"[(79, 16), (83, 8)]"
271,3,"[(79, 16), (83, 8), (87, 3)]"
272,3,"[(79, 16), (83, 8), (87, 3)]"
273,2,"[(79, 16), (83, 8)]"
274,1,"[(83, 8)]"
275,3,"[(79, 16), (83, 8), (87, 3)]"
276,3,"[(79, 16), (83, 8), (87, 3)]"
277,2,"[(79, 16), (83, 8)]"
278,2,"[(79, 16), (83, 8)]"
279,3,"[(79, 16), (83, 8), (87, 3)]"
280,3,"[(79, 16), (83, 8), (87, 3)]"
281,3,"[(79, 16), (83, 8), (87, 3)]"
282,4,"[(79, 16), (83, 8), (87, 3), (104, 28)]"
283,3,"[(79, 16), (83, 8), (87, 3)]"
284,2,"[(79, 16), (83, 8)]"
285,2,"[(79, 16), (83, 8)]"
286,2,"[(79, 16), (83, 8)]"
287,3,"[(79, 16), (83, 8), (87, 3)]"
288,2,"[(79, 16), (83, 8)]"
289,2,"[(79, 16), (83, 8)]"
290,2,"[(79, 16), (83, 8)]"
291,2,"[(79, 16), (83, 8)]"
292,3,"[(79, 16), (83, 8), (87, 3)]"
293,3,"[(79, 16), (83, 8), (87, 3)]"
294,2,"[(79, 16), (83, 8)]"
295,3,"[(79, 16), (83, 8), (87, 3)]"
296,3,"[(79, 16), (83, 8), (87, 3)]"
297,3,"[(79, 16), (83, 8), (87, 3)]"
298,3,"[(79, 16), (83, 8), (87, 3)]"
299,3,"[(79, 16), (83, 8), (87, 3)]"
300,3,"[(79, 16), (83, 8), (87, 3)]"
301,2,"[(79, 16), (83, 8)]"
302,3,"[(79, 16), (83, 8), (87, 3)]"
303,3,"[(79, 16), (83, 8), (87, 3)]"
304,3,"[(79, 16), (83, 8), (87, 3)]"
305,2,"[(79, 16), (83, 8)]"
306,2,"[(79, 16), (83, 8)]"
307,2,"[(79, 16), (83, 8)]"
308,3,"[(79, 16), (83, 8), (87, 3)]"
309,3,"[(79, 16), (83, 8), (87, 3)]"
310,3,"[(79, 16), (83, 8), (87, 3)]"
311,3,"[(79, 16), (83, 8), (87, 3)]"
312,3,"[(79, 16), (83, 8), (87, 3)]"
313,3,"[(79, 16), (83, 8), (87, 3)]"
314,3,"[(79, 16), (83, 8), (87, 3)]"
315,3,"[(79, 16), (83, 8), (87, 3)]"
316,2,"[(79, 16), (83, 8)]"
317,3,"[(79, 16), (83, 8), (87, 3)]"
318,2,"[(79, 16), (83, 8)]"
319,3,"[(79, 16), (83, 8), (87, 3)]"
320,3,"[(79, 16), (83, 8), (87, 3)]"
321,3,"[(79, 16), (83, 8), (87, 3)]"
322,3,"[(79, 16), (83, 8), (87, 3)]"
323,2,"[(79, 16), (87, 3)]"
324,3,"[(79, 16), (83, 8), (87, 3)]"
325,2,"[(79, 16), (83, 8)]"
326,3,"[(79, 16), (83, 8), (87, 3)]"
327,2,"[(79, 16), (83, 8)]"
328,3,"[(79, 16), (83, 8), (87, 3)]"
329,3,"[(79, 16), (83, 8), (87, 3)]"
330,3,"[(79, 16), (83, 8), (87, 3)]"
331,3,"[(79, 16), (83, 8), (87, 3)]"
332,3,"[(79, 16), (83, 8), (87, 3)]"
333,3,"[(79, 16), (83, 8), (87, 3)]"
334,3,"[(79, 16), (83, 8), (87, 3)]"
335,3,"[(79, 16), (83, 8), (87, 3)]"
336,2,"[(79, 16), (83, 8)]"
337,3,"[(79, 16), (83, 8), (87, 3)]"
338,3,"[(79, 16), (83, 8), (87, 3)]"
339,3,"[(79, 16), (83, 8), (87, 3)]"
340,2,"[(79, 16), (83, 8)]"
341,2,"[(79, 16), (83, 8)]"
342,3,"[(79, 16), (83, 8), (87, 3)]"
343,3,"[(79, 16), (83, 8), (87, 3)]"
344,3,"[(79, 16), (83, 8), (87, 3)]"
345,2,"[(79, 16), (83, 8)]"
346,3,"[(79, 16), (83, 8), (87, 3)]"
347,3,"[(79, 16), (83, 8), (87, 3)]"
348,2,"[(79, 16), (83, 8)]"
349,3,"[(79, 16), (83, 8), (87, 3)]"
350,3,"[(79, 16), (83, 8), (87, 3)]"
351,2,"[(79, 16), (83, 8)]"
352,2,"[(79, 16), (83, 8)]"
353,3,"[(79, 16), (83, 8), (87, 3)]"
354,2,"[(79, 16), (83, 8)]"
355,2,"[(79, 16), (83, 8)]"
356,2,"[(79, 16), (83, 8)]"
357,3,"[(79, 16), (83, 8), (87, 3)]"
358,2,"[(79, 16), (83, 8)]"
359,3,"[(79, 16), (83, 8), (87, 3)]"
360,2,"[(79, 16), (83, 8)]"
361,2,"[(79, 16), (83, 8)]"
362,2,"[(79, 16), (87, 16)]"
363,2,"[(79, 16), (83, 8)]"
364,3,"[(79, 16), (83, 8), (87, 3)]"
365,2,"[(79, 16), (83, 8)]"
366,3,"[(79, 16), (83, 8), (87, 3)]"
367,3,"[(79, 16), (83, 8), (87, 3)]"
368,3,"[(79, 16), (83, 8), (87, 3)]"
369,3,"[(79, 16), (83, 8), (87, 3)]"
370,2,"[(79, 16), (83, 8)]"
371,1,"[(79, 16)]"
372,3,"[(79, 16), (83, 8), (87, 3)]"
373,2,"[(79, 16), (83, 8)]"
374,2,"[(79, 16), (83, 8)]"
375,2,"[(79, 16), (83, 8)]"
376,2,"[(79, 16), (83, 8)]"
377,2,"[(79, 16), (83, 8)]"
378,2,"[(79, 16), (83, 8)]"
379,2,"[(79, 16), (83, 8)]"
380,3,"[(79, 16), (83, 8), (87, 3)]"
381,3,"[(79, 16), (83, 8), (87, 3)]"
382,3,"[(79, 16), (83, 8), (87, 3)]"
383,3,"[(79, 16), (83, 8), (87, 3)]"
384,3,"[(79, 16), (83, 8), (87, 3)]"
385,2,"[(79, 16), (83, 8)]"
386,2,"[(79, 16), (83, 8)]"
387,3,"[(79, 16), (83, 8), (87, 3)]"
388,2,"[(79, 16), (83, 8)]"
389,2,"[(79, 16), (83, 8)]"
390,3,"[(79, 16), (83, 8), (87, 3)]"
391,3,"[(79, 16), (83, 8), (87, 3)]"
392,3,"[(79, 16), (83, 8), (87, 3)]"
393,3,"[(79, 16), (83, 8), (87, 3)]"
394,3,"[(79, 16), (83, 8), (87, 3)]"
395,3,"[(79, 16), (83, 8), (87, 3)]"
396,3,"[(79, 16), (83, 8), (87, 3)]"
397,3,"[(79, 16), (83, 8), (87, 3)]"
398,3,"[(79, 16), (83, 8), (87, 3)]"
399,3,"[(79, 16), (83, 8), (87, 3)]"
400,3,"[(79, 16), (83, 8), (87, 3)]"
401,3,"[(79, 16), (83, 8), (87, 3)]"
402,3,"[(79, 16), (83, 8), (87, 3)]"
403,3,"[(79, 16), (83, 8), (87, 3)]"
404,1,"[(79, 16)]"
405,2,"[(79, 16), (83, 8)]"
406,2,"[(79, 16), (83, 8)]"
407,2,"[(79, 16), (83, 8)]"
408,3,"[(79, 16), (83, 8), (87, 3)]"
409,3,"[(79, 16), (83, 8), (87, 3)]"
410,2,"[(79, 16), (83, 8)]"
411,3,"[(79, 16), (83, 8), (87, 3)]"
412,2,"[(79, 16), (83, 8)]"
413,2,"[(79, 16), (83, 8)]"
414,3,"[(79, 16), (83, 8), (87, 3)]"
415,2,"[(79, 16), (83, 8)]"
416,3,"[(79, 16), (83, 8), (87, 3)]"
417,2,"[(79, 16), (83, 8)]"
418,2,"[(79, 16), (83, 8)]"
419,2,"[(79, 16), (83, 8)]"
420,1,"[(79, 16)]"
421,2,"[(79, 16), (83, 8)]"
422,2,"[(79, 16), (83, 8)]"
423,3,"[(79, 16), (83, 8), (87, 3)]"
424,3,"[(79, 16), (83, 8), (87, 3)]"
425,3,"[(79, 16), (83, 8), (87, 3)]"
426,3,"[(79, 16), (83, 8), (87, 3)]"
427,3,"[(79, 16), (83, 8), (87, 3)]"
428,2,"[(79, 16), (83, 8)]"
429,3,"[(79, 16), (83, 8), (87, 3)]"
430,3,"[(79, 16), (83, 8), (87, 3)]"
431,3,"[(79, 16), (83, 8), (87, 3)]"
432,3,"[(79, 16), (83, 8), (87, 3)]"
433,3,"[(79, 16), (83, 8), (87, 3)]"
434,3,"[(79, 16), (83, 8), (87, 3)]"
435,3,"[(79, 16), (83, 8), (87, 3)]"
436,3,"[(79, 16), (83, 8), (87, 3)]"
437,3,"[(79, 16), (83, 8), (87, 3)]"
438,3,"[(79, 16), (83, 8), (87, 3)]"
439,3,"[(79, 16), (83, 8), (87, 3)]"
440,2,"[(79, 16), (83, 8)]"
441,3,"[(79, 16), (83, 8), (87, 3)]"
442,1,"[(79, 16)]"
443,3,"[(79, 16), (83, 8), (87, 3)]"
444,2,"[(79, 16), (87, 3)]"
445,3,"[(79, 16), (83, 8), (87, 3)]"
446,3,"[(79, 16), (83, 8), (87, 3)]"
447,2,"[(79, 16), (83, 8)]"
448,3,"[(79, 16), (83, 8), (87, 3)]"
449,2,"[(79, 16), (83, 8)]"
450,3,"[(79, 16), (83, 8), (87, 3)]"
451,3,"[(79, 16), (83, 8), (87, 3)]"
452,2,"[(79, 16), (83, 8)]"
453,3,"[(79, 16), (83, 8), (87, 3)]"
454,3,"[(79, 16), (83, 8), (87, 3)]"
455,3,"[(79, 16), (83, 8), (87, 3)]"
456,3,"[(79, 16), (83, 8), (87, 3)]"
457,3,"[(79, 16), (83, 8), (87, 3)]"
458,3,"[(79, 16), (83, 8), (87, 3)]"
459,3,"[(79, 16), (83, 8), (87, 3)]"
460,3,"[(79, 16), (83, 8), (87, 3)]"
461,3,"[(79, 16), (83, 8), (87, 3)]"
462,3,"[(79, 16), (83, 8), (87, 3)]"
463,3,"[(79, 16), (83, 8), (87, 3)]"
464,3,"[(79, 16), (83, 8), (87, 3)]"
465,3,"[(79, 16), (83, 8), (87, 3)]"
466,3,"[(79, 16), (83, 8), (87, 3)]"
467,3,"[(79, 16), (83, 8), (87, 3)]"
468,3,"[(79, 16), (83, 8), (87, 3)]"
469,3,"[(79, 16), (83, 8), (87, 3)]"
470,3,"[(79, 16), (83, 8), (87, 3)]"
471,2,"[(79, 16), (83, 8)]"
472,2,"[(79, 16), (83, 8)]"
473,2,"[(79, 16), (83, 8)]"
474,2,"[(79, 16), (83, 8)]"
475,2,"[(79, 16), (83, 8)]"
476,2,"[(79, 16), (83, 8)]"
477,2,"[(79, 16), (83, 8)]"
478,3,"[(79, 16), (83, 8), (87, 3)]"
479,2,"[(79, 16), (83, 8)]"
480,2,"[(79, 16), (83, 8)]"
481,2,"[(79, 16), (83, 8)]"
482,3,"[(79, 16), (83, 8), (87, 3)]"
483,2,"[(79, 16), (83, 8)]"
484,3,"[(79, 16), (83, 8), (87, 3)]"
485,2,"[(79, 16), (83, 8)]"
486,3,"[(79, 16), (83, 8), (87, 3)]"
487,1,"[(79, 16)]"
488,2,"[(79, 16), (83, 8)]"
489,3,"[(79, 16), (83, 8), (87, 3)]"
490,2,"[(79, 16), (83, 8)]"
491,2,"[(79, 16), (83, 8)]"
492,2,"[(79, 16), (83, 8)]"
493,2,"[(79, 16), (83, 8)]"
494,3,"[(79, 16), (83, 8), (87, 3)]"
495,2,"[(79, 16), (83, 8)]"
496,2,"[(79, 16), (83, 8)]"
497,3,"[(79, 16), (83, 8), (87, 3)]"
498,2,"[(79, 16), (83, 8)]"
499,2,"[(79, 16), (83, 8)]"
500,2,"[(79, 16), (83, 8)]"
501,3,"[(79, 16), (83, 8), (87, 3)]"
502,2,"[(79, 16), (83, 8)]"
503,2,"[(79, 16), (83, 8)]"
504,2,"[(79, 16), (83, 8)]"
505,3,"[(79, 16), (83, 8), (87, 3)]"
506,2,"[(79, 16), (83, 8)]"
507,2,"[(79, 16), (83, 8)]"
508,2,"[(79, 16), (83, 8)]"
509,2,"[(79, 16), (83, 8)]"
510,2,"[(79, 16), (83, 8)]"
511,2,"[(79, 16), (83, 8)]"
512,2,"[(79, 16), (83, 8)]"
513,2,"[(79, 16), (83, 8)]"
514,2,"[(79, 16), (83, 8)]"
515,2,"[(79, 16), (83, 8)]"
516,3,"[(79, 16), (83, 8), (87, 3)]"
517,2,"[(79, 16), (83, 8)]"
518,2,"[(79, 16), (83, 8)]"
519,2,"[(79, 16), (83, 8)]"
520,2,"[(79, 16), (83, 8)]"
521,3,"[(79, 16), (83, 8), (104, 59)]"
522,3,"[(79, 16), (83, 8), (87, 3)]"
523,3,"[(79, 16), (83, 8), (104, 59)]"
524,2,"[(79, 16), (83, 8)]"
525,2,"[(79, 16), (83, 8)]"
526,2,"[(79, 16), (83, 8)]"
527,2,"[(79, 16), (83, 8)]"
528,2,"[(79, 16), (83, 8)]"
529,3,"[(79, 16), (83, 8), (87, 3)]"
530,3,"[(79, 16), (83, 8), (87, 3)]"
531,2,"[(79, 16), (83, 8)]"
532,2,"[(79, 16), (83, 8)]"
533,3,"[(79, 16), (83, 8), (87, 3)]"
534,3,"[(79, 16), (83, 8), (87, 3)]"
535,3,"[(79, 16), (83, 8), (87, 3)]"
536,3,"[(79, 16), (83, 8), (87, 3)]"
537,3,"[(79, 16), (83, 8), (87, 3)]"
538,3,"[(79, 16), (83, 8), (87, 3)]"
539,3,"[(79, 16), (83, 8), (87, 3)]"
540,2,"[(79, 16), (83, 8)]"
541,3,"[(79, 16), (83, 8), (87, 3)]"
542,3,"[(79, 16), (83, 8), (87, 3)]"
543,3,"[(79, 16), (83, 8), (87, 3)]"
544,2,"[(79, 16), (83, 8)]"
545,3,"[(79, 16), (83, 8), (87, 3)]"
546,2,"[(79, 16), (83, 8)]"
547,2,"[(79, 16), (83, 8)]"
548,2,"[(79, 16), (83, 8)]"
549,2,"[(79, 16), (83, 8)]"
550,2,"[(79, 16), (83, 8)]"
551,2,"[(79, 16), (83, 8)]"
552,2,"[(79, 16), (83, 8)]"
553,3,"[(79, 16), (83, 8), (87, 3)]"
554,2,"[(79, 16), (83, 8)]"
555,2,"[(79, 16), (83, 8)]"
556,2,"[(79, 16), (83, 8)]"
557,2,"[(79, 16), (83, 8)]"
558,2,"[(79, 16), (83, 8)]"
559,2,"[(79, 16), (83, 8)]"
560,2,"[(79, 16), (83, 8)]"
561,2,"[(79, 16), (83, 8)]"
562,0,[]
563,3,"[(79, 16), (83, 8), (87, 3)]"
564,2,"[(79, 16), (83, 8)]"
565,3,"[(79, 16), (83, 8), (87, 3)]"
566,2,"[(79, 16), (83, 8)]"
567,2,"[(79, 16), (83, 8)]"
568,2,"[(79, 16), (83, 8)]"
569,2,"[(79, 16), (83, 8)]"
570,2,"[(79, 16), (83, 8)]"
571,2,"[(79, 16), (83, 8)]"
572,2,"[(79, 16), (83, 8)]"
573,2,"[(79, 16), (83, 8)]"
574,2,"[(79, 16), (83, 8)]"
575,2,"[(79, 16), (83, 8)]"
576,2,"[(79, 16), (83, 8)]"
577,0,[]
578,2,"[(79, 16), (83, 8)]"
579,3,"[(79, 16), (83, 8), (87, 3)]"
580,3,"[(79, 16), (83, 8), (87, 3)]"
581,2,"[(79, 16), (83, 8)]"
582,2,"[(79, 16), (83, 8)]"
583,2,"[(79, 16), (83, 8)]"
584,2,"[(79, 16), (83, 8)]"
585,3,"[(79, 16), (83, 8), (87, 3)]"
586,3,"[(79, 16), (83, 8), (87, 3)]"
587,3,"[(79, 16), (83, 8), (87, 3)]"
588,3,"[(79, 16), (83, 8), (87, 3)]"
