Conformation_ID,Num_IMHB,IMHB_Pairs
1,1,"[(103, 42)]"
2,1,"[(103, 42)]"
3,1,"[(103, 42)]"
4,1,"[(103, 42)]"
5,1,"[(103, 42)]"
6,1,"[(103, 42)]"
7,1,"[(103, 42)]"
8,1,"[(103, 42)]"
9,1,"[(103, 42)]"
10,1,"[(103, 42)]"
11,1,"[(103, 42)]"
12,1,"[(103, 42)]"
13,1,"[(103, 42)]"
14,1,"[(103, 42)]"
15,1,"[(103, 42)]"
16,1,"[(103, 42)]"
17,1,"[(103, 42)]"
18,1,"[(103, 42)]"
19,1,"[(103, 42)]"
20,1,"[(103, 42)]"
21,1,"[(103, 42)]"
22,2,"[(78, 67), (103, 42)]"
23,1,"[(103, 42)]"
24,1,"[(103, 42)]"
25,1,"[(103, 42)]"
26,1,"[(103, 42)]"
27,1,"[(103, 42)]"
28,1,"[(103, 42)]"
29,2,"[(78, 67), (103, 42)]"
30,2,"[(78, 67), (103, 42)]"
31,2,"[(78, 67), (103, 42)]"
32,2,"[(78, 67), (103, 42)]"
33,2,"[(78, 67), (103, 42)]"
34,2,"[(78, 67), (103, 42)]"
35,2,"[(78, 67), (103, 42)]"
36,1,"[(103, 42)]"
37,2,"[(78, 67), (103, 42)]"
38,1,"[(103, 42)]"
39,2,"[(78, 67), (103, 42)]"
40,1,"[(103, 42)]"
41,1,"[(103, 42)]"
42,2,"[(78, 67), (103, 42)]"
43,1,"[(103, 42)]"
44,1,"[(103, 42)]"
45,1,"[(103, 42)]"
46,1,"[(103, 42)]"
47,1,"[(103, 42)]"
48,2,"[(78, 67), (103, 42)]"
49,2,"[(78, 67), (103, 42)]"
50,2,"[(78, 67), (103, 42)]"
51,2,"[(78, 67), (103, 42)]"
52,2,"[(78, 67), (103, 42)]"
53,2,"[(78, 67), (103, 42)]"
54,2,"[(78, 67), (103, 42)]"
55,1,"[(103, 42)]"
56,1,"[(103, 42)]"
57,2,"[(78, 67), (103, 42)]"
58,2,"[(78, 67), (103, 42)]"
59,2,"[(78, 67), (103, 42)]"
60,2,"[(78, 67), (103, 42)]"
61,1,"[(103, 42)]"
62,2,"[(78, 67), (103, 42)]"
63,2,"[(78, 67), (103, 42)]"
64,2,"[(78, 67), (103, 42)]"
65,2,"[(78, 67), (103, 42)]"
66,2,"[(78, 67), (103, 42)]"
67,1,"[(103, 42)]"
68,1,"[(103, 42)]"
69,2,"[(78, 67), (103, 42)]"
70,2,"[(78, 67), (103, 42)]"
71,2,"[(78, 67), (103, 42)]"
72,2,"[(78, 67), (103, 42)]"
73,2,"[(78, 67), (103, 42)]"
74,2,"[(78, 67), (103, 42)]"
75,2,"[(78, 67), (103, 42)]"
76,2,"[(78, 67), (103, 42)]"
77,2,"[(78, 67), (103, 42)]"
78,1,"[(103, 42)]"
79,2,"[(78, 67), (103, 42)]"
80,2,"[(78, 67), (103, 42)]"
81,2,"[(78, 67), (103, 42)]"
82,1,"[(103, 42)]"
83,2,"[(78, 67), (103, 42)]"
84,2,"[(78, 67), (103, 42)]"
85,1,"[(103, 42)]"
86,1,"[(103, 42)]"
87,1,"[(103, 42)]"
88,2,"[(78, 67), (103, 42)]"
89,1,"[(103, 42)]"
90,1,"[(103, 42)]"
91,1,"[(103, 42)]"
92,2,"[(78, 67), (103, 42)]"
93,1,"[(103, 42)]"
94,1,"[(103, 42)]"
95,1,"[(103, 42)]"
96,1,"[(103, 42)]"
97,1,"[(103, 42)]"
98,1,"[(103, 42)]"
99,1,"[(103, 42)]"
100,1,"[(103, 42)]"
101,1,"[(103, 42)]"
102,1,"[(103, 42)]"
103,2,"[(78, 67), (103, 42)]"
104,1,"[(103, 42)]"
105,1,"[(103, 42)]"
106,1,"[(103, 42)]"
107,1,"[(103, 42)]"
108,1,"[(103, 42)]"
109,1,"[(103, 42)]"
110,1,"[(103, 42)]"
111,1,"[(103, 42)]"
112,1,"[(103, 42)]"
113,1,"[(103, 42)]"
114,2,"[(78, 67), (103, 42)]"
115,1,"[(103, 42)]"
116,1,"[(103, 42)]"
117,1,"[(103, 42)]"
118,1,"[(103, 42)]"
119,1,"[(103, 42)]"
120,1,"[(103, 42)]"
121,1,"[(103, 42)]"
122,1,"[(103, 42)]"
123,1,"[(103, 42)]"
124,1,"[(103, 42)]"
125,1,"[(103, 42)]"
126,1,"[(103, 42)]"
127,1,"[(103, 42)]"
128,1,"[(103, 42)]"
129,1,"[(103, 42)]"
130,1,"[(103, 42)]"
131,1,"[(103, 42)]"
132,1,"[(103, 42)]"
133,1,"[(103, 42)]"
134,1,"[(103, 42)]"
135,1,"[(103, 42)]"
136,1,"[(103, 42)]"
137,1,"[(103, 42)]"
138,1,"[(103, 42)]"
139,1,"[(103, 42)]"
140,1,"[(103, 42)]"
141,1,"[(103, 42)]"
142,1,"[(103, 42)]"
143,1,"[(103, 42)]"
144,1,"[(103, 42)]"
145,1,"[(103, 42)]"
146,1,"[(103, 42)]"
147,1,"[(103, 42)]"
148,1,"[(103, 42)]"
149,1,"[(103, 42)]"
150,1,"[(103, 42)]"
151,1,"[(103, 42)]"
152,1,"[(103, 42)]"
153,1,"[(103, 42)]"
154,1,"[(103, 42)]"
155,1,"[(103, 42)]"
156,1,"[(103, 42)]"
157,1,"[(103, 42)]"
158,1,"[(103, 42)]"
159,1,"[(103, 42)]"
160,1,"[(103, 42)]"
161,1,"[(103, 42)]"
162,1,"[(103, 42)]"
163,1,"[(103, 42)]"
164,1,"[(103, 42)]"
165,1,"[(103, 42)]"
166,1,"[(103, 42)]"
167,1,"[(103, 42)]"
168,1,"[(103, 42)]"
169,1,"[(103, 42)]"
170,1,"[(103, 42)]"
171,1,"[(103, 42)]"
172,1,"[(103, 42)]"
173,1,"[(103, 42)]"
174,1,"[(103, 42)]"
175,1,"[(103, 42)]"
176,1,"[(103, 42)]"
177,1,"[(103, 42)]"
178,1,"[(103, 42)]"
179,1,"[(103, 42)]"
180,1,"[(103, 42)]"
181,1,"[(103, 42)]"
182,1,"[(103, 42)]"
183,1,"[(103, 42)]"
184,1,"[(103, 42)]"
185,1,"[(103, 42)]"
186,1,"[(103, 42)]"
187,1,"[(103, 42)]"
188,1,"[(103, 42)]"
189,1,"[(103, 42)]"
190,1,"[(103, 42)]"
191,1,"[(103, 42)]"
192,1,"[(103, 42)]"
193,1,"[(103, 42)]"
194,1,"[(103, 42)]"
195,1,"[(103, 42)]"
196,1,"[(103, 42)]"
197,1,"[(103, 42)]"
198,1,"[(103, 42)]"
199,1,"[(103, 42)]"
200,1,"[(103, 42)]"
201,1,"[(103, 42)]"
202,1,"[(103, 42)]"
203,1,"[(103, 42)]"
204,1,"[(103, 42)]"
205,1,"[(103, 42)]"
206,1,"[(103, 42)]"
207,1,"[(103, 42)]"
208,1,"[(103, 42)]"
209,1,"[(103, 42)]"
210,1,"[(103, 42)]"
211,1,"[(103, 42)]"
212,1,"[(103, 42)]"
213,1,"[(103, 42)]"
214,1,"[(103, 42)]"
215,1,"[(103, 42)]"
216,1,"[(103, 42)]"
217,1,"[(103, 42)]"
218,1,"[(103, 42)]"
219,1,"[(103, 42)]"
220,1,"[(103, 42)]"
221,1,"[(103, 42)]"
222,1,"[(103, 42)]"
223,1,"[(103, 42)]"
224,1,"[(103, 42)]"
225,1,"[(103, 42)]"
226,1,"[(103, 42)]"
227,1,"[(103, 42)]"
228,1,"[(103, 42)]"
229,1,"[(103, 42)]"
230,1,"[(103, 42)]"
231,1,"[(103, 42)]"
232,1,"[(103, 42)]"
233,1,"[(103, 42)]"
234,1,"[(103, 42)]"
235,1,"[(103, 42)]"
236,1,"[(103, 42)]"
237,1,"[(103, 42)]"
238,1,"[(103, 42)]"
239,1,"[(103, 42)]"
240,1,"[(103, 42)]"
241,1,"[(103, 42)]"
242,1,"[(103, 42)]"
243,1,"[(103, 42)]"
244,1,"[(103, 42)]"
