Conformation_ID,Num_IMHB,IMHB_Pairs
219,2,"[(135, 100), (152, 100)]"
220,2,"[(135, 100), (152, 100)]"
221,2,"[(135, 100), (152, 100)]"
222,2,"[(135, 100), (152, 100)]"
223,2,"[(135, 100), (152, 100)]"
224,2,"[(135, 100), (152, 100)]"
225,2,"[(135, 100), (152, 100)]"
226,2,"[(135, 100), (152, 100)]"
227,2,"[(135, 100), (152, 100)]"
228,2,"[(135, 100), (152, 100)]"
229,2,"[(135, 100), (152, 100)]"
230,2,"[(135, 100), (152, 100)]"
231,2,"[(135, 100), (152, 100)]"
232,2,"[(135, 100), (152, 100)]"
233,2,"[(135, 100), (152, 100)]"
234,2,"[(135, 100), (152, 100)]"
235,1,"[(152, 100)]"
236,2,"[(135, 100), (152, 100)]"
237,2,"[(135, 100), (152, 100)]"
238,2,"[(135, 100), (152, 100)]"
239,2,"[(135, 100), (152, 100)]"
240,2,"[(135, 100), (152, 100)]"
241,2,"[(135, 100), (152, 100)]"
242,2,"[(135, 100), (152, 100)]"
243,2,"[(135, 98), (152, 100)]"
244,2,"[(135, 100), (152, 100)]"
245,2,"[(135, 100), (152, 100)]"
246,2,"[(135, 100), (152, 100)]"
247,2,"[(135, 100), (152, 100)]"
248,2,"[(135, 100), (152, 100)]"
249,1,"[(152, 100)]"
250,2,"[(135, 100), (152, 100)]"
251,1,"[(152, 100)]"
252,1,"[(152, 100)]"
253,1,"[(152, 100)]"
254,1,"[(152, 100)]"
255,1,"[(152, 100)]"
256,1,"[(152, 100)]"
257,0,[]
258,2,"[(135, 100), (152, 100)]"
259,1,"[(152, 100)]"
260,1,"[(135, 100)]"
261,2,"[(135, 100), (152, 100)]"
262,2,"[(135, 100), (152, 100)]"
263,2,"[(135, 100), (152, 100)]"
264,2,"[(135, 100), (152, 100)]"
265,2,"[(135, 100), (152, 100)]"
266,1,"[(152, 100)]"
267,1,"[(135, 98)]"
268,2,"[(135, 100), (152, 100)]"
269,2,"[(135, 100), (152, 100)]"
270,2,"[(135, 98), (152, 100)]"
271,2,"[(135, 98), (152, 100)]"
272,2,"[(135, 100), (152, 100)]"
273,3,"[(135, 98), (135, 100), (152, 100)]"
274,2,"[(135, 98), (152, 100)]"
275,2,"[(135, 100), (152, 100)]"
276,2,"[(135, 100), (152, 98)]"
277,1,"[(152, 100)]"
278,1,"[(152, 100)]"
279,2,"[(135, 100), (152, 100)]"
280,2,"[(135, 100), (152, 100)]"
281,2,"[(135, 100), (152, 100)]"
282,2,"[(135, 100), (152, 100)]"
283,2,"[(135, 100), (152, 100)]"
284,2,"[(135, 100), (152, 100)]"
285,2,"[(135, 100), (152, 100)]"
286,2,"[(135, 100), (152, 100)]"
287,2,"[(135, 100), (152, 100)]"
288,2,"[(135, 100), (152, 100)]"
289,2,"[(135, 100), (152, 100)]"
290,1,"[(152, 100)]"
291,2,"[(135, 100), (152, 100)]"
292,2,"[(135, 100), (152, 100)]"
293,2,"[(135, 100), (152, 100)]"
294,2,"[(135, 100), (152, 100)]"
295,2,"[(135, 100), (152, 100)]"
296,2,"[(135, 100), (152, 100)]"
297,2,"[(135, 100), (152, 100)]"
298,2,"[(135, 100), (152, 100)]"
299,2,"[(135, 100), (152, 100)]"
300,2,"[(135, 100), (152, 100)]"
301,2,"[(135, 100), (152, 100)]"
302,2,"[(135, 100), (152, 100)]"
303,2,"[(135, 100), (152, 100)]"
304,1,"[(152, 100)]"
305,1,"[(152, 100)]"
306,2,"[(135, 100), (152, 100)]"
307,2,"[(135, 100), (152, 100)]"
308,1,"[(152, 100)]"
309,2,"[(135, 100), (152, 100)]"
310,1,"[(135, 100)]"
311,2,"[(135, 100), (152, 100)]"
312,1,"[(152, 100)]"
313,2,"[(135, 100), (152, 100)]"
314,1,"[(135, 100)]"
315,2,"[(135, 100), (152, 100)]"
316,2,"[(135, 100), (152, 100)]"
317,1,"[(152, 100)]"
318,1,"[(152, 100)]"
319,2,"[(135, 100), (152, 100)]"
320,2,"[(135, 100), (152, 100)]"
321,2,"[(135, 100), (152, 100)]"
322,2,"[(135, 100), (152, 100)]"
323,2,"[(135, 100), (152, 100)]"
324,2,"[(135, 100), (152, 100)]"
325,2,"[(135, 100), (152, 100)]"
326,2,"[(135, 100), (152, 100)]"
327,2,"[(135, 100), (152, 100)]"
328,1,"[(152, 100)]"
329,2,"[(135, 100), (152, 100)]"
330,1,"[(152, 100)]"
331,2,"[(135, 100), (152, 100)]"
332,2,"[(135, 100), (152, 100)]"
333,2,"[(135, 100), (152, 100)]"
334,1,"[(152, 100)]"
335,2,"[(135, 100), (152, 100)]"
336,2,"[(135, 100), (152, 100)]"
337,2,"[(135, 100), (152, 100)]"
338,2,"[(135, 100), (152, 100)]"
339,2,"[(135, 100), (152, 100)]"
340,1,"[(135, 100)]"
341,2,"[(135, 100), (152, 100)]"
342,2,"[(135, 100), (152, 100)]"
343,2,"[(135, 100), (152, 100)]"
344,1,"[(152, 100)]"
345,1,"[(152, 100)]"
346,1,"[(152, 100)]"
347,1,"[(152, 100)]"
348,2,"[(135, 100), (152, 100)]"
349,2,"[(135, 100), (152, 100)]"
350,1,"[(152, 100)]"
351,2,"[(135, 100), (152, 100)]"
352,2,"[(135, 100), (152, 100)]"
353,2,"[(135, 100), (152, 100)]"
354,2,"[(135, 100), (152, 100)]"
355,2,"[(135, 100), (152, 100)]"
356,1,"[(152, 100)]"
357,2,"[(135, 100), (152, 100)]"
358,2,"[(135, 100), (152, 100)]"
359,1,"[(152, 100)]"
360,1,"[(152, 100)]"
361,1,"[(152, 100)]"
362,1,"[(152, 100)]"
363,1,"[(152, 100)]"
364,2,"[(135, 100), (152, 100)]"
365,1,"[(152, 100)]"
366,1,"[(152, 100)]"
367,1,"[(152, 100)]"
368,2,"[(135, 100), (152, 100)]"
369,1,"[(152, 100)]"
370,1,"[(152, 100)]"
371,1,"[(152, 100)]"
372,1,"[(152, 100)]"
373,1,"[(152, 100)]"
374,1,"[(152, 100)]"
375,2,"[(135, 100), (152, 100)]"
376,2,"[(135, 34), (152, 100)]"
377,1,"[(152, 100)]"
378,1,"[(152, 100)]"
379,1,"[(152, 100)]"
380,1,"[(152, 100)]"
381,2,"[(135, 34), (152, 100)]"
382,1,"[(152, 100)]"
383,1,"[(152, 100)]"
384,1,"[(152, 100)]"
385,1,"[(152, 100)]"
386,2,"[(135, 100), (152, 100)]"
387,1,"[(152, 100)]"
388,1,"[(152, 100)]"
389,1,"[(152, 100)]"
390,2,"[(135, 100), (152, 100)]"
391,2,"[(135, 98), (152, 100)]"
392,2,"[(135, 100), (152, 100)]"
393,3,"[(135, 100), (135, 98), (152, 100)]"
394,2,"[(135, 100), (152, 100)]"
395,2,"[(135, 100), (152, 100)]"
396,3,"[(135, 98), (152, 98), (152, 100)]"
397,2,"[(135, 100), (152, 100)]"
398,1,"[(152, 100)]"
399,1,"[(152, 100)]"
400,2,"[(135, 98), (152, 100)]"
401,3,"[(135, 98), (135, 100), (152, 100)]"
402,2,"[(135, 98), (152, 100)]"
403,2,"[(135, 98), (152, 100)]"
404,2,"[(135, 100), (152, 98)]"
405,3,"[(135, 100), (135, 98), (152, 100)]"
406,2,"[(135, 100), (152, 100)]"
407,1,"[(152, 100)]"
408,1,"[(152, 100)]"
409,1,"[(152, 100)]"
410,1,"[(152, 100)]"
411,1,"[(152, 100)]"
412,1,"[(152, 100)]"
413,3,"[(135, 100), (135, 98), (152, 100)]"
414,1,"[(152, 100)]"
415,1,"[(152, 100)]"
416,1,"[(152, 100)]"
417,1,"[(152, 100)]"
418,1,"[(152, 100)]"
419,1,"[(152, 100)]"
420,1,"[(152, 100)]"
421,2,"[(135, 100), (152, 100)]"
422,2,"[(135, 100), (152, 100)]"
423,2,"[(135, 34), (152, 100)]"
424,2,"[(135, 100), (152, 98)]"
425,2,"[(135, 100), (152, 100)]"
426,3,"[(135, 100), (135, 98), (152, 100)]"
427,1,"[(152, 100)]"
428,4,"[(135, 100), (135, 98), (152, 100), (152, 98)]"
429,2,"[(135, 100), (152, 98)]"
430,3,"[(135, 98), (135, 100), (152, 100)]"
431,3,"[(135, 100), (135, 98), (152, 100)]"
432,2,"[(135, 100), (152, 100)]"
433,2,"[(135, 100), (152, 100)]"
434,2,"[(135, 34), (152, 100)]"
435,3,"[(135, 100), (135, 98), (152, 100)]"
436,2,"[(135, 100), (152, 98)]"
437,3,"[(135, 98), (135, 100), (152, 100)]"
438,2,"[(135, 100), (152, 100)]"
439,1,"[(152, 100)]"
440,2,"[(135, 98), (152, 100)]"
441,4,"[(135, 98), (135, 100), (152, 98), (152, 100)]"
442,1,"[(135, 100)]"
443,3,"[(135, 100), (135, 98), (152, 100)]"
444,2,"[(135, 100), (152, 100)]"
445,2,"[(135, 34), (152, 100)]"
446,1,"[(152, 100)]"
447,1,"[(152, 100)]"
448,3,"[(135, 100), (135, 98), (152, 100)]"
449,2,"[(135, 100), (152, 98)]"
450,2,"[(135, 100), (152, 100)]"
451,2,"[(135, 100), (152, 100)]"
452,2,"[(135, 100), (152, 100)]"
453,2,"[(135, 100), (152, 98)]"
454,2,"[(135, 100), (152, 100)]"
455,1,"[(135, 100)]"
456,2,"[(135, 34), (152, 100)]"
457,2,"[(135, 100), (152, 100)]"
458,1,"[(152, 100)]"
459,2,"[(135, 100), (152, 100)]"
460,2,"[(135, 100), (152, 100)]"
461,2,"[(135, 100), (152, 100)]"
462,0,[]
463,2,"[(135, 100), (152, 100)]"
464,1,"[(152, 100)]"
465,2,"[(135, 100), (152, 100)]"
466,1,"[(152, 100)]"
467,1,"[(135, 34)]"
468,1,"[(152, 100)]"
469,1,"[(152, 100)]"
470,2,"[(135, 100), (152, 100)]"
471,1,"[(152, 100)]"
472,1,"[(152, 100)]"
473,1,"[(152, 100)]"
474,1,"[(152, 100)]"
475,2,"[(135, 100), (152, 100)]"
476,2,"[(135, 100), (152, 100)]"
477,1,"[(152, 100)]"
478,2,"[(135, 34), (152, 100)]"
479,1,"[(152, 100)]"
480,1,"[(152, 100)]"
481,2,"[(135, 34), (152, 100)]"
482,1,"[(152, 100)]"
483,2,"[(135, 34), (152, 100)]"
484,4,"[(135, 100), (135, 98), (152, 100), (152, 98)]"
485,2,"[(135, 34), (152, 100)]"
486,1,"[(152, 100)]"
487,1,"[(152, 100)]"
488,1,"[(152, 100)]"
489,2,"[(135, 34), (152, 100)]"
490,2,"[(135, 34), (152, 100)]"
491,2,"[(135, 34), (152, 100)]"
492,1,"[(152, 100)]"
493,1,"[(152, 100)]"
494,2,"[(135, 34), (152, 100)]"
495,2,"[(135, 34), (152, 100)]"
496,1,"[(152, 100)]"
497,2,"[(135, 34), (152, 100)]"
498,1,"[(152, 100)]"
499,1,"[(152, 100)]"
500,2,"[(135, 34), (152, 100)]"
501,1,"[(152, 100)]"
502,1,"[(152, 100)]"
503,1,"[(152, 100)]"
504,1,"[(152, 100)]"
505,1,"[(152, 100)]"
506,2,"[(135, 34), (152, 100)]"
507,2,"[(135, 34), (152, 98)]"
508,2,"[(135, 34), (152, 98)]"
509,2,"[(135, 34), (152, 100)]"
510,2,"[(135, 34), (152, 100)]"
511,1,"[(152, 100)]"
512,2,"[(135, 34), (152, 100)]"
513,2,"[(135, 34), (152, 100)]"
514,2,"[(135, 34), (152, 100)]"
515,2,"[(135, 34), (152, 100)]"
516,2,"[(135, 34), (152, 100)]"
517,2,"[(135, 34), (152, 100)]"
518,2,"[(135, 34), (152, 100)]"
519,2,"[(135, 34), (152, 100)]"
520,2,"[(135, 34), (152, 100)]"
521,2,"[(135, 98), (152, 100)]"
522,2,"[(152, 98), (152, 100)]"
523,2,"[(135, 100), (152, 100)]"
524,2,"[(135, 100), (152, 100)]"
525,2,"[(135, 100), (152, 100)]"
526,2,"[(135, 100), (152, 100)]"
527,2,"[(135, 98), (152, 100)]"
528,3,"[(135, 100), (135, 98), (152, 100)]"
529,2,"[(135, 100), (152, 100)]"
530,1,"[(152, 100)]"
531,1,"[(152, 100)]"
532,1,"[(152, 100)]"
533,1,"[(152, 100)]"
534,1,"[(152, 100)]"
535,2,"[(135, 34), (152, 100)]"
536,2,"[(135, 34), (152, 100)]"
537,2,"[(135, 98), (152, 100)]"
538,2,"[(135, 34), (152, 98)]"
539,2,"[(135, 34), (152, 100)]"
540,2,"[(135, 34), (152, 100)]"
541,2,"[(135, 34), (152, 100)]"
542,2,"[(135, 34), (152, 100)]"
543,2,"[(135, 34), (152, 100)]"
544,1,"[(152, 100)]"
545,1,"[(152, 100)]"
546,1,"[(152, 100)]"
547,1,"[(152, 100)]"
548,2,"[(135, 98), (152, 100)]"
549,2,"[(135, 100), (152, 100)]"
550,2,"[(135, 100), (152, 100)]"
551,2,"[(135, 100), (152, 100)]"
552,2,"[(135, 98), (152, 100)]"
553,2,"[(135, 100), (152, 100)]"
554,1,"[(152, 100)]"
555,1,"[(152, 100)]"
556,2,"[(135, 100), (152, 100)]"
557,2,"[(135, 100), (152, 100)]"
558,2,"[(135, 100), (152, 100)]"
559,2,"[(135, 100), (152, 100)]"
560,2,"[(135, 100), (152, 100)]"
561,2,"[(135, 100), (152, 100)]"
562,2,"[(135, 100), (152, 100)]"
563,2,"[(135, 100), (152, 98)]"
564,2,"[(135, 100), (152, 100)]"
565,2,"[(135, 100), (152, 100)]"
566,4,"[(135, 98), (135, 100), (152, 98), (152, 100)]"
567,1,"[(152, 100)]"
568,1,"[(152, 100)]"
569,1,"[(152, 100)]"
570,3,"[(135, 100), (152, 100), (152, 98)]"
571,2,"[(135, 100), (152, 100)]"
572,2,"[(135, 100), (152, 100)]"
573,2,"[(135, 100), (152, 100)]"
574,2,"[(135, 100), (152, 100)]"
575,3,"[(135, 98), (135, 100), (152, 100)]"
576,2,"[(135, 100), (152, 100)]"
577,2,"[(135, 100), (152, 100)]"
578,3,"[(135, 98), (135, 100), (152, 100)]"
579,2,"[(135, 100), (152, 100)]"
580,2,"[(135, 100), (152, 100)]"
581,2,"[(135, 100), (152, 100)]"
582,2,"[(135, 100), (152, 100)]"
583,2,"[(135, 100), (152, 100)]"
584,2,"[(135, 98), (152, 100)]"
585,2,"[(135, 100), (152, 100)]"
586,2,"[(135, 100), (152, 100)]"
587,2,"[(135, 100), (152, 100)]"
588,2,"[(135, 100), (152, 100)]"
589,2,"[(135, 100), (152, 100)]"
590,1,"[(152, 100)]"
591,3,"[(135, 98), (135, 100), (152, 100)]"
592,1,"[(152, 100)]"
593,1,"[(152, 100)]"
594,1,"[(152, 100)]"
595,3,"[(135, 98), (135, 100), (152, 100)]"
596,1,"[(152, 100)]"
597,2,"[(135, 100), (152, 100)]"
598,2,"[(135, 100), (152, 100)]"
599,3,"[(135, 98), (135, 100), (152, 100)]"
600,2,"[(135, 98), (152, 100)]"
601,2,"[(135, 100), (152, 100)]"
602,2,"[(135, 100), (152, 100)]"
603,2,"[(135, 100), (152, 100)]"
604,1,"[(152, 100)]"
605,3,"[(135, 98), (135, 100), (152, 100)]"
606,3,"[(135, 98), (135, 100), (152, 100)]"
607,1,"[(152, 100)]"
608,2,"[(135, 100), (152, 100)]"
609,1,"[(152, 100)]"
610,1,"[(152, 100)]"
611,1,"[(152, 98)]"
612,1,"[(152, 100)]"
613,1,"[(152, 100)]"
614,2,"[(135, 98), (152, 100)]"
615,1,"[(152, 100)]"
616,2,"[(135, 34), (152, 100)]"
617,2,"[(135, 34), (152, 100)]"
618,2,"[(135, 34), (152, 100)]"
619,2,"[(135, 34), (152, 100)]"
620,2,"[(135, 34), (152, 100)]"
621,2,"[(135, 34), (152, 100)]"
622,2,"[(135, 34), (152, 100)]"
623,2,"[(135, 34), (152, 100)]"
624,2,"[(135, 34), (152, 100)]"
625,1,"[(152, 100)]"
626,2,"[(135, 100), (152, 100)]"
627,2,"[(135, 100), (152, 100)]"
628,2,"[(135, 98), (152, 100)]"
629,3,"[(135, 98), (135, 100), (152, 100)]"
630,2,"[(135, 100), (152, 100)]"
631,2,"[(135, 100), (152, 100)]"
632,2,"[(135, 98), (152, 100)]"
633,2,"[(135, 100), (152, 100)]"
634,2,"[(135, 100), (152, 98)]"
635,2,"[(135, 100), (152, 98)]"
636,2,"[(135, 98), (152, 100)]"
637,2,"[(135, 100), (152, 48)]"
638,2,"[(135, 100), (152, 98)]"
639,2,"[(135, 100), (152, 98)]"
640,2,"[(135, 100), (152, 98)]"
641,1,"[(135, 100)]"
642,2,"[(135, 100), (152, 48)]"
643,1,"[(135, 100)]"
644,3,"[(135, 98), (135, 100), (152, 100)]"
645,3,"[(135, 98), (135, 100), (152, 100)]"
646,2,"[(135, 100), (152, 98)]"
647,3,"[(135, 100), (135, 98), (152, 100)]"
648,2,"[(135, 100), (152, 98)]"
649,3,"[(135, 98), (135, 100), (152, 100)]"
650,2,"[(135, 98), (152, 100)]"
651,3,"[(135, 98), (135, 100), (152, 100)]"
652,2,"[(135, 98), (152, 100)]"
653,2,"[(135, 98), (152, 100)]"
654,2,"[(135, 98), (152, 100)]"
655,2,"[(135, 98), (152, 100)]"
656,2,"[(135, 98), (152, 100)]"
657,2,"[(135, 98), (152, 100)]"
658,2,"[(135, 98), (152, 100)]"
659,2,"[(135, 98), (152, 100)]"
660,2,"[(135, 98), (152, 100)]"
661,2,"[(135, 98), (152, 100)]"
662,2,"[(135, 98), (152, 100)]"
663,3,"[(135, 100), (135, 98), (152, 100)]"
664,3,"[(135, 98), (135, 100), (152, 100)]"
665,2,"[(135, 98), (152, 100)]"
666,2,"[(135, 98), (152, 100)]"
667,2,"[(135, 100), (152, 100)]"
668,2,"[(135, 98), (152, 100)]"
669,3,"[(135, 98), (135, 100), (152, 100)]"
670,3,"[(135, 98), (135, 100), (152, 100)]"
671,2,"[(135, 98), (152, 100)]"
672,2,"[(135, 98), (152, 100)]"
673,3,"[(135, 98), (135, 100), (152, 100)]"
674,2,"[(135, 100), (152, 98)]"
675,2,"[(135, 98), (152, 100)]"
676,3,"[(135, 98), (135, 100), (152, 100)]"
677,3,"[(135, 100), (135, 98), (152, 100)]"
678,3,"[(135, 100), (135, 98), (152, 100)]"
679,2,"[(135, 98), (152, 100)]"
680,2,"[(135, 100), (152, 100)]"
681,2,"[(135, 98), (152, 100)]"
682,2,"[(135, 98), (152, 100)]"
683,2,"[(135, 100), (152, 100)]"
684,3,"[(135, 98), (135, 100), (152, 100)]"
685,3,"[(135, 98), (135, 100), (152, 100)]"
686,3,"[(135, 98), (135, 100), (152, 100)]"
687,3,"[(135, 100), (135, 98), (152, 100)]"
688,2,"[(135, 98), (152, 100)]"
689,3,"[(135, 98), (135, 100), (152, 100)]"
690,3,"[(135, 98), (135, 100), (152, 100)]"
691,2,"[(135, 100), (152, 100)]"
692,2,"[(135, 100), (152, 100)]"
693,3,"[(135, 98), (135, 100), (152, 100)]"
694,3,"[(135, 98), (135, 100), (152, 100)]"
695,3,"[(135, 100), (135, 98), (152, 100)]"
696,3,"[(135, 98), (135, 100), (152, 100)]"
697,2,"[(135, 100), (152, 100)]"
698,3,"[(135, 98), (135, 100), (152, 100)]"
699,2,"[(135, 98), (152, 100)]"
700,2,"[(135, 98), (152, 100)]"
701,3,"[(135, 98), (135, 100), (152, 100)]"
702,2,"[(135, 98), (152, 100)]"
703,2,"[(135, 98), (152, 100)]"
704,3,"[(135, 98), (135, 100), (152, 100)]"
705,2,"[(135, 98), (152, 100)]"
706,2,"[(135, 100), (152, 100)]"
707,3,"[(135, 98), (135, 100), (152, 100)]"
708,3,"[(135, 98), (135, 100), (152, 100)]"
