Conformation_ID,PSA
1,206.45
2,208.27
3,209.64
4,206.77
5,196.67
6,204.08
7,212.04
8,208.94
9,207.43
10,191.13
11,201.54
12,210.21
13,200.57
14,202.26
15,196.04
16,212.04
17,200.75
18,196.59
19,194.38
20,203.34
21,205.53
22,212.89
23,214.10
24,211.68
25,215.27
26,215.59
27,219.92
28,217.13
29,219.61
30,215.14
31,232.95
32,217.65
33,218.29
34,220.69
35,216.46
36,199.14
37,165.28
38,199.44
39,218.02
40,219.83
41,219.66
42,223.99
43,212.30
44,216.65
45,218.26
46,214.11
47,211.56
48,172.90
49,217.53
50,218.51
51,202.01
52,214.72
53,216.39
54,227.22
55,221.78
56,218.27
57,210.84
58,227.78
59,186.75
60,222.08
61,232.04
62,215.13
63,212.96
64,219.10
65,208.28
66,231.47
67,212.52
68,208.63
69,213.14
70,185.27
71,207.33
72,205.55
73,206.65
74,209.23
75,214.31
76,211.80
77,214.56
78,213.79
79,207.38
80,209.35
81,169.35
82,208.72
83,208.90
84,212.17
85,222.08
86,207.78
87,212.71
88,211.05
89,216.47
90,216.29
91,210.42
92,203.41
93,205.18
94,202.86
95,205.21
96,198.34
97,218.26
98,209.73
99,206.45
100,203.46
101,215.61
102,206.85
103,209.46
104,211.69
105,234.08
106,208.71
107,214.22
108,211.91
109,216.22
110,212.49
111,218.97
112,209.20
113,227.92
114,188.63
115,212.77
116,216.02
117,217.19
118,213.16
119,213.75
120,212.91
121,208.31
122,221.41
123,211.68
124,214.58
125,199.54
126,155.39
127,144.10
128,144.13
129,153.51
130,145.51
131,152.40
132,148.27
133,141.01
134,113.91
135,153.13
136,160.80
137,130.96
138,133.51
139,144.41
140,149.32
141,132.67
142,125.12
143,120.75
144,121.21
145,125.84
146,126.67
147,150.65
148,128.86
149,119.06
150,120.31
151,140.67
152,120.88
153,148.97
154,161.76
155,176.34
156,169.39
157,168.98
158,158.45
159,162.74
160,163.23
161,166.83
162,209.71
163,158.89
164,154.89
165,148.40
166,162.56
167,150.58
168,154.96
169,147.01
170,157.58
171,160.74
172,166.45
173,200.20
174,155.39
175,154.97
176,143.91
177,137.39
178,161.32
179,147.56
180,170.71
181,150.78
182,163.33
183,162.77
184,192.14
185,186.03
