Molecule_Name,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
,0.4626886410511426,0.9730146052562819,0.00012396875653784885,0.23074353286270424,0.9041218471476914,7293.142824028038,28576.704533234395,31607.138599059086,6.289458755205913,0.21408480700510008
,0.4499006318096113,0.9710970732763594,0.0001221068136031554,0.23868488488819115,0.9109936460631431,7460.6290933432565,28475.14078176047,31257.23313748205,6.276209925321017,0.23316359299403389
,0.4535344962959597,0.9716962683924871,0.00012202499518841186,0.23623370206665162,0.9055003048209258,7420.613321252701,28443.729940178997,31412.170474977484,6.280108903321366,0.2226228654053303
,0.45665329433106666,0.9722263935069113,0.00011873266129742753,0.23404238882848638,0.8976520908099779,7560.279378909419,28996.88652793132,32303.03457742362,6.353595720063731,0.21188584342043026
,0.4488008060679995,0.9708035854799983,0.00012404436142192718,0.23987579790212182,0.9203644626254206,7419.639652098921,28467.95183591084,30931.172369154174,6.258707484452727,0.24648213792222906
,0.4572984985106195,0.9725172723326532,0.00010871398126604722,0.23283074327643222,0.8586723212409008,7898.45345778975,29129.243283655553,33923.584775109266,6.449344230347654,0.16405011036359898
,0.49990542010675965,0.9779515164379539,0.0001125568470599668,0.20883206529818754,0.8510223745441208,7560.822791089044,30811.500887051512,36205.277098098326,6.612103447776524,0.11731830395725122
,0.45059073921353715,0.9715385020386919,0.00010965213536382253,0.23688169844125748,0.8697638942653526,7932.0287870318425,29124.209648237247,33485.1904525619,6.4306898174430325,0.18376412244153312
,0.4522447519823622,0.9716727434117897,0.00011173975506351877,0.23633044600856307,0.888269566111673,7949.449733505623,29878.73287114154,33637.01066775623,6.472658916919045,0.21478471837059152
,0.4449071155225168,0.9706477186005436,0.00011127794689525394,0.2405057304422496,0.8809042818071317,7916.252109111322,28994.986381230417,32915.024912523564,6.398008856818184,0.20600095250397643
,0.44335717566559885,0.9705108035599028,0.00010624558726758397,0.2410576283246638,0.851508426221176,8014.52980890977,28310.407398914984,33247.36024580627,6.38636312016656,0.16748897620594602
,0.39471778202230773,0.9608326600498259,0.0001174625173669314,0.27712921062489193,0.9530192426861923,8113.3902460913105,27901.12601451248,29276.56102291283,6.186746951000699,0.3287088468863227
,0.45716743014337086,0.9720462440399922,0.00012565789118440402,0.23478947899713049,0.9194673878776145,7317.22758683168,28655.253908768085,31165.057387094883,6.273619057434028,0.23779161791478717
,0.4432545341946546,0.9703675372905095,0.00011065387157226197,0.2416336950277252,0.8855248200936664,8002.655555665568,29327.656974285877,33118.95534580696,6.426487658568862,0.1998491824061964
,0.4906611833143599,0.976778514471011,0.00012860277261640479,0.21425156631353923,0.8915391030797637,6932.502969737974,28847.385277422916,32356.836820473163,6.320130759308936,0.18128714585172545
,0.49877894358452773,0.977791035312987,0.000129006102458094,0.20958218259565145,0.8845421140018137,6856.591255356669,28938.260155257,32715.525577787994,6.337436406678976,0.1565666065347821
,0.539397200873686,0.9822113817887091,0.00013725101294571586,0.18777859698249652,0.8722434620688114,6355.096719131627,29519.826290928217,33843.56269167357,6.393069247096295,0.12163682788004981
,0.5002015130355446,0.9779463687364718,0.00013005941952145468,0.208856170306622,0.8874741391235751,6823.605259726511,28994.94515629773,32671.31274938522,6.336487537415788,0.16869403759050688
,0.5245344304507228,0.9806922361185524,0.00013135575836648232,0.19555750565190083,0.8619033362392889,6561.595372428062,28919.682339449264,33553.278103822464,6.361634347123281,0.111469726899563
,0.5341946907324419,0.9816913571008846,0.00013303611614420076,0.19047855363117241,0.872487367114669,6558.27449268709,30040.188440424117,34430.513922244565,6.452874447639892,0.12274292832953053
,0.4985167163941698,0.9778016226045557,0.00012205957524875377,0.20953278223680916,0.8675812939920886,7107.85116385981,29430.424415761696,33922.382397550944,6.427007148621574,0.14533714981787357
,0.444083122627043,0.9705804967456048,0.00010835695353401132,0.24077686628298606,0.8706078189895866,8034.628056577083,29051.835903985273,33369.60140985451,6.426797689908839,0.1896622413048024
,0.4547470062198295,0.9718355178752156,0.00011886401302709223,0.23566019221797166,0.9086658026719007,7644.582910597102,29476.2174348251,32439.00821198651,6.385789887652711,0.22381314037251776
,0.5032286716845195,0.9783356148132077,0.00011932106001266139,0.20702517911612292,0.8512041823775749,7133.7296390700185,29331.02403607275,34458.27058103219,6.448059835310322,0.11782165292072473
,0.5150528705805982,0.9796759973132982,0.00012664172870199624,0.20058649079186386,0.8715862313583178,6882.2989096214,29904.89013511216,34310.879473746485,6.456012121023791,0.13669430446005157
,0.48870262807531406,0.9765507202252818,0.00011705260365420186,0.21528746091559434,0.8336103832762258,7121.673138846933,27575.691819644522,33079.83246473913,6.303434424926946,0.1007750707228263
,0.4608935706291105,0.9729029214173985,0.00010802769899743039,0.23121398205448399,0.8241586509815686,7629.1419573897665,27193.95811568004,32996.023378863014,6.305383731815082,0.11936702653350474
,0.4862620489198668,0.9762776080317719,0.00011746527899255082,0.21652259017423997,0.8385515337321644,7138.718274234397,27646.92198132252,32969.85440867731,6.302425141005698,0.11662084672820627
,0.5030016435873547,0.9783230667531508,0.0001165650653417664,0.20708446841496841,0.8594245433965495,7372.916927354986,30598.459712079202,35603.427836899325,6.567498678769344,0.12219841131976027
,0.4671375581120577,0.9738143252377334,0.00010794670089918849,0.22734480412311586,0.835462276278059,7739.581379687536,28441.944393025915,34043.36162218275,6.416245334980806,0.13005081553462394
,0.4689793545412182,0.9740513288055976,0.00011910919887904454,0.22632721633080163,0.8810155740071074,7396.704723887693,28792.878575205326,32681.46378417261,6.3540960975743745,0.16806514942698653
,0.3751012721014441,0.9578159974645614,0.00010618801761156232,0.28738217585815473,0.9178702627618296,8643.821434913829,27607.51124539709,30077.79243476889,6.235733844892967,0.338721375766942
,0.48226818841580577,0.9758293476367979,0.00011517214667252989,0.21853394310894028,0.8614644328587164,7479.798351836984,29485.489317559477,34227.16968095097,6.460296156721355,0.13984254303349566
,0.4783072556687362,0.9753252562809642,0.00011521815666101354,0.22077283451654872,0.8637589989349116,7496.726418529679,29330.442401294255,33956.74307007069,6.441732939624873,0.14590050706405924
,0.5125203921858076,0.9793771951417911,0.00011829079932985313,0.2020403663533557,0.8502343184912355,7187.662297558432,30247.406819791886,35575.37747178537,6.542262086920239,0.09755946690543028
,0.40674924484894004,0.9645642163155358,0.00010283851640684846,0.2638481999248741,0.867333826496751,8433.939508281272,27724.430290760156,31965.12051506389,6.319516924149105,0.22464487846042006
,0.4377170447952697,0.9696499352670349,0.00011199517496443667,0.24449744995937095,0.8622754513252447,7699.219645837909,27153.036140337153,31489.979331552608,6.236350063243225,0.17811263484443488
,0.44332333710359423,0.9705044720088382,0.00010610798814766731,0.24108311805443,0.8491132047824749,8002.349489472833,28184.887750047994,33193.32168113953,6.377556764894156,0.15177853730195343
,0.4760875755541941,0.9750272127917068,0.0001091957087595701,0.2220854212136304,0.8466562309688062,7753.566880846897,29558.922310292994,34912.54328391289,6.506977554541978,0.12821369671945262
,0.4490940950004859,0.9713489375649055,0.00010870334812314272,0.2376578243852477,0.8584651001602802,7897.319769652199,28526.615627274376,33229.790729929846,6.390099384596482,0.16335826915961446
,0.47023082949669903,0.9742707020509842,0.00011530312951279731,0.22538100879418035,0.8653745928758069,7505.213401686206,28817.07303857784,33300.11451204402,6.388662322285669,0.16459787321142622
,0.37438381512110835,0.9582630278310188,0.00010447335503760157,0.2858880366369465,0.8854703644683112,8475.561679335528,26251.041413129904,29646.437042410314,6.143098030190061,0.2767657788039232
,0.3424273804536337,0.9511350110130071,0.00010260345294754398,0.3087753079915669,0.8902011112638619,8676.132095856241,25013.342172471337,28098.529485049366,6.018489648435158,0.27899457975524655
,0.32008199302553664,0.9459827215512729,9.157076827119167e-05,0.3242170423133965,0.8618595741399178,9411.950892313966,25019.597766962786,29029.7845701033,6.0994409566756485,0.2539680500774979
,0.43519162018617186,0.9692263247360555,0.00010460717330637168,0.24617134568961985,0.8716319766881185,8332.430263986753,29503.079008926754,33848.091623517095,6.482542047002143,0.19023478337766794
,0.27805924973553314,0.933529798075226,8.880298676655866e-05,0.358499813257452,0.8726672659516835,9827.003547140957,23921.084477169486,27411.460714161716,5.987803943218823,0.3100717843922152
,0.3327772718995868,0.9493098246016834,8.7380800427128e-05,0.31434194265913823,0.824970121326011,9441.091375833781,24777.534400546934,30034.462776325654,6.137371891449113,0.20035045382254235
,0.34202270548867736,0.9511779841836322,0.0001015819648865878,0.308642904347989,0.8821988601892339,8684.601259428026,24823.33215613842,28138.023382634783,6.011567592463745,0.2735858294455312
,0.27143871189123703,0.9316881485002312,8.220279934643885e-05,0.36325912781953795,0.8114420304027492,9871.221379979708,22050.165586217507,27174.049112631226,5.885893594613635,0.2728848344813557
,0.3226288216012023,0.9465715961812732,9.554066290349311e-05,0.3224937414940585,0.868108991958014,9086.277670429212,24459.015274478552,28175.051175672546,6.01519353663141,0.275021036487919
,0.3494883094840867,0.9529353872719843,0.00010482901457874438,0.30317346137944406,0.881162519481851,8405.712130585263,24430.893275831655,27725.751760523955,5.958498314546858,0.26494686474249934
,0.2844883005084604,0.9354747443240524,9.283850304225948e-05,0.35339355219337076,0.8783185366176512,9460.714120065533,23513.503655400833,26771.043391557963,5.918166342100284,0.32534648049655684
,0.3643425847130243,0.9564635378230636,0.00010336865412254949,0.2918518473729248,0.8547745396425341,8269.185149969639,24218.756856976142,28333.502852230955,5.971230035155048,0.22232175999492026
,0.33276147575349085,0.9489631029478501,0.0001002338671285237,0.31538711014178755,0.8801685897134799,8781.149674539585,24506.04947560424,27842.449460258133,5.98634008356055,0.2795927534438343
,0.3450394544630253,0.952243218018711,9.640244990712206e-05,0.30534055370580804,0.8406927418620703,8720.65743839526,24010.546007550896,28560.42976458839,5.994266297673702,0.23323005151675374
,0.35236248512314916,0.9538625512023162,9.721655373558543e-05,0.30024362343571726,0.8539064611143617,8783.55000565912,24980.813965427136,29254.742882290375,6.078152015620414,0.23248428666093074
,0.37842495279689287,0.9591629445536234,9.312907053382045e-05,0.2828541069088849,0.8061735594540694,8656.518902562246,24672.28329270134,30604.183185329348,6.122064882672049,0.15901735755528498
,0.34279259481454505,0.9516352717241496,9.162231036701178e-05,0.3072300597443288,0.8154998243504981,8900.668637189434,23625.597431027272,28970.695916266806,6.004298386949609,0.2021441179910174
,0.4326470148700311,0.9688749993987409,0.00010993951747033144,0.24755047069252356,0.859513322450406,7818.056166040173,27144.86226416219,31581.665525293185,6.245853492040406,0.1758988122713639
,0.44371674014345064,0.9705628444894893,0.00011006598253416327,0.2408480120251598,0.8492368650551761,7715.706937805078,27205.79969271893,32035.584902395083,6.265182498388402,0.15498462360163534
,0.33300333716861347,0.9493853805128297,9.26919110590848e-05,0.31411367252717504,0.8317566998867983,8973.34719268664,23760.957579080874,28567.197092989725,5.994748850979366,0.22924514632973175
,0.3336692011882132,0.9493299007581941,9.692103930019774e-05,0.31428130635855084,0.8703943631455671,8980.448099092879,24871.130563057413,28574.553807051598,6.0494884316681885,0.2689721948915337
,0.3248052640577642,0.9469135437679588,9.873124948809365e-05,0.32148832113905157,0.8822822103673877,8936.200189320862,24524.220436329157,27796.344693516057,5.992561030992857,0.2997116568046352
,0.3479553058871797,0.9529072254317691,9.49296724772376e-05,0.3032619655016562,0.8323791293776337,8768.376711477888,24067.026542816573,28913.539147493266,6.016586952986903,0.21537745574086187
,0.3169743032093183,0.9450920863890776,9.720397217163613e-05,0.3268041435550352,0.8675831930979262,8925.38827082094,23694.671589540507,27311.12333438902,5.927367597326801,0.26543904828213893
,0.34151355791139004,0.9513155016997957,9.607937704817853e-05,0.30821877980691875,0.861551729588999,8967.082802347668,25065.33087493905,29093.239574710624,6.083288011229436,0.24416329314080368
,0.2933726903293765,0.9383570696061752,9.218974637928685e-05,0.3456674846150731,0.8709570900928577,9447.43991928959,23804.133009775032,27331.005488728657,5.959492977229552,0.29602510314645475
,0.3050273453456487,0.9409758488676614,9.757893086384482e-05,0.33847370924162534,0.9051306073337935,9275.881579362176,24805.129905941634,27405.02829642354,6.003765164865269,0.3424723957790426
,0.19189160155793022,0.8902255708261595,9.322178438172073e-05,0.45551995899986475,0.9747122923360293,10455.842470734282,22373.197884303572,22953.642895672518,5.71853964333879,0.5143485186639978
