Conformation_ID,PSA
1,272.34
2,257.31
3,258.92
4,257.85
5,269.06
6,252.54
7,251.37
8,259.86
9,266.99
10,252.21
11,258.05
12,260.51
13,264.46
14,248.28
15,257.39
16,237.43
17,241.65
18,245.13
19,245.21
20,266.12
21,263.69
22,262.13
23,264.63
24,251.60
25,260.96
26,264.84
27,254.19
28,306.34
29,309.12
30,281.36
31,264.35
32,258.99
33,258.06
34,243.90
35,259.82
36,258.48
37,265.34
38,263.32
39,250.77
40,255.03
41,256.18
42,246.18
43,247.19
44,259.67
45,241.72
46,246.20
47,241.59
48,236.85
49,249.29
50,241.44
51,246.03
52,252.13
53,259.11
54,257.40
55,250.44
56,251.05
57,251.82
58,250.20
59,252.44
60,252.16
61,247.45
62,246.58
63,246.70
64,247.96
65,250.27
66,242.46
67,240.18
68,244.04
69,246.71
70,252.35
71,249.13
72,251.74
73,251.94
74,248.01
75,246.63
76,257.03
77,249.02
78,257.91
79,240.90
80,254.05
81,257.03
82,255.18
83,260.43
84,253.71
85,253.60
86,245.61
87,246.47
88,248.65
89,243.45
90,268.80
91,248.12
92,242.88
93,251.89
94,244.04
95,247.46
96,250.70
97,248.00
98,281.90
99,247.76
100,248.41
101,248.26
102,248.65
103,247.91
104,250.05
105,247.75
106,248.28
107,255.53
108,255.50
109,262.46
110,263.44
111,278.35
112,248.58
113,250.85
114,247.83
115,253.21
116,249.72
117,251.11
118,241.03
119,250.84
120,274.19
121,251.22
122,262.61
123,252.67
124,258.86
125,258.27
126,259.94
127,253.48
128,230.15
129,242.99
130,275.57
131,236.00
132,254.80
133,259.67
134,245.73
135,255.82
136,251.76
137,259.70
138,271.15
139,235.46
140,277.45
141,262.50
142,257.43
143,250.34
144,243.74
145,256.08
146,244.76
147,243.91
148,273.01
149,253.00
150,285.59
151,270.23
152,272.68
153,243.70
154,244.29
155,261.18
156,269.23
157,253.12
158,245.60
159,273.77
160,270.69
161,258.43
162,256.45
163,258.11
164,239.83
165,251.13
166,255.01
167,256.94
168,276.00
169,240.40
170,231.94
171,246.82
172,261.20
173,237.31
174,250.61
175,240.11
176,239.84
177,248.94
178,240.78
179,265.00
180,216.55
181,237.76
182,223.57
183,202.24
184,194.31
185,196.12
186,206.54
187,201.24
188,232.57
189,232.75
190,233.03
191,240.64
192,241.50
193,228.42
194,245.29
195,234.79
196,237.46
197,239.01
198,235.57
199,255.32
200,220.70
201,237.37
202,244.56
203,244.31
204,237.09
205,235.78
206,235.96
207,237.00
208,246.83
209,248.61
210,235.26
211,240.15
212,276.61
213,275.06
214,261.02
215,249.47
216,241.85
217,263.30
218,244.36
219,247.96
220,267.97
221,277.75
222,252.53
223,248.54
224,253.37
225,249.28
226,262.94
227,265.40
228,247.28
229,227.98
230,263.30
231,236.91
232,252.27
233,252.43
234,241.04
235,257.23
236,244.34
237,236.67
238,256.55
239,256.87
240,255.92
241,256.61
242,257.33
243,261.03
244,261.90
245,249.80
246,252.62
247,256.32
248,260.09
249,254.82
250,259.67
251,236.98
252,248.00
253,256.51
254,254.12
255,254.41
256,245.67
257,270.41
258,261.72
259,271.59
260,268.71
261,244.29
262,252.10
263,265.85
264,268.21
265,251.18
266,261.57
267,256.35
268,258.58
269,262.64
270,260.90
271,255.68
272,245.60
273,250.19
274,246.37
275,258.27
276,263.21
277,249.87
278,236.67
279,259.48
280,250.23
281,245.41
282,253.12
283,255.26
284,249.02
285,262.55
286,239.91
287,254.55
288,260.69
289,268.27
290,267.77
291,267.97
292,265.04
293,265.98
294,250.04
295,250.30
296,252.88
297,253.07
298,252.57
299,265.43
300,258.52
301,259.29
302,255.52
303,251.89
304,253.21
305,250.39
306,244.98
307,238.92
308,242.92
309,246.49
310,246.49
311,248.71
312,245.23
313,241.35
314,244.33
315,249.63
316,250.28
317,252.64
318,244.61
319,246.43
320,255.12
321,250.98
322,263.20
323,254.72
324,259.36
325,248.71
326,289.57
327,295.68
328,288.35
329,280.84
330,279.90
331,293.46
332,298.69
333,295.99
334,295.70
335,301.50
336,249.73
337,282.93
338,285.48
339,289.24
340,285.83
341,293.47
342,274.65
343,274.89
344,291.53
345,274.65
346,244.63
347,249.01
348,258.48
349,260.74
350,249.16
351,244.80
352,244.06
353,252.51
354,257.31
355,252.46
356,253.56
357,256.49
358,263.09
359,254.15
360,254.27
361,257.86
362,254.71
363,260.89
364,259.96
365,258.67
366,260.34
367,250.77
368,262.41
369,257.10
370,254.30
371,260.97
372,250.86
373,249.17
374,253.64
375,259.75
376,264.63
377,263.30
378,257.80
379,256.33
380,255.75
381,255.49
382,256.87
383,259.79
384,255.88
385,265.70
386,260.50
387,255.34
388,262.58
389,256.98
390,260.47
391,256.08
392,259.43
393,261.26
394,259.27
395,260.54
396,253.09
397,250.24
398,249.18
399,251.45
400,254.01
401,250.17
402,263.08
403,262.15
404,259.39
405,260.22
406,261.14
407,238.18
408,252.35
409,257.15
410,251.91
411,259.16
412,258.56
413,248.37
414,254.24
415,252.93
416,254.83
417,263.64
418,258.85
419,246.96
420,257.15
421,251.13
422,250.82
423,250.09
424,263.66
425,254.39
426,266.36
427,278.74
428,283.10
429,252.91
430,260.57
431,252.73
432,249.48
433,250.87
434,247.17
435,240.29
436,249.33
437,248.97
438,253.85
439,258.65
440,227.20
441,234.75
442,249.64
443,250.96
444,232.73
445,250.94
446,249.17
447,253.90
448,245.22
449,249.19
450,254.58
451,258.10
452,271.16
453,258.15
454,251.55
455,258.00
456,254.41
457,254.45
458,250.83
459,254.55
460,253.03
461,259.21
462,253.52
463,252.12
464,248.84
465,262.89
466,269.54
467,259.19
468,250.67
469,241.47
470,232.44
471,245.50
472,253.99
473,245.00
474,242.16
475,241.54
476,245.18
477,247.51
478,237.98
479,238.69
480,227.18
481,216.90
482,223.08
483,235.65
484,225.75
485,225.96
486,223.54
487,227.75
488,226.19
489,226.58
490,222.64
491,248.57
492,246.51
493,241.52
494,237.11
495,239.06
496,268.60
497,242.06
498,255.47
499,250.74
500,259.12
501,255.12
502,262.46
503,259.31
504,245.58
505,250.68
506,254.58
507,239.23
508,242.55
509,252.74
510,258.62
511,247.14
512,247.31
513,251.43
514,251.53
515,241.66
516,260.09
517,256.38
518,252.29
519,254.65
520,264.64
521,250.03
522,256.19
523,249.23
524,251.60
525,233.21
526,243.76
527,251.07
528,252.39
529,254.46
530,232.73
531,251.58
532,264.29
533,238.62
534,251.06
535,260.06
536,282.69
537,252.51
538,269.94
539,280.75
540,284.96
541,275.11
542,299.57
543,308.53
544,300.79
545,301.15
546,299.41
547,298.09
548,298.87
549,305.42
550,301.00
551,294.30
552,302.47
553,301.01
554,303.18
555,312.85
556,303.40
557,300.90
558,305.97
559,304.63
560,293.12
561,286.68
562,290.43
563,298.93
564,303.17
565,303.57
566,289.92
567,300.60
568,304.94
569,292.79
570,306.65
571,304.40
572,275.03
573,279.67
574,246.94
575,289.91
576,306.23
577,311.88
578,292.94
579,298.97
580,301.71
581,300.14
582,299.24
583,300.38
584,299.99
585,299.76
586,306.80
587,306.58
588,306.84
589,315.27
590,315.58
591,301.88
592,288.94
593,299.91
594,302.53
595,299.23
596,293.79
597,293.85
598,302.58
599,301.90
600,301.38
601,311.79
602,307.62
603,307.85
604,300.27
605,310.93
606,311.49
607,309.59
608,309.29
609,307.62
610,305.44
611,300.88
612,306.48
613,308.77
614,306.85
615,307.64
616,307.86
617,307.44
618,307.14
619,302.21
620,305.42
621,304.06
622,309.20
623,307.05
624,303.56
625,306.77
626,298.70
627,304.79
628,306.27
629,298.18
630,306.44
631,306.53
632,299.08
633,299.88
634,317.52
635,294.89
636,305.03
637,305.28
638,306.37
639,308.52
640,302.41
641,303.40
642,305.91
643,305.71
644,299.26
645,312.67
646,301.46
647,307.53
648,308.67
649,306.24
650,308.47
651,310.28
652,316.99
653,313.45
654,308.90
655,301.00
656,307.59
657,310.29
658,312.39
659,309.00
660,308.42
661,312.06
662,308.35
663,297.92
664,304.87
665,316.41
666,307.60
667,292.87
668,300.96
669,301.45
670,301.08
671,301.29
672,300.71
673,298.50
674,298.60
675,294.77
676,307.86
677,308.49
678,300.98
679,301.79
680,308.52
681,307.81
682,306.27
683,308.06
684,312.00
685,315.85
686,312.93
687,309.77
688,312.46
689,314.95
690,313.35
691,315.68
692,313.99
693,317.63
694,313.42
695,314.11
696,311.97
697,314.61
698,314.62
699,315.06
700,317.50
701,315.27
702,312.53
703,314.75
704,312.92
705,315.98
706,314.18
707,306.93
708,303.07
709,312.76
710,313.44
711,319.53
712,312.01
713,315.61
714,313.25
715,307.42
716,308.21
717,309.46
718,313.60
719,296.97
720,298.17
721,296.67
722,304.91
723,307.45
724,304.80
725,283.78
726,303.01
727,308.07
728,306.07
729,304.91
730,305.06
731,305.88
732,304.78
733,309.07
734,308.51
735,306.41
736,312.35
737,312.01
738,311.13
739,303.64
740,299.95
741,310.73
742,307.62
743,289.59
744,297.90
745,304.99
746,299.44
747,299.35
748,314.54
749,282.05
750,300.21
751,297.91
752,289.76
753,317.19
754,315.65
755,292.69
756,295.82
757,299.78
758,305.65
759,300.73
760,308.89
761,271.12
762,278.34
763,305.61
764,310.16
765,301.20
766,297.45
767,295.87
768,297.74
769,298.03
770,299.59
771,301.93
772,306.13
773,292.47
774,293.05
775,294.58
776,290.03
777,290.92
778,288.81
779,289.84
780,285.76
781,300.94
782,300.92
783,298.65
784,290.00
785,298.96
786,279.23
787,273.09
788,301.65
789,290.28
790,290.00
791,282.52
792,299.69
793,293.73
794,279.70
795,285.74
796,281.26
797,286.73
798,286.71
799,278.78
800,286.93
801,279.80
802,288.14
803,281.51
804,283.23
805,270.82
806,287.13
807,288.47
808,289.25
809,274.42
810,281.60
811,279.86
812,279.54
813,282.26
814,290.31
815,291.35
816,280.67
817,294.65
818,292.87
819,287.32
820,294.25
821,288.68
822,305.42
823,307.11
824,305.07
825,298.46
826,306.85
827,303.57
828,305.24
829,309.98
830,307.45
831,316.71
832,309.84
833,310.07
834,299.13
835,310.02
836,297.98
837,299.30
838,297.32
839,292.45
840,300.63
841,292.11
842,302.26
843,299.68
844,306.14
845,307.88
846,297.69
847,296.96
848,297.43
849,307.81
850,305.05
851,298.81
852,311.20
853,305.46
854,308.21
855,298.23
856,299.52
857,301.37
858,293.81
859,307.41
860,289.22
861,292.62
862,296.46
863,293.14
864,301.33
865,303.03
866,315.01
867,301.66
868,311.38
869,311.93
870,295.57
871,307.29
872,302.52
873,309.52
874,305.54
875,310.29
876,312.76
877,317.83
878,315.89
879,316.89
880,312.66
881,307.56
882,308.39
883,314.11
884,313.24
885,314.26
886,314.22
887,318.21
888,317.80
889,318.05
890,318.33
891,309.41
892,312.83
893,308.05
894,309.97
895,313.25
896,309.54
897,307.99
898,313.22
899,307.88
900,309.37
901,310.63
902,315.45
903,308.24
904,313.50
905,313.95
906,313.14
907,314.25
908,313.35
909,313.22
910,313.74
911,292.12
912,310.40
913,313.11
914,313.13
915,299.13
916,291.49
917,297.05
918,277.87
919,290.11
920,295.78
921,284.65
922,289.08
923,279.51
924,284.73
925,278.48
926,289.14
927,282.28
928,286.51
929,276.78
930,254.68
931,268.70
932,284.64
933,264.06
934,269.33
935,311.03
936,300.36
937,302.03
938,283.98
939,289.87
940,303.19
941,284.97
942,281.98
943,256.89
944,271.71
945,280.90
946,279.92
947,265.59
948,288.98
949,295.95
950,280.06
951,262.61
952,267.11
953,267.42
954,267.71
955,264.63
956,259.72
957,277.05
958,292.04
959,293.24
960,300.89
961,265.25
962,300.75
963,298.97
964,291.13
965,292.94
966,275.86
967,276.69
968,285.53
969,269.68
970,261.11
971,272.99
972,275.71
973,274.39
974,266.49
975,264.90
976,264.77
977,249.16
978,272.46
979,271.48
980,271.90
981,263.26
982,278.01
983,268.33
984,256.65
985,265.10
986,266.37
987,265.63
988,267.75
989,268.45
990,279.50
991,298.25
992,283.84
993,301.16
994,304.97
995,307.97
996,303.64
997,290.83
998,292.87
999,299.63
1000,304.24
1001,299.73
1002,296.53
1003,298.10
1004,298.35
1005,298.49
1006,297.73
1007,295.48
1008,292.01
1009,299.36
1010,300.11
1011,297.29
1012,296.53
1013,269.87
1014,269.43
1015,277.24
1016,270.27
1017,265.22
1018,266.49
1019,263.40
1020,264.76
1021,262.52
1022,266.16
1023,265.34
1024,303.15
1025,292.38
1026,292.16
1027,289.62
1028,296.73
1029,299.79
1030,303.01
1031,303.30
1032,300.34
1033,297.40
1034,290.89
1035,294.99
1036,301.35
1037,301.00
1038,296.04
1039,307.53
1040,275.85
1041,305.71
1042,303.61
1043,292.10
1044,284.13
1045,260.70
1046,258.84
1047,267.67
1048,267.30
1049,265.15
1050,257.20
1051,256.02
1052,250.35
1053,264.02
1054,263.60
1055,263.57
1056,254.22
1057,263.69
1058,262.80
1059,257.10
1060,259.46
1061,265.84
1062,268.41
1063,266.69
1064,266.09
1065,258.34
1066,260.01
1067,265.29
1068,259.44
1069,264.22
1070,264.35
1071,266.73
1072,265.82
1073,266.54
1074,263.53
1075,265.68
1076,301.37
1077,301.88
1078,297.44
1079,289.28
1080,294.46
1081,285.02
1082,279.18
1083,299.28
1084,260.83
1085,264.57
1086,260.70
1087,260.56
1088,289.12
1089,251.95
1090,265.04
1091,255.85
1092,287.31
1093,293.18
1094,271.32
1095,295.48
1096,257.95
1097,260.50
1098,253.06
1099,266.36
1100,275.97
1101,259.14
1102,289.03
1103,261.23
1104,262.36
1105,277.15
1106,282.92
