Conformation_ID,PSA
1,196.49
2,198.08
3,191.86
4,197.90
5,189.12
6,203.47
7,188.87
8,193.13
9,203.22
10,202.89
11,196.54
12,196.20
13,201.34
14,203.02
15,200.77
16,199.64
17,209.30
18,199.24
19,197.20
20,200.33
21,200.74
22,175.17
23,199.27
24,202.79
25,199.59
26,201.69
27,201.41
28,201.65
29,185.12
30,150.38
31,141.08
32,152.34
33,155.20
34,153.33
35,131.22
36,127.20
37,193.12
38,129.77
39,125.29
40,152.86
41,148.37
42,133.34
43,126.66
44,130.98
45,128.74
46,146.37
47,152.72
48,182.76
49,154.94
50,154.67
51,154.15
52,138.49
53,141.85
54,118.89
55,133.70
56,122.09
57,122.91
58,152.84
59,173.46
60,176.38
61,116.69
62,126.05
63,132.61
64,121.08
65,138.22
66,131.40
67,176.53
68,167.93
69,158.84
70,185.36
71,170.11
72,186.31
73,162.13
74,176.31
75,156.76
76,149.63
77,158.95
78,147.55
79,150.02
80,147.99
81,186.31
82,156.65
83,158.75
84,150.70
85,155.82
86,162.17
87,173.84
88,177.25
89,184.45
90,171.23
91,154.40
92,184.81
93,164.59
94,158.52
95,153.81
96,152.86
97,162.31
98,156.69
99,162.06
100,167.18
101,166.37
102,170.45
103,192.47
104,160.79
105,150.83
106,161.30
107,161.70
108,153.90
109,169.44
110,179.12
111,200.08
112,198.45
113,195.31
114,185.86
115,196.25
116,198.50
117,198.23
118,198.52
119,196.32
120,193.87
121,202.17
122,196.78
123,199.68
124,198.02
125,190.47
126,191.99
127,192.45
128,185.50
129,191.79
130,186.61
131,188.55
132,196.91
133,196.31
134,193.96
135,178.40
136,204.45
137,195.45
138,183.40
139,194.08
140,197.10
141,192.75
142,191.38
143,201.36
144,195.39
145,194.71
146,194.28
147,193.85
148,194.26
149,196.82
150,201.52
151,196.23
152,196.22
153,197.81
154,194.84
155,192.76
156,186.06
157,200.34
158,202.82
159,202.25
160,196.07
161,201.34
162,199.21
163,202.18
164,205.50
165,205.38
166,204.97
167,196.95
168,197.64
169,201.71
170,193.60
171,202.33
172,203.23
173,200.94
174,198.59
175,198.75
176,206.25
177,197.77
178,196.58
179,198.39
180,187.00
181,188.51
182,186.58
183,203.87
184,221.30
185,198.60
186,204.30
187,199.37
188,190.64
189,196.06
190,203.08
191,206.22
192,207.40
193,198.03
194,198.52
195,221.35
196,195.81
197,203.18
198,199.24
199,196.35
200,180.28
201,197.47
202,173.72
203,179.90
204,178.83
205,186.45
206,206.20
207,194.79
208,172.76
209,195.13
210,182.20
211,190.99
212,188.95
213,184.41
214,183.28
215,188.89
216,190.38
217,205.86
218,189.87
219,194.60
220,190.38
221,191.26
222,189.89
223,187.93
224,187.28
225,201.10
226,184.98
227,177.39
228,197.83
229,176.06
230,177.32
231,200.32
232,183.73
233,190.52
234,208.07
235,205.12
236,192.46
237,201.74
238,187.19
239,198.94
240,171.26
241,189.78
242,178.35
243,191.08
244,195.04
245,191.72
246,200.11
247,194.94
248,193.89
249,191.83
250,196.36
251,167.46
252,189.71
253,196.70
254,197.39
255,190.69
256,194.24
257,196.16
258,198.38
259,193.20
260,194.72
261,200.81
262,198.87
263,202.18
264,193.34
265,185.36
266,185.26
267,181.30
268,184.97
269,186.46
270,194.98
271,194.41
272,205.41
273,195.37
274,194.20
275,182.49
276,179.05
277,184.27
278,189.21
279,228.97
280,205.14
281,209.45
282,204.68
283,226.84
284,205.95
285,212.39
286,212.82
287,195.81
288,206.56
289,225.28
290,215.00
291,214.73
292,212.02
293,203.62
294,191.64
295,208.44
296,205.63
297,214.62
298,189.39
299,221.46
300,200.03
301,198.84
302,198.50
303,201.52
304,195.93
305,200.56
306,209.38
307,215.52
308,191.23
309,195.89
310,191.67
311,189.58
312,189.46
313,190.33
314,187.74
315,188.09
316,190.87
317,190.45
318,196.77
319,199.49
320,183.57
321,205.47
322,189.34
323,191.72
324,183.64
325,188.65
326,184.89
327,193.76
328,183.29
329,204.69
330,205.27
331,189.94
332,204.73
333,200.30
334,204.35
335,202.28
336,204.03
337,199.18
338,195.97
339,200.73
340,191.10
341,197.22
342,196.10
343,191.11
344,194.95
345,189.34
346,199.58
347,195.28
348,198.23
349,193.80
350,193.18
351,194.08
352,187.89
353,194.41
354,194.07
355,194.48
356,195.64
357,192.00
358,194.58
359,197.37
360,201.67
361,195.04
362,188.48
363,184.67
364,194.24
365,197.78
366,199.71
367,198.17
368,197.15
369,200.31
370,197.52
371,204.28
372,204.35
373,199.28
374,220.67
375,198.66
376,198.00
377,192.54
378,196.59
379,194.17
380,191.79
381,193.66
382,192.03
383,194.74
384,193.18
385,193.37
386,202.72
387,197.67
388,194.14
389,198.76
390,193.95
391,198.52
392,192.23
393,192.65
394,203.77
395,194.03
396,193.42
397,201.65
398,174.89
399,187.22
400,172.31
401,196.38
402,186.19
403,172.02
404,203.61
405,196.94
406,203.14
407,194.18
408,194.31
409,198.81
410,205.64
411,192.19
412,182.23
413,196.50
414,168.02
415,188.76
416,193.63
417,198.54
418,196.81
419,194.70
420,200.11
421,195.24
422,189.30
423,197.77
424,187.87
425,189.09
426,189.39
427,183.43
428,188.19
429,187.41
430,186.73
431,193.49
432,191.26
433,195.58
434,202.10
435,196.35
436,197.41
437,203.86
438,201.75
439,199.38
440,201.06
441,197.41
442,194.31
443,195.37
444,198.71
445,192.76
446,198.60
447,194.14
448,190.60
449,190.52
450,189.72
451,197.06
452,191.35
453,199.91
454,197.57
455,190.53
456,206.92
457,203.99
458,195.32
459,197.98
460,190.09
461,195.39
462,207.29
463,193.83
464,195.77
465,200.66
466,195.67
467,204.37
468,196.77
469,207.24
470,200.00
471,202.73
472,195.56
473,193.35
474,198.53
475,200.72
476,194.95
477,189.59
478,190.94
479,184.26
480,194.08
481,211.42
482,204.40
483,202.11
484,200.38
485,193.82
486,195.86
487,199.28
488,191.41
489,197.27
490,194.93
491,195.34
492,195.36
493,196.09
494,199.48
495,197.44
496,188.40
497,195.40
498,193.99
499,194.20
500,200.90
501,150.41
502,152.89
503,158.73
504,153.10
505,157.11
506,150.27
507,153.88
508,151.90
509,150.39
510,163.55
511,187.78
512,164.66
513,169.82
514,159.37
515,153.61
516,157.75
517,151.65
518,149.10
519,154.89
520,151.31
521,145.48
522,186.66
523,150.08
524,151.49
525,149.46
526,151.62
527,151.66
528,149.16
529,189.40
530,172.98
531,180.98
532,174.73
533,169.45
534,180.23
535,159.30
536,162.71
537,196.62
538,156.52
539,149.56
540,141.23
541,151.93
542,155.79
543,153.26
544,154.12
545,153.61
546,160.38
547,160.71
548,200.34
549,159.47
550,144.66
551,148.93
552,158.61
553,147.80
554,154.47
555,156.01
556,149.01
557,160.63
558,154.09
559,196.97
560,153.54
561,151.07
562,158.47
563,154.54
564,155.56
565,155.04
566,147.00
567,158.59
568,157.20
569,143.42
570,187.88
571,149.83
572,142.90
573,149.26
574,143.61
575,152.49
576,146.93
577,152.59
578,151.89
579,156.41
580,151.79
581,201.10
582,150.45
583,161.27
584,153.70
585,151.57
586,149.44
587,158.70
588,145.19
589,153.98
590,153.89
591,156.66
592,188.51
593,161.10
594,149.92
595,152.67
596,152.94
597,139.60
598,152.07
599,155.49
600,148.99
601,157.74
602,155.38
603,189.53
604,155.24
605,157.66
606,148.70
607,153.84
608,160.51
609,152.52
610,150.34
611,152.84
612,153.27
613,157.41
614,190.84
615,152.41
616,144.59
617,150.13
618,161.63
619,150.58
620,149.42
621,149.85
622,155.65
623,156.95
624,154.69
625,182.23
626,158.43
627,145.86
628,152.48
629,159.08
630,156.93
631,155.99
632,150.50
633,157.66
634,152.25
635,158.04
636,151.17
637,144.85
638,151.89
639,153.84
640,154.56
641,147.75
642,151.69
643,150.33
644,153.73
645,152.07
646,152.40
647,148.76
648,153.93
649,154.16
650,152.94
651,155.29
652,155.96
653,141.02
654,151.29
655,167.47
656,151.60
657,159.75
658,190.86
659,164.96
660,159.48
661,153.20
662,157.95
663,156.18
664,151.30
665,150.67
666,151.60
667,135.04
668,135.70
669,154.22
670,154.68
671,156.46
672,152.96
673,153.40
674,146.10
675,148.98
676,147.91
677,156.35
678,156.83
679,157.12
680,160.10
681,154.43
682,154.56
683,150.72
684,150.22
685,153.02
686,148.15
687,156.67
688,159.69
689,153.73
690,161.61
691,145.11
692,153.58
693,154.02
694,163.33
695,152.94
696,149.41
697,148.30
698,153.10
699,150.42
700,146.41
701,141.55
702,151.15
703,145.97
704,156.33
705,153.60
706,152.51
707,153.57
708,154.48
709,155.38
710,153.58
711,141.48
712,155.34
713,156.04
714,140.72
715,150.79
716,151.86
717,147.52
718,156.42
719,152.58
720,143.05
721,151.97
722,151.73
723,150.65
724,153.28
725,152.89
726,150.47
727,154.02
728,152.02
729,146.78
730,141.17
731,149.06
732,145.06
733,142.04
734,143.90
735,142.21
736,145.00
737,146.02
738,148.87
739,153.23
740,151.20
741,151.52
742,152.55
743,151.09
744,158.30
745,155.32
746,156.84
747,155.92
748,149.31
749,147.27
750,153.17
751,147.49
752,143.92
753,140.42
754,152.79
755,153.43
756,147.22
757,144.97
758,157.71
759,161.94
760,158.24
761,160.35
762,157.66
763,147.03
764,134.41
765,144.51
766,147.35
767,144.42
768,139.03
769,142.88
770,113.78
771,118.87
772,156.65
773,120.03
774,120.76
775,138.70
776,165.85
777,114.58
778,127.60
779,160.91
780,155.91
781,155.32
782,159.54
783,151.59
784,152.78
785,159.88
786,156.84
787,151.62
788,160.15
789,156.92
790,156.56
791,156.31
792,157.00
793,155.64
794,157.84
795,154.43
796,153.40
797,145.26
798,155.49
799,152.01
800,156.37
801,155.55
802,161.70
803,160.53
804,155.29
805,156.89
806,151.69
807,149.38
808,155.03
809,150.33
810,151.44
811,161.02
812,161.55
813,148.85
814,137.57
815,131.95
816,113.44
817,145.71
818,113.89
819,128.47
820,152.51
821,120.74
822,123.09
823,116.58
824,148.03
825,138.14
826,142.89
827,132.36
828,120.75
829,121.24
830,120.82
831,146.10
832,128.95
833,142.79
834,148.28
835,149.56
836,139.40
837,146.12
838,132.89
839,133.03
840,142.61
841,143.84
842,151.02
843,142.72
844,149.13
845,118.95
846,150.19
847,145.00
848,115.98
849,157.74
850,148.87
851,145.16
852,136.65
853,142.69
854,148.73
855,144.76
856,133.65
857,129.15
858,127.86
859,143.03
860,142.99
861,142.60
862,131.50
863,119.67
864,142.44
865,125.19
866,122.88
867,110.09
868,127.74
869,145.36
870,144.90
871,121.32
872,111.63
873,145.71
874,109.08
875,150.83
876,130.41
877,129.46
878,159.71
879,131.20
880,134.83
881,122.08
882,118.87
883,125.45
884,131.56
885,134.13
886,148.69
887,133.35
888,127.09
889,122.42
890,119.48
891,122.29
892,135.00
893,139.20
894,144.02
895,131.04
896,138.54
897,146.25
898,145.53
899,135.47
900,120.84
901,134.07
902,115.87
903,125.73
904,150.46
905,142.13
906,146.97
907,142.21
908,146.65
909,158.41
910,154.22
911,151.51
912,115.98
913,146.03
914,126.20
915,152.10
916,148.18
917,152.56
918,139.46
919,140.09
920,143.28
921,125.57
922,141.24
923,139.89
924,135.93
925,145.19
926,123.38
927,120.82
928,133.03
929,117.73
930,128.88
931,118.06
932,110.07
933,132.49
934,137.04
935,142.09
936,127.03
937,142.12
938,147.02
939,136.07
940,135.09
941,135.21
942,146.49
943,129.38
944,128.58
945,119.12
946,131.86
947,141.01
948,146.63
949,128.79
950,147.81
951,138.30
952,136.15
953,127.29
954,128.30
955,129.36
956,144.54
957,147.25
958,134.34
959,127.69
960,133.75
961,140.15
962,136.37
963,122.10
964,127.43
965,129.24
966,116.13
967,147.52
968,145.47
969,145.13
970,144.10
971,112.16
972,110.23
973,120.91
974,129.87
975,131.21
976,140.50
977,133.40
978,146.27
979,130.55
980,140.61
981,136.92
982,131.01
983,141.92
984,135.34
985,130.71
986,141.69
987,129.40
988,148.35
989,154.36
990,136.27
991,154.60
992,121.66
993,125.55
994,132.59
995,114.78
