Conformation_ID,PSA
1,260.08
2,268.21
3,266.79
4,263.58
5,261.68
6,264.19
7,263.78
8,267.95
9,263.38
10,259.84
11,265.09
12,264.58
13,264.74
14,264.63
15,263.67
16,264.84
17,267.19
18,265.60
19,264.34
20,263.02
21,266.66
22,263.35
23,265.36
24,264.59
25,269.74
26,264.57
27,268.61
28,264.14
29,265.06
30,261.69
31,260.45
32,262.78
33,262.79
34,262.01
35,266.56
36,262.12
37,264.45
38,260.83
39,261.97
40,262.32
41,263.25
42,262.05
43,262.77
44,260.80
45,261.99
46,262.17
47,261.26
48,261.83
49,265.96
50,262.58
51,260.47
52,261.55
53,261.56
54,261.67
55,261.37
56,263.71
57,267.50
58,259.74
59,269.06
60,262.42
61,264.49
62,263.28
63,263.16
64,262.90
65,263.48
66,262.64
67,263.19
68,264.32
69,267.20
70,265.90
71,261.39
72,261.16
73,268.00
74,261.81
75,263.24
76,263.69
77,262.19
78,262.25
79,262.36
80,261.90
81,262.42
82,263.43
83,265.06
84,262.67
85,261.49
86,262.37
87,263.10
88,261.05
89,262.33
90,260.59
91,261.11
92,266.67
93,261.46
94,266.32
95,267.55
96,261.62
97,267.40
98,265.46
99,261.82
100,261.69
101,260.86
102,267.68
103,266.64
104,269.41
105,259.05
106,261.73
107,262.82
108,260.20
109,260.36
110,261.67
111,261.71
112,261.78
113,262.95
114,270.16
115,262.34
116,261.89
117,260.96
118,261.46
119,260.36
120,263.33
121,263.91
122,260.93
123,261.36
124,261.53
125,261.19
126,266.45
127,267.97
128,267.14
129,267.79
130,268.71
131,265.99
132,268.14
133,272.28
134,266.29
135,268.78
136,265.91
137,268.32
138,267.18
139,266.50
140,266.10
141,266.26
142,268.76
143,265.31
144,263.83
145,264.20
146,270.05
147,263.88
148,269.40
149,272.15
150,263.96
151,262.97
152,266.80
153,267.75
154,270.29
155,264.34
156,263.24
157,263.93
158,264.00
159,264.99
160,262.80
161,262.37
162,264.25
163,266.25
164,267.19
165,267.26
166,266.69
167,266.94
168,269.08
169,268.04
170,268.66
171,269.44
172,267.67
173,265.58
174,266.96
175,269.72
176,266.69
177,270.21
178,267.75
179,269.12
180,261.36
181,260.56
182,260.31
183,255.68
184,264.15
185,257.33
186,256.71
187,257.22
188,261.06
189,256.46
190,258.57
191,257.33
192,260.45
193,263.65
194,262.11
195,264.24
196,261.28
197,265.01
198,257.75
199,249.00
200,247.40
201,259.57
202,264.06
203,264.06
204,264.05
205,265.09
206,266.81
207,243.46
208,259.71
209,259.64
210,259.05
211,263.97
212,263.92
213,264.38
214,260.41
