Conformation_ID,PSA
1,162.10
2,158.58
3,156.64
4,161.62
5,151.98
6,155.56
7,147.06
8,150.21
9,156.36
10,160.00
11,139.71
12,161.86
13,153.89
14,164.41
15,165.07
16,150.89
17,146.20
18,161.83
19,144.64
20,157.42
21,163.43
22,149.89
23,157.24
24,158.93
25,175.48
26,161.83
27,162.46
28,149.00
29,153.96
30,141.67
31,130.36
32,146.13
33,145.29
34,138.21
35,134.61
36,139.99
37,130.38
38,154.52
39,130.62
40,141.56
41,158.90
42,160.78
43,156.33
44,174.00
45,168.73
46,157.44
47,168.92
48,127.60
49,155.79
50,155.74
51,159.21
52,152.09
53,157.67
54,154.75
55,163.25
56,145.15
57,155.50
58,164.74
59,132.05
60,162.06
61,154.53
62,157.34
63,155.69
64,154.89
65,157.59
66,160.42
67,145.24
68,154.14
69,151.98
70,131.51
71,152.69
72,153.40
73,159.06
74,154.05
75,155.09
76,158.34
77,161.03
78,154.26
79,153.87
80,158.46
81,130.22
82,153.92
83,157.26
84,153.90
85,156.54
86,156.80
87,157.68
88,140.81
89,152.63
90,153.87
91,149.36
92,130.23
93,152.15
94,154.84
95,154.83
96,149.07
97,164.25
98,157.81
99,149.04
100,141.97
101,149.18
102,157.85
103,133.41
104,150.73
105,152.16
106,155.31
107,165.81
108,157.94
109,158.98
110,154.00
111,153.19
112,149.90
113,150.37
114,136.48
115,151.25
116,145.92
117,157.36
118,158.77
119,164.45
120,175.53
121,146.51
122,157.28
123,156.78
124,163.32
125,144.14
126,147.86
127,150.48
128,148.11
129,133.71
130,155.55
131,145.64
132,145.96
133,130.22
134,138.57
135,144.19
136,153.56
137,140.55
138,144.14
139,142.25
140,138.81
141,133.13
142,145.12
143,155.39
144,142.27
145,150.40
146,147.69
147,145.50
148,168.80
149,145.94
150,149.65
151,131.12
152,130.57
153,137.64
154,155.79
155,154.81
156,154.99
157,149.61
158,150.84
159,157.90
160,148.33
161,142.70
162,168.88
163,150.16
164,148.46
165,149.17
166,159.32
167,147.10
168,158.41
169,140.49
170,153.17
171,161.52
172,152.57
173,154.89
174,151.92
175,146.65
176,147.57
177,155.80
178,143.71
179,161.03
180,155.19
181,149.76
182,154.90
183,156.40
184,162.90
185,153.24
186,151.83
187,157.36
188,155.40
189,158.95
190,151.63
191,129.18
192,129.87
193,123.75
194,133.30
195,155.52
196,134.83
197,129.69
198,136.88
199,149.84
200,140.54
201,137.54
202,142.23
203,134.63
204,135.98
205,147.52
206,156.02
207,141.18
208,127.11
209,149.99
210,138.65
211,139.80
212,140.08
213,140.30
214,136.66
215,138.51
216,133.33
217,158.85
218,136.55
219,150.98
220,127.62
221,142.62
222,139.83
223,141.85
224,138.97
225,132.35
226,143.51
227,137.55
228,158.94
229,150.61
230,140.08
231,136.20
232,136.09
233,131.21
234,134.63
235,158.57
236,146.23
237,147.34
238,147.56
239,153.82
240,154.99
241,143.80
242,147.74
243,128.77
244,155.61
245,138.15
246,129.84
247,135.16
248,136.51
249,134.15
250,152.15
251,143.62
252,141.62
253,135.64
254,138.53
255,147.99
256,132.73
257,132.18
258,135.16
259,124.65
260,144.02
261,144.88
262,150.70
263,143.67
264,128.64
265,142.47
266,129.52
267,114.65
268,128.00
269,133.76
270,119.52
271,123.61
272,137.79
273,119.62
274,119.00
275,131.93
276,122.50
277,124.76
278,120.97
279,137.90
280,144.60
281,141.83
282,140.97
283,149.96
284,137.68
285,147.73
286,152.90
287,136.71
288,150.26
289,140.47
290,143.81
291,145.75
292,146.67
293,147.99
294,149.38
295,150.00
296,146.89
297,147.02
298,141.47
299,170.72
300,165.34
301,166.43
302,166.90
303,165.29
304,165.63
305,159.97
306,165.81
307,160.64
308,163.40
309,139.58
310,143.92
311,165.97
312,149.50
313,156.56
314,160.31
315,161.34
316,154.82
317,159.17
318,147.90
319,161.76
320,138.94
321,160.54
322,166.49
323,167.21
324,168.86
325,161.41
326,162.64
327,158.70
328,160.81
329,159.89
330,152.71
331,141.75
332,168.06
333,158.35
334,161.26
335,158.75
336,166.32
337,164.14
338,161.84
339,161.23
340,156.62
341,153.16
342,139.45
343,156.70
344,159.46
345,141.17
346,156.65
347,156.53
348,166.05
349,161.42
350,171.34
351,163.16
352,144.45
353,132.00
354,159.81
355,147.14
356,133.95
357,152.15
358,158.13
359,125.37
360,137.27
361,136.91
362,144.10
363,135.64
364,144.64
365,136.76
366,152.89
367,139.00
368,158.64
369,148.98
370,137.10
371,144.76
372,147.66
373,143.22
374,136.50
375,142.72
376,109.50
377,125.92
378,128.98
379,127.05
380,120.15
381,115.54
382,121.39
383,123.50
384,130.82
385,121.30
386,126.13
387,124.40
388,118.71
389,126.27
390,129.72
391,119.49
392,124.70
393,126.39
394,132.24
395,132.07
396,100.99
397,115.41
398,121.49
399,123.02
400,112.85
401,118.87
402,116.74
403,123.32
404,116.94
405,125.90
406,133.89
407,134.07
408,135.59
409,126.55
410,126.34
411,128.22
412,111.25
413,113.54
414,125.51
415,128.33
416,133.39
417,130.27
418,126.76
419,126.43
420,125.23
421,143.08
422,120.47
423,103.75
424,112.07
425,130.60
426,128.08
427,117.92
428,117.56
429,118.91
430,114.34
431,129.72
432,131.00
433,134.53
434,97.25
435,127.17
436,119.12
437,113.77
438,123.46
439,119.87
440,116.72
441,116.25
442,139.94
443,120.42
444,141.26
445,106.34
446,132.10
447,118.37
448,118.36
449,119.59
450,132.53
451,117.18
452,131.71
453,126.93
454,126.54
455,134.31
456,103.74
457,132.10
458,129.49
459,128.49
460,135.41
461,137.23
462,133.65
463,137.47
464,145.93
465,135.74
466,135.62
467,109.32
468,138.14
469,137.77
470,155.42
471,139.14
472,140.20
473,145.38
474,133.78
475,143.35
476,156.39
477,143.06
478,103.50
479,132.65
480,133.58
481,120.64
482,123.37
483,112.39
484,106.19
485,117.68
486,128.15
487,134.62
488,126.59
489,106.97
490,121.72
491,117.31
492,117.76
493,119.67
494,109.49
495,103.43
496,126.75
497,108.29
498,105.75
499,111.07
500,98.55
501,111.18
502,117.50
503,113.20
504,114.93
505,113.69
506,100.53
507,102.96
508,104.64
509,108.01
510,94.92
511,122.81
512,103.32
513,103.25
514,112.57
515,108.36
516,102.50
517,102.93
518,99.02
519,95.19
520,100.25
521,114.52
522,121.25
523,117.41
524,130.79
525,129.82
526,137.23
527,106.02
528,107.28
529,128.82
530,126.23
531,122.78
532,126.98
533,124.49
534,119.39
535,109.27
536,101.60
537,122.82
538,106.52
539,113.73
540,106.60
541,103.08
542,107.25
543,112.68
544,114.45
545,117.37
546,123.80
547,114.85
548,118.81
549,127.27
550,112.11
551,129.87
552,116.73
553,126.81
554,123.98
555,121.73
556,129.34
557,130.12
558,126.86
559,120.64
560,127.28
561,133.45
562,113.95
563,119.16
564,133.40
565,122.35
566,114.80
567,113.46
568,117.88
569,109.70
570,118.56
571,126.63
572,135.54
573,126.62
574,122.42
575,131.10
576,131.35
577,124.64
578,120.26
579,125.08
580,131.32
581,134.17
582,131.16
583,125.84
584,127.55
585,131.25
586,130.65
587,125.49
588,129.27
589,131.30
590,115.74
591,119.76
592,121.82
593,119.52
594,126.15
595,131.10
596,111.95
597,128.93
598,131.47
599,132.84
600,129.42
601,134.66
602,125.57
603,127.68
604,127.58
605,116.89
606,119.87
607,132.13
608,124.83
609,122.54
610,119.11
611,125.10
612,127.05
613,129.90
614,124.44
615,130.21
616,114.10
617,112.02
618,110.49
619,122.01
620,103.10
621,107.97
622,116.90
623,110.13
624,106.40
625,123.77
626,113.77
627,118.65
628,118.06
629,116.44
630,114.55
631,116.07
632,113.32
633,121.33
634,129.00
635,120.63
636,115.45
637,123.60
638,114.59
639,129.93
640,118.43
641,120.28
642,129.74
643,126.81
644,104.73
645,104.01
646,111.95
647,110.44
648,124.04
649,101.12
650,115.84
651,111.10
652,111.37
653,111.11
654,114.43
655,117.50
656,116.74
657,117.99
658,124.25
659,111.91
660,118.28
661,121.81
662,109.38
663,114.62
664,106.31
665,105.56
666,103.58
667,132.88
668,112.72
669,123.67
670,118.79
671,115.45
672,112.39
673,117.25
674,118.96
675,118.42
676,109.82
677,112.76
678,120.30
679,115.10
680,130.07
681,116.06
682,106.73
683,130.63
684,120.37
685,116.06
686,115.62
687,113.53
688,118.22
689,118.20
690,113.08
691,122.36
692,124.58
693,114.00
694,110.76
695,113.92
696,119.41
697,120.53
698,114.76
699,106.68
700,114.06
701,109.34
702,112.48
703,116.79
704,108.14
705,109.25
706,115.74
707,111.99
708,118.70
709,105.29
710,118.66
711,120.02
712,118.48
713,122.55
714,121.20
715,126.32
716,119.04
717,117.69
718,119.45
719,121.42
720,117.09
721,112.63
722,116.16
723,109.88
724,109.84
725,115.33
726,111.27
727,122.11
728,106.15
729,118.36
730,111.17
731,111.48
732,107.77
733,117.09
734,113.38
735,114.31
736,139.67
737,123.96
738,120.05
739,119.51
740,121.03
741,118.49
742,133.64
743,131.09
744,123.16
745,110.31
746,116.55
747,112.30
748,116.05
749,121.47
750,120.08
751,107.76
752,116.88
753,110.82
754,114.93
755,118.67
756,121.70
757,117.67
758,128.97
759,126.96
760,118.31
761,118.11
762,118.44
763,111.96
764,119.58
765,116.70
766,106.65
767,112.27
768,116.37
769,116.29
770,117.01
771,109.33
772,116.37
773,114.55
774,111.46
775,122.10
776,116.93
777,117.37
778,109.26
779,118.10
780,111.22
781,113.01
782,112.59
783,116.41
784,115.24
785,109.43
786,117.95
787,106.08
788,123.02
789,121.23
790,116.41
791,114.11
792,115.78
793,119.23
794,119.08
795,121.95
796,118.46
797,107.60
798,105.17
799,117.16
800,122.00
801,120.06
802,130.81
803,114.15
804,126.96
805,112.31
806,114.10
807,114.46
808,109.57
809,105.34
810,114.62
811,115.28
812,114.44
813,116.57
814,121.36
815,122.24
816,112.91
817,115.70
818,117.88
819,117.77
820,106.58
821,125.13
822,116.78
823,114.96
824,113.75
825,113.66
826,112.52
827,116.63
828,115.65
829,117.65
830,114.40
831,110.22
832,119.69
833,112.39
834,114.03
835,116.17
836,114.41
837,114.26
838,113.58
839,117.62
840,117.33
841,114.53
842,113.35
843,112.77
844,116.62
845,117.70
846,114.89
847,112.54
848,115.50
849,114.76
850,115.80
851,115.95
852,120.92
853,116.62
854,119.30
855,115.91
856,116.58
857,116.50
858,119.41
859,114.41
860,111.55
861,113.62
862,110.15
