Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA)
37,-0.006864475036207041,0.0375781424255109,0.02064430650612963,7.175981601805769e-05,-0.14680512961324704,-0.0008390058257403022,0.023172509161219934,0.03150302268642795,-2.5605244590876097e-05,-0.020640429122984673,-0.0007191233464970859,-0.0750907478898227,-0.0019588140803003863,0.05859526770854875,-0.055842663944748794,0.009404174257803799,0.06615104020400295
38,0.01993140559558748,0.02697613932932701,-0.003494264789686774,0.0004628889324187702,-0.11328615290779295,-0.1916377296520474,-0.0012866370176366272,0.0394342715709308,0.1108976267604933,0.004379913972410621,-0.027374276597002044,-0.04677016913929646,-0.010874909433028445,0.005748572368753591,0.13294905139924879,-0.03887811170323161,0.11213595620661938
39,0.0004931091077645444,-0.006616352789133062,0.02300820110595554,-0.0043383604220043285,-0.004502215829554101,-0.01718888672295833,-7.657661836262264e-05,0.06993277297679856,-0.002562541766155557,-0.015933180685132053,-0.011916923961603066,0.05875809312058158,0.008065351946453036,0.05207122889314989,-0.007997726822784568,-0.05283008567750049,-0.00023183031104374586
40,-0.021828562707425114,0.025966862358336874,0.0037379725137599794,-0.0014092633566500368,-0.0002743055360126645,-0.007977438873166386,-0.0012348492014958913,-0.012842289897853142,0.001623200062323049,-0.0020000150540654626,0.0047810445191832866,-0.018640626651423298,0.003249715785566465,0.009668538000599025,-0.047556768753916276,-0.010430486569956599,0.041946704328828154
41,0.030440131698106908,0.008120890571242368,0.012068905921891426,0.08040400083733017,0.0,0.024681169526989087,0.0339299334341473,0.004249777428446677,0.010215691105099367,6.661338147750939e-17,0.02469123098771355,0.026317718267948355,0.0015722916779515872,-0.18675483559133266,0.0857882657652785,-0.09035588381055579,0.008119762954961196
42,0.03147217546526804,-0.05350842389798429,-0.004715743792069937,0.0,0.017593691082890484,-0.02249029640340624,-0.004739007115088201,-0.033794945519657005,-0.012185262074248793,0.005423256858113135,0.10128017614235421,0.000532568046072579,-0.04772435425414767,-0.00010529907219656299,0.006541819202936972,-0.008802097825416234,0.27947566277082964
43,-0.11849319877636262,-0.02728758486999463,-0.038424279974664174,0.0027091319075204013,-0.13541089990641014,0.01474519926561002,-0.005254317199623637,-0.02478588411566838,0.010488403458562657,-0.106394958881693,-0.07101928031248472,-0.0792340813247395,0.0033859684309929692,-0.11254652774362436,0.019430868945438017,-0.05069304496595948,-0.06108403786752299
44,0.0010917989720642175,-0.012337897967635115,-0.04160305225735526,-0.0034357776614340253,0.0048346924492020495,0.022407567668717144,0.0009678130962084364,1.2038011871573495e-05,0.007254369979337394,-0.0011381244166340566,-0.0052454217034473725,-0.054257037369181235,0.0016415796603980737,-0.010078448496202519,-0.010365904169165741,0.09344706960857614,0.026168922284636097
45,0.0011203481730080345,0.0029176287982351835,0.0017529380242724325,0.0022726458282688045,-0.11194151098606168,0.004848157012594112,0.017318476293055184,-0.0023715480025364943,-0.0010538769554357286,-0.04432805476385526,0.027289107770226508,-0.03918532885209447,-0.00020802724891486602,-0.015990750534518972,-0.02771269348956007,0.13684288364902547,0.0673837444309791
46,-0.002085842956358541,0.0008933700704234271,0.022483124149747447,-0.030883719479075554,0.03149872225406865,0.013508184176804638,0.0051990526080646585,0.011265033563595095,-0.0019022566847605392,-0.00028411949328526197,-0.07626537296313687,-0.006888055059881215,-0.00026006363797570486,0.005262503533021401,-0.006568771048974598,0.19377166744428442,0.01644338197211641
47,0.012450311786663292,-0.0013058778992346642,0.028049871956218376,-0.030197313319484477,-0.01759614106300065,0.012625747618803484,0.03089448555205998,-0.0025687577380034245,-0.09026739881617699,0.0009641057837568301,-0.020074420502986023,-0.08716374710801059,0.0024316121040439008,3.774758283725532e-16,-0.01821504711713682,0.09119147776424903,0.004942988936564485
48,-0.02168708896854219,-0.2445462537546547,-0.006359998892774321,0.011490015162515688,-0.007125886450680863,6.574374472250178e-05,-0.0019696660222374707,0.0,0.004979384343795168,-0.011062545343429564,-0.0012878673504380434,-0.0509430375658543,0.050721938118087985,-0.09709300717586093,-0.039617705749165386,-0.045541062454534445,-0.6873365125476022
