Split,R2,RMSE,Pearson_r,Pearson_r2,ExplainedVariance
1,-0.15824021789283083,0.4362076176155129,0.3705777763961393,0.13732788835870702,-0.05591751410947032
2,-0.48178605751200276,0.7937910517905474,-0.30920811729978603,0.09560965980407823,-0.18143124219625584
3,-0.5152018050800276,0.8455855402670496,0.09038428101898047,0.008169318255318032,-0.06844413383468395
4,-0.18104021840896922,0.7231363560852713,0.09935200523053614,0.00987082094332848,-0.15362086423365007
5,-4.273007398446478,0.7893843198787787,0.09416242913155864,0.008866563059955803,-0.8194341195922763
6,0.06826528342329463,0.4611806294477206,0.37600562199577003,0.1413802277724259,0.11902453997175044
7,0.15283665491330878,0.5741084962203684,0.4646745172080422,0.21592240694252712,0.18113461329368297
8,0.48376301756155926,0.43428102337927244,0.7519278718268014,0.5653955244299828,0.49891299716750037
9,-0.026760775994970176,0.7540502321443499,0.3590582152437961,0.12892280193406022,0.12843190866928
10,-0.1811536606174302,0.4539570187569189,0.586022142893385,0.3434219519613549,0.3434215570987422
11,0.3494271331116615,0.4611357402710325,0.6430298841659159,0.4134874319304312,0.39886673695453034
12,-0.2524681348867768,0.6370856547659846,0.25850901179569874,0.06682690917958871,-0.21390969690022432
13,0.32507467336008167,0.45600277272882234,0.6020364105547891,0.36244783963369454,0.3299427442018442
14,0.23644213155242244,0.434739702551742,0.5695504603766466,0.3243877269152501,0.2476656053979276
15,-1.1042531450260098,0.8415543223929276,-0.29868860421752574,0.08921488228941374,-0.5053950820908348
16,-0.6042377143582671,0.6000497384175675,0.47030854237709385,0.2211901250328667,0.14437363456006802
17,0.14902140124137753,0.4084704909368203,0.6133645584482671,0.3762160815604377,0.36426527916872775
18,-0.06756626225258566,0.6679002269232175,0.125432715600265,0.015733366142856964,-0.00479998974437601
19,0.14141984574482092,0.6821982821393473,0.590226696890298,0.34836755372203176,0.2082863169743412
20,-0.06036698990079592,0.5207288218752297,0.18151120163758638,0.032946316319920545,-0.06035559237654842
21,-0.6647955120141735,0.4635014590794708,0.36228487282268307,0.13125032907614764,0.016678554708790316
22,0.0964466982597475,0.6122386274342613,0.3883242274445392,0.1507957056203982,0.15031191627603546
23,-0.07392380725590919,0.7541471897661761,0.1788831216635813,0.03199917121610763,0.030844290005431207
24,-0.26291785899077325,0.7138274948098439,0.22809652603417696,0.05202802518885997,-0.2041804738695483
25,-0.4470760879047688,0.7516034390430519,-0.05353428881781369,0.002865920079229092,-0.28983609803504606
26,-0.2362222295325107,0.4707846719767051,0.46411436527751226,0.21540214405694807,0.1172427262743404
27,0.4815704868923084,0.37425243409736064,0.699624162176864,0.48947396830167883,0.4816375109685045
28,-0.17996287859972826,0.7660829068786058,0.31246080928286335,0.09763175733770191,0.09454742179986853
29,-0.32031629304907283,0.7246629736640654,0.2803543042144447,0.0785985358915654,0.0780094965641186
30,0.01369281010646961,0.7329790866811832,0.1670949404686301,0.02792071913021504,0.01921800984840527
31,0.06477227867903268,0.5908247384565822,0.509862539114103,0.2599598087918802,0.23024594201705195
32,-0.445119699779988,0.7955979515315401,-0.33411687909230875,0.11163408889438446,-0.3995907767724165
33,0.20858781509133995,0.6843061631420668,0.6129300790108028,0.3756832817561889,0.21220952859967934
34,0.04834456251357666,0.6099307408856892,0.34330746176774074,0.11786001330540877,0.10623389160026775
35,-0.25458087051034206,0.7274895253845458,0.03942364259224124,0.0015542235952407774,-0.12930242037878426
36,-0.19252468151444435,0.7300437480837131,0.15406891202429868,0.023737229652351085,-0.10244365901522623
37,0.13371085209507005,0.6313719701516527,0.37917558835347875,0.14377412680320678,0.1339827036418757
38,-0.08011052439083444,0.6019867877635043,0.4647142196359968,0.21595930593189347,0.17241301777992912
39,0.07742960551690659,0.48588744570656345,0.5041927956565978,0.2542103751920158,0.1128267805714045
40,-0.16784142805280822,0.7420822472683692,0.2373734102287408,0.05634613588362207,0.052759419524447515
41,-0.1579202879861643,0.6797880103258837,0.16894011785674656,0.02854076342145142,-0.1371917598566843
42,0.0737074521944815,0.7591646114370819,0.326378375160863,0.10652284377264502,0.07910012323624682
43,-0.8438371841888688,0.5415334467899324,-0.009911182211281427,9.82315328252214e-05,-0.3467454916853836
44,-0.33069609865364513,0.8070923053189408,-0.07941425367733426,0.0063066236871279985,-0.1866210833503077
45,0.15621933008149247,0.5354510387307253,0.42303653771070854,0.1789599122382637,0.1737424888861273
46,-0.01752344214589585,0.5154292511896371,0.44068667525276545,0.19420474574533636,0.06359456313985123
