Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA)
11,-0.026926043935500167,-0.021698609878534558,-0.0015365755401083093,-0.015547471176709205,-0.003301534826966268,-0.02945588329958837,-0.003515961311197513,-0.0004055178327566411,-0.011270052062931324,-0.0025918103677038174,0.02418215434765081,0.005259855264790447,-0.0374919867671587,0.05473920001431574,-0.11099480550092203,0.02616426144196713,-0.020643075345897544
12,-0.016087831007092435,-0.011284216095954291,0.012604520403730769,-0.014751996343553975,-0.010252449658979267,-0.1559339878709093,-0.03874275415407051,-0.00115849839915394,-0.0119076081020018,-0.009396069935532792,-0.020789207006509148,0.007905226014388677,0.011326772715118527,0.029804960097187583,0.0025985268591996345,0.010697413209922147,-0.009135468640629873
13,-0.08785319465200711,-0.06680537760414114,-0.044658074947891625,-0.07567998091234529,-0.14678593882841584,-0.28073943648614225,-0.0950245888142331,-0.035274475731417176,-0.06642423289521951,-0.2018071953650014,0.022123509473382486,0.052081382424618905,-0.04870888249048995,-0.08709882363187751,-0.3154576565564779,-0.12353450600782348,-0.027181558558068496
14,-0.010764617810466403,-0.017308953989790887,0.03706885752039202,-0.01534206562482745,0.006043719746461762,0.05674529401483366,0.00730714503903398,0.010119495148794223,-0.023236474516786433,-0.0047308709500129,-0.015842903439232205,0.0034283797581107444,-0.029360509799907075,-0.024126410011588016,0.021846221282292765,-0.03406511667105046,-0.018027278937334624
15,-8.980294841053338e-05,0.0005801923108557427,-0.01435715509566382,-0.00058504493878615,-0.00814207705792742,-0.0038399440623282377,-0.009023447612691549,-0.00417717429233534,0.0011578485242066839,0.01986685572688456,0.004669286737315171,-0.024423475854256128,-0.011684669602460262,0.04533697525277253,-0.026922790696803166,-0.013364000138650023,-0.005215696322106211
16,-0.01770383357121257,-0.016365708828033586,-0.012599716700631114,-0.014096013348855596,-0.04049553133681909,0.02527646893991009,0.017508427513071512,-0.013604035952642323,-0.015578264485039028,-0.01752134750449368,-0.06927912200497284,-0.008764213559398848,0.03583547968824692,0.0644213104432179,-0.0296452809529133,0.04871448103362654,-0.04507464258465823
17,-0.34447543482487736,-0.3613340500096004,-0.18677933955434461,-0.27496629665147976,-0.1319700528746528,-0.1187014921711124,-0.17667840267080814,-0.3627497413939223,-0.2900182177153213,-0.2112004990025765,-1.1194357590115351,-0.5021894549866653,-0.12442936077382472,-0.5658026504428354,0.08753435297607552,-0.16305132062228936,-0.3042046060616634
18,-0.016468276144203254,-0.01375802761969136,0.03426682878339369,-0.012984380230008164,-0.009596841263999312,-0.10119977080765474,-0.010871633955306636,-0.005415044996133278,-0.011589982775262353,-0.011377420005869786,0.00831353100800336,-0.004233170916209383,0.034139814329599935,0.026638999630497893,-0.17535615412925562,0.02849961030054755,-0.0053878491705267265
19,-0.03587072038548293,-0.04575250562613744,-0.05433394039507942,-0.03877239162475079,-0.29102411117731253,0.02280145661220827,0.00042713971755317106,-0.02846836221020772,-0.04003994459292972,-0.2772488634974866,-0.03974915238289449,-0.044721657809646806,-0.044291509153423725,-0.05891678407150569,-0.01808507857676165,-0.10451706567967183,-0.04262486437111235
20,-0.04234955484889669,-0.03778808276925823,-0.04119177572046891,-0.03893988295673243,-0.02792278062619171,-0.013038025699500189,-0.02023217924235594,-0.050046592638462964,-0.042488110748837495,-0.04525728912402838,-0.08134495989348293,-0.003394401372822964,-0.02387266824968264,-0.12003998044482223,-0.05377302618370394,-0.0184645506013164,-0.02926249455398393
21,0.0023233313663821977,0.0004089042986327729,0.006798428842744597,0.001964482964233427,0.04392206008410203,-0.008822205354043022,0.009977238063975458,0.009140149111151286,0.003444976606975214,0.05044090039476475,0.053694555246594944,-0.007677465631223202,-0.004126287188075584,0.016278551698656808,0.006081732652868599,0.020517303508464434,-0.00266941354959217
