Feature,MeanImportance
Ensemble_Average_PSA_Chloroform_ANI,0.06547005098151754
Ensemble_Average_Num_IMHB_Chloroform_ANI,-0.017142462700764846
Ensemble_Average_RadiusOfGyration_Chloroform_ANI,0.45721353255345354
