Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA),Ensemble_Average_PSA_Chloroform_ANI,Ensemble_Average_Num_IMHB_Chloroform_ANI,Ensemble_Average_RadiusOfGyration_Chloroform_ANI
30,-0.014292286778085916,-0.016889682833511943,0.00042420416946786776,0.005573012071928063,0.05597471853601369,-0.011174087647674469,-0.018969175500700975,0.009260286218566626,0.029082404203329203,0.08571057459870202,0.0022998322356721614,0.02145715173627887,-0.006520733325425044,0.016368559938479677,0.003598891274603244,0.023266623332696412,0.0062952754342943005,0.004064057660738385,0.02183120995540826,0.015323332133685951
31,0.014305275090855885,0.017543508698004872,-0.04640449050255713,0.02154444889994287,-0.172322931415877,-0.0010078343100059061,-0.019015354048615762,-0.009909390534531326,0.009261724856782515,-0.19648257282143228,-0.0022259622223476327,0.0027954599103535926,-0.018174296913160415,-0.00889350898058141,-0.013790419904198182,-0.03548334146997356,-0.02613378711945784,-0.04869263122601146,-0.07118299796778835,0.0013092389305141782
32,0.06508722465323138,-0.10526547344864903,-0.36471172532555113,0.04442108295712468,-0.020349280129235224,0.13786616182130357,0.3814585702315477,-0.177422228096144,0.04027646277638164,-0.06803937544937702,0.07006185403254003,-0.3191883738369666,-0.48339804616072624,0.0950199953295324,-0.10774187974584089,0.12147699253480085,0.01979841562312181,-0.679511150601552,-0.8004241130576247,0.8655869942334521
33,-0.04032312644862603,-0.017795588688422504,-0.02562669043853878,-0.03213954979248688,-0.09766802066121372,-0.0030394621338310835,-0.008093295037807379,0.014235633690506089,-0.05530425715964775,-0.10784800471733817,-0.012944322579853718,-0.010249756324347326,-0.009314995556401539,-0.008606528061334839,-0.08315982107435797,-0.0024526471376929313,-0.07491111748144222,0.014775008517915512,-0.00022357481272408108,-0.1233438234093434
34,-0.3018010393207441,-0.17772730718000268,0.045436942967065484,-0.34594722233916764,-0.18238259119491151,-0.1745931709490542,-0.2838407917046765,0.0220000759116457,-0.4295956779032382,-0.20754616153922428,-0.0018985628019175139,0.17173308784148583,0.0042385321600944435,-0.035501689684740254,-0.042704913385048074,-0.045741263143956344,-0.10132845488520074,0.060187217842707995,0.024127084763886853,-0.056802901350619404
35,-0.025562671270236946,-0.02574041229549424,0.039097370873824214,-0.06188492095731011,-0.41354497993342054,-0.13306915745301637,-0.13478354918055588,-0.04936294088787827,-0.0994520489891193,-0.3848548601301625,-0.04892917197736919,-0.03112417315521885,-0.3919934419371248,-0.6310082549334288,0.00019237875852207154,-1.2739212106333127,0.00816140552462068,-0.03932761417352593,-0.04819770307768199,0.2016828031801457
36,-0.7304020944365165,-0.25904280871132085,0.5870192935710283,-0.9976410636347044,0.19852271635401486,-0.6703460546322875,-0.9658590425489099,0.24311584246572632,-0.9061639960028149,0.18704028611702786,0.012379461989845186,0.4319375783657269,-0.022211286795103025,0.07841692124063497,-0.19730359694866734,-0.05750533875749184,-0.39153978449037075,1.0407070333591601,-0.05469089352650749,0.07985769343070692
37,0.002715212487960761,-0.02829112800833402,-0.010374283812570662,0.010418969575639592,-0.016290914941235735,0.07372126640555395,0.05478118379214965,0.0016905050953963218,0.013558082108054249,-0.0028409612259784113,-0.13628960727352216,-0.2200988821698983,0.014047879494127224,0.09053872390951292,-0.10207207470821333,-0.01429951854078304,-0.038380473169710716,-0.22339692828207197,0.002151411765509348,0.020310530801039506
38,0.0016368186168589371,-0.004976243496406818,-0.025286684245427037,0.006533294739985207,-0.19062634943260323,-0.18209733275816786,-0.00587781030157033,0.004701142998299002,0.00020823701677152862,-0.20446739301492395,-0.10643988096334187,0.0005622863022028302,0.012006145618214382,-0.10890527660085025,0.011983476936361325,-0.011268976162530687,0.005769459673434385,0.0008546927106889424,-0.2829311784695113,0.03422271169553026
39,-0.0059749864284841525,-0.017186572267452148,-0.09654724789623573,0.01635562514366127,0.018626853095557026,0.005048080998754423,-0.0072766659302595516,-0.0195885548937341,0.018056210049717247,-0.02796094945793757,-0.026682240880525045,0.0061212435760581215,-0.026098169831134933,-0.008928554214061201,-0.07130597621017228,0.011630090875407362,-0.06713313503790677,-0.00786973419584831,-0.00998751943372569,-0.010522252781842444
