Split,R2,RMSE,Pearson_r,Pearson_r2,ExplainedVariance
1,-0.515575214696679,0.8675043104436324,0.31653399432063917,0.10019376956057843,0.06845434238336234
2,-0.5971825200964063,0.7065749517623601,-0.02599565266153861,0.0006757739572993594,-0.531201697449434
3,-0.615677138946729,0.6792684502682358,0.22100416235807746,0.048842839779595464,-0.5896153449783759
4,-1.473414681635406,0.7315546544142018,0.24722652837443646,0.06112095633207603,-1.3561741199778434
5,-0.5590965027643315,0.6138048447030741,0.00977639238068484,9.557784798111258e-05,-0.12098070518026316
6,-0.1775670295035192,0.6315518068144405,0.4663812833135471,0.2175115014251911,0.21692689193183223
7,-1.666857071815945,0.8501956465044902,-0.377482645631371,0.14249314775285923,-0.8231620701218434
8,-0.4557316535209419,0.8552729551229785,-0.2849838507776955,0.08121579520408381,-0.4049058886450667
9,-2.7450286036477074,1.1566264112444662,-0.05150240583388471,0.002652497806678162,-2.1096786755678596
10,-0.8791156672585609,0.7401227498037947,0.193808040644324,0.037561556618391945,-0.8163653813764151
11,-1.2148971723199953,0.8270352547682286,-0.1981482943676841,0.0392627465608224,-1.2079522093567654
12,0.09586711099634115,0.6429129840765301,0.3936158860417137,0.15493346574440336,0.09836296647074283
13,-3.2659268194165954,0.8291633108245227,-0.3646306805575868,0.1329555332038889,-2.443997757282148
14,-0.09501003818780229,0.6094998596107856,0.1947315946927632,0.0379203939715866,-0.07296054431990617
15,-0.061020911043052184,0.6676952936752253,0.09669969351163551,0.009350830725244244,-0.06050918291931251
16,-0.8060860400676104,0.8082908070541905,0.028864733973010495,0.0008331728673326663,-0.05713054899982439
17,-3.29068093717441,0.7033226052678088,-0.042757169520044214,0.001828175545365798,-2.0159031271102923
18,-0.48623448255793855,0.6305517225927485,0.0021866405272482625,4.78139679540456e-06,-0.4442644168079919
19,-0.8756062504052688,0.7317827923455246,-0.13807237197717592,0.019063979903403635,-0.8315310420048148
20,-0.26403708256044567,0.7782998862151616,0.006126417441821547,3.753299067145526e-05,-0.2378045980673824
21,-0.01804258831572425,0.6618080852064839,0.411759835501238,0.1695461621320066,0.12867777361723487
22,-2.490152412751862,1.1856622755079311,-0.20011584934723076,0.040046353159963556,-2.345735565854726
23,-6.107195861101317,1.9289099423961675,0.07980057149529506,0.006368131210975698,-3.9469316529829968
24,-2.501915830843049,1.0423039872175461,0.06390891616565988,0.004084349565469343,-1.4877450779821362
25,-0.6801832840680364,0.8612271104168715,0.11457857469440794,0.013128249779002019,-0.3355185403258365
26,-0.02303155552635916,0.7174264087204791,0.17429234319533987,0.030377820896522138,0.02119148348283484
27,-1.0775275560456503,0.8143388343852445,-0.504542535596699,0.25456317022634634,-0.9688485830675331
28,-1.1574580119375004,0.7516484033698733,-0.00936143904549,8.763654100242472e-05,-1.0363268475513796
29,-2.5480080463455588,0.9467525419507917,-0.05134680190687434,0.002636494066063794,-2.5174320300539086
30,0.1735436247311456,0.6215946068458924,0.5410303560751423,0.29271384619479524,0.23501482808738905
31,-1.189943017217121,0.9428441940677648,-0.2648940224469628,0.07016884312813204,-0.5389559025795618
32,-2.4076906104244684,0.8131940982024827,-0.44208374930842465,0.19543804140259405,-2.3990668685431693
33,-0.6386287912800341,0.7649327546132679,-0.5441271793188344,0.2960743872734709,-0.5781534901877747
34,-2.66972971824483,1.175385976897546,-0.046074359791815504,0.0021228466302256653,-1.2186347584729584
35,-3.824656425851426,0.9923013854925666,-0.2991676555467073,0.08950128612531331,-3.1640268836560494
36,-3.153370846115396,0.9519084255833785,0.1993253158914568,0.039730581555229044,-2.942459441339006
37,-0.9275558151059196,0.7926930368425356,-0.05770484287963061,0.0033298488917628557,-0.7554902400615744
38,-1.2457079663713917,0.8209775887526566,-0.34811361943070507,0.12118309203314576,-1.0792276406840213
39,-0.4532319053539209,0.8457454622200145,-0.22409460398129927,0.05021839153353535,-0.34694386401952726
40,-0.3774787926771277,0.8775877856422578,-0.05568791322034628,0.003101143678836818,-0.32760664707912723
41,0.1795252951112739,0.5465927575048245,0.6226647550111513,0.38771139713309705,0.2866018097951222
42,-1.2020720141489312,0.9022275875823745,0.12325513370052812,0.015191827983535064,-0.7077661801653186
43,-1.5597142895594112,0.7096023152348471,0.2682618181816837,0.07196440309414273,-0.05904870327260414
44,0.03833716204482385,0.7323600920830432,0.25803412306808393,0.06658160866751509,0.0391493476421273
45,-1.9294903266592134,0.9923183160741272,0.1567807728355503,0.02458021073091243,-1.7936520330965013
46,-0.4237098292085175,0.863031102693816,0.024665674272339566,0.0006083954873091539,-0.3813368471561842
47,-1.0376687833062292,0.6967212646307511,0.22158158551672683,0.04909839904010652,-0.8753273426953827
48,-0.16015660011417387,0.6678405164929044,0.014358895733750002,0.000206177886692704,-0.1532546985033032
49,-5.599340661737541,1.3765144285759754,-0.11954196362046508,0.014290281066236598,-5.0223574678219896
50,-0.049493667643601746,0.6542092136522696,0.39486068541172903,0.15591496088382042,0.15567918183894947
51,-1.3984927863803596,0.8758513629764737,-0.2721919367520119,0.07408845043281126,-1.3193351193271465
52,-1.1752817016814103,0.95482200944216,-0.08755376006286297,0.007665660901145379,-0.28699644270077673
53,-0.2978478877032038,0.7893294546437555,-0.0598177357771805,0.0035781615135085797,-0.2977399216185357
54,-0.794267539644347,0.6996395358106464,-0.3875560127386206,0.15019966300985788,-0.7777701288503518
55,-0.8754662239449624,0.7466483327960832,-0.058738220605281916,0.003450178559874765,-0.7748877426630356
56,-1.6226387441427743,0.6434635792679201,-0.03704038841082311,0.001371990373624639,-1.6225381976463873
57,-2.354413081062671,0.9764307733990298,0.12502863011309895,0.015632158347958114,-2.3312988228391704
58,-0.6998558967190502,0.7693399983642066,-0.008808565891112188,7.759083305806506e-05,-0.5226475544143163
59,-0.2926922460688508,0.6532391820620945,0.28005581115001377,0.07843125735889217,0.034139485152054894
60,-0.028886807515665858,0.7173213047901019,0.2666228098150712,0.07108772271368362,-0.0011742694055036917
61,-1.7264998716559354,0.6733275499120832,0.2317912844357097,0.05372719954035608,-0.9548046242051724
62,-0.22809657451886944,0.8046543682322634,0.07461136396154563,0.0055668556322022306,-0.2258238024569832
63,-4.1950913922659065,1.1285418272133645,0.046818243263354015,0.0021919479022665935,-4.194837805421927
64,-8.525594440783774,1.3273551274739739,-0.2653538732268302,0.07041267803648066,-3.1629256744004346
65,-0.501065303388742,0.8223229565711354,-0.3896915221659446,0.1518594824480109,-0.27054457437677404
66,-0.2738044867263514,0.715512042915284,-0.1061019597405396,0.011257625860783086,-0.26701972365929905
67,-0.1321679902598445,0.8181026409498743,-0.40503545694476056,0.164053721382451,-0.12284499626481282
68,0.27051444705105687,0.6022587945192087,0.6124713802710001,0.37512119165106406,0.3724359126679694
69,-5.563289492708105,1.125037902218811,-0.01904350054844379,0.00036265491313857887,-2.8021472639964657
70,-0.7984344137762909,0.9179521560735514,0.1972673744284295,0.038914417013886204,-0.012456942103687085
71,-1.3700730056481718,0.7569832918939716,0.05940858539085549,0.003529380018142568,-1.3237872923162954
72,0.04219370495412322,0.6127417983178817,0.2204117587585106,0.04858134339901987,0.04748802911282535
73,-0.9266530427451642,0.9248381825916975,-0.21036049720358008,0.04425153878373742,-0.5560581596667737
74,-2.6094865331044983,0.9986648977496284,0.0016211605555204733,2.6281615467754495e-06,-2.3787064865430954
75,-0.9550306079727,0.8734710173497563,-0.29309284799933283,0.08590341754836002,-0.918012479244052
76,-3.0070538386891412,0.8509377307547564,-0.37866246239069024,0.14338526042378089,-2.2002683968189003
77,-0.1340968523603614,0.7864657155550926,-0.19185916484590357,0.0368099391353676,-0.13209261054896326
78,-0.36724144649337953,0.7851780629348082,-0.23435666652327086,0.05492304714389958,-0.350284642727295
79,-0.7262184624598791,0.8371630561111553,-0.23609401687268428,0.05574038480307933,-0.2672193845075166
80,-3.3884038093079747,0.9757954820134688,-0.17000242778960012,0.028900825454358202,-3.2142494385227938
81,-1.007588420381333,0.9173612881411966,0.18205624690942046,0.03314447703874387,-0.47170246538368854
82,-0.4133430484651428,0.7935763335460445,0.3135827572903862,0.09833414566984126,0.08837977636015992
83,-0.05642707015757287,0.6883511944587027,0.12810176784371521,0.01641006292468511,-0.049813676586997646
84,-1.7482866592424018,0.9936465886408785,-0.4113892101372485,0.1692410822173492,-1.7115714024872153
85,-0.18531535901982177,0.8469423060914262,0.14797565708128024,0.021896795088636643,-0.16323436721867401
86,-1.2539471054537166,0.8023545382913381,-0.1918320266494632,0.03679952644844036,-1.2250247043244191
87,-1.5281236061835517,0.8999995366817832,-0.3096702392163618,0.09589565705631872,-1.528058401227578
88,-1.2421615394493708,0.7742276658020594,-0.17860787643474574,0.0319007735245294,-0.9592364460380729
89,0.17550464033958701,0.6353802206183112,0.5744119541818715,0.32994909310703646,0.3270531462838654
90,-0.5838031904823515,0.7731910904809319,0.14495032337111585,0.021010596245391054,-0.22677393044113403
91,-0.24706914325492857,0.8341694774029337,0.161760067279131,0.02616631936614899,-0.015228449626572216
92,-1.0228528432961013,0.8277594104446441,0.054610048888401624,0.0029822574395936153,-1.0195172122193505
93,-0.30106250629337694,0.5533596748054899,-0.20055454121780766,0.040222124003085315,-0.2966666428031277
94,-0.831483256937926,0.7830117939338812,-0.011057155597505891,0.00012226068990745586,-0.07018966828865403
95,-0.2006650237379728,0.8354895192410609,-0.03490261430439133,0.0012181924852811023,-0.07056331220277867
96,-0.8636919053437928,0.749680141255092,0.29978837832839683,0.08987307178076999,-0.7734681299597372
97,-3.134451601460854,1.1909332098112138,-0.07664556777914938,0.005874543060188182,-2.8995666831299647
98,-1.9013178831318132,0.6744359989122708,0.19891198747023833,0.03956597875936025,-0.5438303176683237
99,-1.6305087469537125,0.8478787715190985,0.18357607565486142,0.033700175552839405,-1.4084946490670864
100,0.050927299964087624,0.5860773324844527,0.25243711946814573,0.06372449928537488,0.059291275117858144
