Metric,Mean,StdDev
R2,-1.0892317626736623,2.0634020941966678
RMSE,0.7785023836018601,0.2085889130459047
Pearson_r,-0.025485983982689035,0.24965014014323084
Pearson_r2,0.062351475928365326,0.08438935760657947
ExplainedVariance,-0.7848742591410095,1.6428119626330462
