Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA),Ensemble_Average_PSA_Chloroform_ANI,Ensemble_Average_Num_IMHB_Chloroform_ANI,Ensemble_Average_RadiusOfGyration_Chloroform_ANI
14,-0.06463137858223625,-0.08231387932115433,-0.08225653101058002,-0.06110395154277719,-0.3560660002134228,-0.005601806361449957,-0.01827201676469854,0.06594363687111966,-0.11181750336181487,-0.4554936272445008,-0.11900241516821641,0.00646748243681341,-0.021026889799643733,0.0027553815871873997,-0.21472582066371665,-0.02607339677759688,-0.2707409795972838,-0.0034777739115654295,0.09538748003086021,-0.23115128712500574
15,-0.039730834505236845,-0.047360094718223465,0.17719477609676013,-0.024988066627858442,0.04638407121923536,0.004764004003277478,-0.00015629199918965053,0.0016131646962943113,-0.02444840385490197,0.03106725459855155,-0.06639652343330618,-0.18534005226027966,0.0009799535659555936,0.12190677884978293,-0.03627572143921465,0.014009465733374516,-0.03862549124494421,-0.17597280459996079,-0.04402650491254974,0.24448244293100613
16,-0.10338629139363993,-0.10232981027090027,-0.010973404871147818,-0.14095088796236915,-0.19536134182842568,-0.0005950789733788931,0.01200564321916977,0.08549578499746469,-0.18692830831530313,-0.20798195590696783,0.02642846296972092,-0.017574047101617363,0.05028776568260167,0.032258113409755554,-0.12432584649456198,0.01839813418779219,-0.19051295794005196,0.014205868830632063,0.024893236971908594,-0.04201705466771025
17,0.038912580747556505,0.04245541508368113,-0.005879096735545375,0.040085781470778584,-0.03348786129545459,-0.012108281814118183,-0.016878914504940758,-0.021927699029865865,0.04969173721513931,-0.0005129147090472741,-0.007555732300916862,-0.07874271260826961,-0.012131830744884598,0.030489368827710483,0.18796779638941283,0.01582219099300459,0.08272486436528433,0.00011060032918022155,0.02758296722465241,0.06472203151868322
18,-0.0012406232211723323,-0.004290827536272102,0.0876680093196792,-0.002765740949635398,0.02938696357523988,-0.002678279988676224,0.0021581086938415317,0.01984495205252047,-0.002750869258962396,0.03183057354193808,-0.001155297182171111,-0.016548846457948563,0.0019711990021215485,0.03591619690260127,0.045744129984775075,0.018792644962325113,0.0057590340360103905,0.0004918298710776426,0.015701247350000103,0.13449520664640544
19,0.00820206600720227,0.00737765954257269,0.06960692872354232,0.007389336766485266,0.05896603343119132,0.02666471993760424,-0.004132308080418779,0.029522086717823824,0.011811296048114761,0.030054630661311255,0.019797114835902917,-0.0015683140081707903,-0.009108300356754662,0.05533835838190443,0.03210550194525711,0.0014493832076682533,0.019384744023491385,0.0013695057826194179,0.02584182016055355,0.22316019399106124
20,0.09691573789721561,0.09150682579788776,-0.2664471326500804,0.11207569282727776,0.019289664172591037,-0.009421329021370495,-0.023032605540808482,-0.1642671317704706,0.132262841300774,0.04896568783765347,0.08409663030930417,-0.04597844134024529,-0.4398370161921781,-0.3499882826652594,0.14896005738917167,-0.2983485609611755,0.0863495523161544,-0.10868591977865534,-0.2518270660559536,-0.17475159078646121
21,0.0754265598310214,0.07469449846676875,0.09248222434762832,0.06377637842137429,0.05081754533392206,0.03270524475438332,0.009006076047409106,-0.002266751002151812,0.07794342467567142,0.10774395412809493,-0.13801012460788242,-0.14136278401218122,0.028730371520194177,0.00018104740884798963,0.35076190198972546,-0.0020828261840939444,0.1016597888302484,-0.058427751438418385,-0.12537663913919472,0.059898581159813544
22,-0.03215571204119204,-0.04496253480820843,0.06502544578948893,-0.009102882703022319,0.02831793987825514,-0.0035634178317413114,0.027776700145054088,0.05797936295274081,-0.019271032841390555,0.04508256209079427,-0.02858385070218803,-0.16775226967191764,-0.002632376424149907,0.050743769470184094,-0.020945005066284363,0.003389417804811656,-0.0048981700687791615,-0.13117948164082466,0.0028511323249273968,0.17985962300301048
23,0.028124015642431555,0.030635074153168317,-0.05196171586785057,0.01208455158034336,-0.012210734885923646,0.0019149627856047235,0.018928656349295157,-0.03242448717383811,0.013496833667170494,-0.008601382387867151,0.029809659446981208,0.022890112825444897,-0.05029097834406304,-0.02321020004308998,0.015108529255453395,-0.044002083913734245,0.015524153389724927,-0.06220315304733566,-0.07166023487303384,0.5351895090330073
