Feature,MeanImportance
Ensemble_Average_PSA_Chloroform_ANI,0.1830181200985227
Ensemble_Average_Num_IMHB_Chloroform_ANI,-0.014644888059186506
Ensemble_Average_RadiusOfGyration_Chloroform_ANI,1.6553852433168492
