Split,R2,RMSE,Pearson_r,Pearson_r2,ExplainedVariance
1,-0.16559901122279386,0.4375911299589395,0.4658249577517793,0.21699289126444696,-0.16549768999015413
2,-0.04353521546562367,0.6661422837383155,0.5071429746576379,0.2571939967445976,0.24227685988889602
3,-0.4058525763515697,0.8145020821463691,0.19780341244311356,0.03912618997414049,-0.14732815209202244
4,-0.017152091972675088,0.6710900523658476,0.5286980609289659,0.2795216396300485,-0.012865276142219217
5,-1.567977905785459,0.5508773884761224,0.29601156165824083,0.08762284463535051,0.05745036413121718
6,-0.1114265185730805,0.5036922820235262,0.07303839912353784,0.0053346077465292125,-0.061583558910369485
7,0.3268156965754804,0.511773019474215,0.8029704085091275,0.644761476941315,0.35584178824385126
8,0.34476717842379545,0.4892649644502692,0.724824475688281,0.5253705205567915,0.4373238931451998
9,0.3516236345481726,0.5992102462681739,0.6336144665959104,0.40146729227962,0.3950723462566611
10,0.12523194444205354,0.39066813811958007,0.7067046519145289,0.49943146503763547,0.49363442375993927
11,-0.114614163223143,0.6035914633596858,0.7957626037616662,0.6332381215455466,-0.09748484494657417
12,-0.47722228580172743,0.6918905659283381,0.49265426902751486,0.24270822879103499,-0.3727118596692578
13,0.26078618910339757,0.4772266155719997,0.7160898604408463,0.5127846882261907,0.31906205290085854
14,-1.2847900976069764,0.7520236165050164,0.72531258683984,0.5260783486283005,-0.8296008995015114
15,-0.44927676602764777,0.6984073921694712,0.12388528357057575,0.015347563485361966,-0.06583432212008855
16,-0.7107213138568362,0.6196443910685464,0.7865587591799454,0.6186746816426955,-0.05503298159981118
17,-0.14439637036961384,0.47368496924442305,0.3489843133746126,0.12179005098154981,0.11490185524499674
18,0.12477717587777837,0.6047466734393979,0.6520012338539122,0.42510560894702387,0.3005125588897172
19,0.3800850160517045,0.5796772621651375,0.6819671325299026,0.46507916985105774,0.42871753643603816
20,-0.5558427508505763,0.6307632276805785,0.4383592134575155,0.19215880002309163,-0.4453372187538731
21,-1.1946300427080776,0.5321711383553286,-0.16851874955436752,0.028398568951367643,-0.6093274048883872
22,0.08329418133632294,0.6166785350750833,0.4824039177417306,0.23271353985257037,0.09715853275966002
23,0.10845835835710849,0.6871320381193033,0.4365737774891704,0.1905966631911637,0.1905859018876367
24,0.24548451674758864,0.5517467677497403,0.528620730008969,0.2794398761952153,0.2794322867662802
25,0.2726461619185555,0.5328634625002128,0.5846544059381705,0.3418207743829151,0.3337124581736127
26,0.16081518141014306,0.3878848786712888,0.419556448568677,0.17602761353556093,0.1635209234835131
27,-0.6219921619962432,0.6619789058187591,0.41530903521837026,0.1724815947340135,-0.3894949448958931
28,0.20989367907330114,0.6268799332395125,0.5254393494060452,0.27608650990424805,0.2705014697832666
29,-0.12421846832805317,0.6686863196025611,0.47517512891113034,0.22579140313570933,0.08748806949385846
30,0.24730475911853678,0.640317054375132,0.539943125638219,0.29153857892396956,0.2565113835855817
31,-0.5746995765596485,0.7666530028176611,0.37107316250394495,0.13769529193067914,-0.13365147900078833
32,-0.1580287267547793,0.7121990860623388,0.3537086073474994,0.12510977891170752,-0.09570636681267097
33,0.33953248543652637,0.625136440989993,0.6087789439506682,0.37061180259769083,0.35278894729484456
34,-0.026365312424748488,0.6334198059864692,0.4986964499692177,0.24869814921190045,0.03959828305456947
35,0.03280427162039712,0.6387554209022847,0.38966542704657847,0.15183914503539236,0.14181936780729887
36,0.5165081976377521,0.4648467034778527,0.7513138408376173,0.5644724874341726,0.5402369164581464
37,0.22983909525272994,0.5953119424234078,0.5806633636220027,0.33716994185281807,0.24591262884068898
38,-0.19579663220362709,0.6334050530513197,0.8399136031529596,0.7054548607613873,0.3834843664169557
39,-0.41207365743433333,0.6011247322581392,0.8341017794441433,0.6957257784718863,-0.2758190300185399
40,0.13971416327600072,0.6369150188636853,0.4984991546488348,0.24850140718560293,0.22974193316700575
41,0.23024980188744104,0.554254303060584,0.6375115235168777,0.4064209426168105,0.23059900171367254
42,0.3189800578933605,0.6509412369630455,0.6237232211866003,0.38903065664738873,0.3611196489602625
43,0.2127055830745338,0.35386090711835017,0.4791402020930839,0.22957533326180127,0.21346325887630335
44,0.042038604939409474,0.6847905664032865,0.4428790217204427,0.19614182788005635,0.17708273544535114
45,0.2525293322713458,0.503966950358398,0.555028071573363,0.30805616023444615,0.27234479001697076
46,-0.5393266820727673,0.6339605719363866,0.27538274045688954,0.07583565374154659,-0.46817754216525365
47,0.25674472255382974,0.5562038910076592,0.6891880431716282,0.474980158850738,0.2690224254479944
48,0.22644328349905463,0.4904127904837674,0.6226965016182482,0.38775093312760495,0.23067891299076548
49,-0.09323631885499517,0.699800671650049,0.4387531395972116,0.19250431750641028,0.007730406703740478
50,-0.09814599301695459,0.43445676813531464,0.5274558493570406,0.2782096730209571,-0.08207122246323229
51,-0.9573650428196112,0.6540418140777612,0.8602562182736463,0.7400407610784754,-0.46471193648839915
52,0.07427552927560754,0.6675086310876064,0.41465155878088295,0.17193591519941603,0.1403234996630317
53,0.37420095997908664,0.46650100229857117,0.7995889670915518,0.6393425162945348,0.47076496439819315
54,0.044067295337914536,0.4087526447437691,0.5555466672082369,0.3086320994461795,0.11575867879680313
55,0.19304452959847274,0.44595361894071206,0.44608456791383533,0.19899144173087316,0.1951133460210519
56,-0.10723741251341368,0.602337566770139,0.1392807367435094,0.019399123627814773,-0.08924207750084667
57,-0.10880357311337052,0.7014708358492373,0.3986030612108952,0.15888440040669669,0.154251973446072
58,0.18285360592815347,0.6339852945199349,0.6089597385371582,0.3708319631592441,0.36973785442760354
