Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA)
17,0.15502440432017037,0.17094349765627798,-0.048920969560873176,0.2106479580972775,-0.07139998070258761,-0.28691184358928823,0.08980519620795006,-0.08026272917214264,0.19130870123276714,-0.2746874768027884,-0.6645084318115291,-0.23398232649337727,0.07762857411900011,-0.7119371316466678,0.40118069439822895,0.0076148906068774554,0.19674467248711994
18,-0.036024779140285235,-0.06660945602434476,0.1793194151698136,-0.026606731822894015,0.002836282719630945,0.24531431849664984,0.06716133753462591,0.09612351918072293,-0.021632577326024083,-0.0025146625204030435,-0.01702845446835044,-0.223507327583782,0.025329583953404212,0.19431668867489701,0.0001661951124571237,0.09717591677372808,-0.05286017083220618
19,-0.016133146677076236,-0.02201061151153274,0.04834165480926571,-0.02297943657048649,-0.053297140588478474,-0.07007983766084813,-0.0167802053327607,-0.00924057638675937,-0.02953275245263527,-0.011815324441012787,0.03831406429840807,-0.26346714768986673,-0.0898955819939029,-0.1704046553477957,-0.0004506067903306432,-0.3391186747299426,0.18905315374157688
20,-0.011134821043766485,-0.01692338029554099,0.03572622341501717,-0.023961797957711604,-0.0182390017977462,-0.010504794295669861,-0.010065485820869658,0.000495388007703923,-0.028820050142964314,-0.024622836594796894,0.03181923694795134,-0.002681255470851673,0.10936671636570242,-0.0761467647278492,0.030362237599946895,-0.030678955433696253,-0.010732478590213113
21,-0.00021337883988241656,-0.0013113310169576176,-0.004905020583732411,0.003204188541716069,0.05833335454423847,-0.0672586658974936,-0.021476383079621564,-0.0012924573230360004,-0.0001127047252370339,0.059761372290566904,0.03575336507461453,0.06139224550865796,0.062134169509373005,0.005789343830853699,-4.848191171709093e-05,0.04261714647746042,-0.0005889043700821661
22,-0.3067855378330091,-0.329611243865258,-0.013163365429429152,-0.35543021252461054,-0.37170054103735384,-0.07452484643929695,-0.05597652617938831,-0.12408164385480913,-0.6386693405583936,-0.42985480587934166,-0.1355209539745091,-0.34301866559240585,-0.004538792005059777,-0.04374946678535396,-0.10446832648011606,0.011218760708207754,-0.7057805239122863
23,-0.09056581932812806,-0.12800991479643717,-0.3252589603434124,-0.07612057148630758,-0.31452983352142033,0.018598728828186317,0.008012843465992292,-0.04247073287530494,-0.12285814509599077,-0.35810971999892016,0.0029901947874478195,-0.03432097572405608,0.25344674518445154,-0.11608131997635156,0.17382594759580808,-0.10923217015696074,-0.25634445801286115
24,-0.0014008524435393799,-0.0025795628941606362,-0.1578703715187074,-0.0019253506636120131,-0.6329206537313564,-0.22577406263910213,-0.02878768903275586,-0.04078640981788735,-0.015678506489974618,-0.7828470704186823,-0.12413081003926565,-0.16639813967746156,0.06751098818618484,-0.13831279726535387,-0.011786049521883602,-0.029292649689426263,-0.007458808947616058
25,-0.00034030444018351425,-0.0015044544843650475,0.1272026987927259,9.036187060273981e-05,-0.012049259230538257,0.001148916598858496,-0.005752240871536229,0.023484737352267283,0.00011327921473032187,-0.0017123058398891722,-0.05093105170957803,0.050800904820298,-0.040257496944663164,0.04828278238791319,-0.022727632561027146,-0.008620072821802372,-0.0024453967331064643
26,6.78486852854654e-05,9.874765809270158e-05,-0.0033022928634302007,0.0022381626666129195,-0.015537695091014981,-0.006693308063869896,0.008491216745364127,-0.002131999413134078,0.0023843774131089845,-0.02134631432993611,0.06683200497638578,0.16921297341715186,-0.020325440458152433,-0.02594252910789573,0.0039742659147193,-0.00042215280614185116,7.51136845445588e-05
27,0.006312186886659621,0.04056730442048724,0.01054747336972226,-0.011375930370397835,-0.11668241032649587,-0.18975595513343044,-4.783922185858103e-05,0.0066706366515178585,-0.02631113556172986,-0.11507752638143565,0.024029660686272037,-0.14393614833404372,0.014246834370220762,-0.2510781571031304,-0.011398178353026455,-0.24810394114626835,0.07726935648291962
28,0.023300666383157198,0.035488706999725415,0.034682709296295265,0.04164623722657281,0.18640744813691865,0.14475516446467382,0.03318947705778304,-0.014706423069590224,0.011587453503322598,0.16632977091622927,-0.07703638021330597,0.04068101152447974,-0.04007016406963622,-0.014889367731451598,-0.011012889211765419,-0.03990686813919999,0.09266018320638028
29,0.05036459208494657,-0.06880839075964151,-0.03366922550483449,-0.04826633463578851,-1.1233507312556203,-0.38092600284811207,0.03941714997519723,0.004675836105499176,-0.1851821647184851,-1.060136114769209,-0.029938928041199953,-0.19440446883745577,0.027114506412658335,-0.17739026186447537,0.16347293889322595,-0.3374825869673595,0.004230660568528233
30,-0.0011996217216601822,-0.0009734055336425351,0.001376958257607397,0.014740507150365845,0.056276133991031305,-0.012075857636203169,-0.015065157176504673,0.012053812333617664,0.038985732911797445,0.0873512960037788,0.0032159789065558386,0.02139519574741222,-0.006332106607763577,0.01829432488529541,0.011047523561884497,0.025693443124874493,0.018910267807545112
31,0.007750889444009301,0.009476029872569836,-0.040105604017751983,0.01176828442187532,-0.12244800472783698,0.000689305330847656,-0.01795399895819627,-0.014571659089723799,0.005554098277643171,-0.13207975561278704,-0.0003100371150251968,0.002416529070655615,-0.026688773570147494,-0.010332404796222794,0.00896201378728383,-0.036947072059119665,-0.014273959776485245
32,0.08778924170033156,-0.09567395925104014,-0.6017331626763424,0.06298825798881799,0.055962674777163365,0.22875962115464374,0.8130210910789453,-0.2752798253286023,0.04720904678584943,-0.062411851658397265,0.03795249684659794,-0.3537117160617707,-0.4315002915923708,0.17713390019219105,-0.06552289128467832,0.2756283022348792,0.19682696416591602
33,-0.04860736230173859,-0.0132420145838392,-0.03185908724368476,-0.037307605748249914,-0.1383458502576737,-0.010252484836502629,-0.010382084823474247,0.02704999975353035,-0.0710291797762759,-0.15184855807559564,-0.011685534823725984,-0.02092488108626489,-0.016430491549012816,-0.01414505226538294,-0.11096655765079244,-0.006674456691317188,-0.10454627765636237
