Split,R2,RMSE,Pearson_r,Pearson_r2,ExplainedVariance
1,-0.17169586702173567,0.4387340832071568,0.30672438807204044,0.09407985023816767,0.043548766618922596
2,-0.04186571226529501,0.665609205494225,0.5168810401877804,0.26716600970560184,0.1727156939212413
3,-0.372465850530306,0.8047724152704702,0.2031732786888622,0.04127938117318207,0.035866629560019514
4,0.04724237875242765,0.6494998702835991,0.3067059950149468,0.09406856737810855,0.07183144692781651
5,-4.131700324227031,0.7787354558245007,-0.3980536836661267,0.15844673508017287,-1.0345125105334034
6,-0.19798462178308074,0.522938408073813,0.08571402203402256,0.007346893573248905,-0.16923963521879326
7,0.05813598885598126,0.6053471430971036,0.2818909904071327,0.07946253047271419,0.07910123304457384
8,0.07717864947799458,0.5806375424895173,0.2790144357470462,0.07784905535524257,0.07784548733695928
9,-0.14506327083057302,0.7963067286095159,0.029505627763583703,0.0008705820697231614,-0.028755814523037104
10,-0.49375631778383133,0.5105066605480614,0.4043723905242021,0.1635170302182578,0.04039102949751394
11,0.2171501495671161,0.5058480110466569,0.4967805033780088,0.24679086853650778,0.23000503553907303
12,-0.189983386404581,0.6209904660264874,0.2956121387419454,0.08738653657158718,0.08671885695088366
13,0.06549382355428635,0.5365753391765116,0.30439991230703517,0.0926593066125307,0.09178044948274577
14,-0.11060730756805137,0.5243105406669044,0.264177839203006,0.06978993072596931,0.009714600950798902
15,-0.3755024688741926,0.6803992866313047,0.33905908335959556,0.11496106200864917,0.11494761767492923
16,0.045153612070231275,0.46293460330016056,0.3544081803956202,0.12560515833133448,0.11864846436398258
17,-0.2514963024932566,0.49535454679418456,0.07017303141897185,0.004924254338528011,-0.11873495420943336
18,0.09646170768889728,0.614451278455849,0.4347478058265335,0.18900565467098526,0.141753222666275
19,-0.05694688678076121,0.756914422575304,0.15251200561784836,0.02325991185757861,0.022044849167508374
20,-0.12789927639091747,0.5370548902771163,0.11142746908401946,0.012416080866470112,-0.12769941204470459
21,-0.9998707941743037,0.5080092573791135,0.3059256213941835,0.0935904858254173,0.05401099984387825
22,-0.10284632127847715,0.6763964779192567,0.22206480033314394,0.04931277554699908,0.04808417675991061
23,-0.21608287368725043,0.8025109521964638,0.01389359635173859,0.0001930320195850439,-0.007099349138299349
24,0.09659342460838372,0.6037363754570915,0.3248647492528186,0.1055371053070967,0.09762395353805253
25,0.09605466940746932,0.5940379051475467,0.534082685949821,0.28524431543137513,0.22113183627821487
26,0.0005133432125045134,0.42331391084282727,0.31965925690724895,0.10218204052649459,0.09742261386706497
27,-0.06181584518474903,0.5356046959497418,0.21883340518072658,0.04788805922299205,0.04246352738914938
28,-0.2980804594875792,0.8035120722478162,0.019295306080753888,0.00037230883674997797,-0.014608220821368478
29,-0.3117567316029961,0.722310172623458,0.264707646698051,0.0700701382204202,0.06486570565756056
30,-0.06355280574606592,0.7611408183759739,0.05421799968197244,0.0029395914895143636,-0.02771552451806758
31,0.031407525284682936,0.6012713781825292,0.37554796447594085,0.14103627362202253,0.1200320708285274
32,-0.4566553687042654,0.7987670703068486,-0.4781540259282737,0.22863127251141627,-0.4528744536117033
33,0.06048340543522246,0.745592125938318,0.30687070743543066,0.09416963108192168,0.06107800580115541
34,-0.0788663101929894,0.6494182241009585,0.06183082346433549,0.0038230507302778197,-0.07674127280925092
35,0.06396178661699226,0.6283826761211594,0.3862196910602049,0.1491656497626401,0.1389466842797379
36,-0.09233628216840128,0.6987042380149808,0.20059925429143444,0.04024006082227958,0.03448491512834162
37,0.16050976810519135,0.6215294103836627,0.5355143635660302,0.2867756335855304,0.16494876018789295
38,0.18279347817507363,0.523623070040902,0.5451516845075213,0.297190359121388,0.22906784782602307
39,-0.05988578293403535,0.5207933790963648,0.30678628460268115,0.09411782442031727,0.05458962484428087
40,-0.268885252983744,0.7735195213366819,0.004199203690058072,1.7633311630597326e-05,-0.02328312014578815
41,0.02036705358230151,0.6252675065514471,0.25497834016346654,0.06501395395251645,0.0648775607248907
42,0.09092162944145288,0.7520773901130434,0.557436857905034,0.31073585055103703,0.10343437054860427
