Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA),Ensemble_Average_PSA_Chloroform_ANI,Ensemble_Average_Num_IMHB_Chloroform_ANI,Ensemble_Average_RadiusOfGyration_Chloroform_ANI
11,0.026312337133387854,0.02299792296230152,0.01352981889733459,0.015139286059400691,0.0217827001763927,0.011056558810410778,0.002556985804163814,0.006727112252438705,0.013160903363694954,0.03313413786669239,0.014878579727710029,-0.010545194202878106,-0.0396881918020033,-0.01077858825965955,0.047023158453557846,-0.032561173610548,0.03148922886481692,0.013239645804887557,0.0019108071573119667,0.029053183820887573
12,-0.011348274192750574,0.0012885087905367466,-0.0022890048523134475,-0.01888718869944994,0.00040246556699277127,-0.03860784755613369,-0.04058852184620008,-0.006192208454640325,-0.01845594964364128,0.0030275827086812647,0.0063011710272938394,-0.014270460940512052,-0.05638112942734095,-0.029609559307826848,0.004115523506225016,-0.040967909821585824,-0.006887394330808894,0.03128075234490211,-0.002302008569850034,0.025473443843090093
13,-0.005480354129825904,0.0034247890439192963,0.009796995944178866,-0.009928072161116385,-0.008563993140303516,-0.0321571979083876,-0.015277112594152464,0.004248832818267767,-0.007313894528248199,-0.00236493744835653,0.016755785398224966,0.009426192790341681,0.010736578997358748,-0.009225966739271386,0.011068333010053322,-0.01793793983870522,-0.00223083029202138,-0.10734818689557217,-0.04570994950632016,0.004419727423535335
14,0.0076816086578787805,-0.003645245727246671,0.006695506045797839,0.0071361346734776345,0.006196226305551988,0.03163602200124842,0.003356518526390051,0.0014317607046604674,0.004722732784961825,-0.011432398996659321,-0.08713987143910919,-0.03141935213577738,-0.05497701016691279,-0.02747960338915756,-0.03911212166582432,-0.06514606991306438,-0.012699904145859198,-0.04807079239207447,-0.038798718089645565,0.026809001136516408
15,-0.0007314244323741281,-0.002968813550118199,0.005748014993205808,-0.00048285345134029266,-0.012976201387462406,0.040718404002161826,-0.001223843474812991,-0.013165180545359067,-0.0010360004231991127,-0.020881871444440158,-0.03758636327970728,-0.052113883653553315,-0.006307045659886668,-0.0005970554037342923,0.002480348316192105,-0.02128360713188373,-0.003228211427750294,0.022705717337023135,-0.01157797079115035,0.006222992205265232
16,0.04861428741739512,0.0546451002355839,-0.0017645845845658203,0.05253996538916463,0.009546424904212402,-0.008230561361177214,0.005921391283485911,0.008297027423618542,0.06238606064066332,0.0179478096427655,-0.012771590951233735,-0.00431129118725968,0.06493014464382069,0.00027758787624008183,0.056828989546405195,-0.01907000981802619,0.05705859910816132,0.016796261814948664,-0.0037656229670147146,0.007861993530320322
17,-0.019461209262159662,-0.020757955225704405,-0.015365097642755088,-0.020991806854847472,-0.0050941258733519625,0.043138320549173145,-0.015895530198936546,-0.01420314158555347,-0.01922473037462833,0.005793804911454581,-0.0438939890664507,-0.06598139322322165,-0.017488456847978884,0.0026374922295420156,0.059149695753272113,-0.0017231508812334928,-0.015043909863000993,-0.02224512441107309,-0.012582099438490335,0.03254136537589862
18,0.006156789819226372,0.0053871684617612155,0.01549832122372823,0.0037754785721432205,-0.02110981822007958,0.03670244173970784,0.008859107586075842,0.0030670598249828095,0.0026935041923274007,-0.004716011976309742,0.010500134145062633,-0.08857887828003934,0.0012383052267517126,0.004589059720366118,0.006733883255522577,0.0003006035047269706,0.005885914400743398,0.0014733928660407459,0.005545308932012194,0.04381186444498403
19,0.008760170109069465,0.006608774657370331,0.007171740444135688,0.007072294402419343,-0.009926794999684829,0.030600453111092517,0.013783077913931806,0.009630281265658059,0.008296629531940014,0.0027380372563310384,0.00785767792827965,-0.09906148732956047,-0.010352315596800254,0.005827883504719212,0.003276795741980032,-0.011583419264097828,-0.006082376163639181,-0.024352562779800736,0.0147312326041537,0.03202316538756347
20,-0.00822716890979891,-0.0052621462203340744,0.062170083271663845,-0.012203035060914025,0.013748996928162404,-0.00648528733036593,0.0017128609209646317,0.014615499413153942,-0.012919380757390497,0.022999854273533793,0.03798752165794178,-0.008403749036738128,-0.03747689637214087,-0.02135687160043507,0.024597123677697376,-0.01400128554986938,-0.005398123031349744,0.08304784033360724,-0.00032966874224502616,0.10882403360495556
